time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,MT,60,26,2,0,0,0,0
2015-01-01,MT,61,34,6,8,3,0,0
2015-02-01,MT,63,35,0,0,4,0,0
2015-03-01,MT,62,35,0,0,0,0,6
2015-04-01,MT,67,43,7,8,6,0,0
2015-05-01,MT,71,37,7,5,5,5,9
2015-06-01,MT,75,49,4,8,0,0,0
2015-07-01,MT,86,43,9,0,0,0,0
2015-08-01,MT,92,35,6,0,10,0,4
2015-09-01,MT,81,41,3,0,0,0,3
2015-10-01,MT,67,34,2,0,0,0,3
2015-11-01,MT,65,24,3,0,0,0,0
2015-12-01,MT,61,23,0,0,0,6,0
2016-01-01,MT,61,27,4,5,3,6,0
2016-02-01,MT,66,41,2,3,0,3,12
2016-03-01,MT,67,33,3,4,2,0,3
2016-04-01,MT,67,43,0,0,0,3,0
2016-05-01,MT,70,42,0,0,2,0,3
2016-06-01,MT,75,51,5,3,0,0,0
2016-07-01,MT,89,56,9,0,6,0,0
2016-08-01,MT,91,47,7,3,0,0,0
2016-09-01,MT,82,47,8,5,4,4,0
2016-10-01,MT,78,36,0,0,0,0,0
2016-11-01,MT,70,23,2,0,0,5,0
2016-12-01,MT,70,20,0,15,0,0,4
2017-01-01,MT,64,36,3,0,3,0,6
2017-02-01,MT,66,45,2,8,0,0,3
2017-03-01,MT,67,41,9,0,0,0,0
2017-04-01,MT,70,42,0,5,5,0,0
2017-05-01,MT,69,45,2,0,0,0,2
2017-06-01,MT,82,50,3,6,0,0,7
2017-07-01,MT,95,51,4,12,0,0,0
2017-08-01,MT,92,54,8,7,0,2,0
2017-09-01,MT,85,45,4,0,5,4,0
2017-10-01,MT,78,35,1,0,0,2,2
2017-11-01,MT,71,20,2,0,0,0,0
2017-12-01,MT,70,22,0,0,0,0,0
2018-01-01,MT,65,44,6,0,0,2,2
2018-02-01,MT,70,38,2,0,3,2,0
2018-03-01,MT,75,54,7,3,0,0,0
2018-04-01,MT,79,40,3,0,0,0,0
2018-05-01,MT,73,46,4,3,0,0,0
2018-06-01,MT,85,38,3,0,0,3,0
2018-07-01,MT,94,52,3,5,0,0,0
2018-08-01,MT,97,44,2,0,4,2,3
2018-09-01,MT,90,34,2,0,0,3,0
2018-10-01,MT,77,40,3,0,0,2,0
2018-11-01,MT,70,27,2,0,0,0,0
2018-12-01,MT,70,24,0,5,0,0,0
2019-01-01,MT,65,33,3,0,5,3,3
2019-02-01,MT,67,38,3,0,0,0,0
2019-03-01,MT,77,43,4,5,0,4,3
2019-04-01,MT,76,39,1,3,0,2,0
2019-05-01,MT,77,43,2,0,9,0,0
2019-06-01,MT,93,49,7,3,0,0,0
2019-07-01,MT,99,47,5,0,3,5,4
2019-08-01,MT,100,42,3,4,5,0,0
2019-09-01,MT,93,42,4,0,0,0,0
2019-10-01,MT,86,33,0,8,0,0,0
2019-11-01,MT,69,29,3,5,0,0,0
2019-12-01,MT,67,25,1,0,0,0,0
2020-01-01,MT,64,40,2,2,0,0,0
2020-02-01,MT,68,35,0,0,0,3,4
2020-03-01,MT,46,14,0,2,5,0,0
2020-04-01,MT,25,7,0,0,0,0,0
2020-05-01,MT,28,10,2,0,0,0,3
2020-06-01,MT,43,18,2,4,0,2,0
2020-07-01,MT,58,34,0,3,3,5,4
2020-08-01,MT,55,22,3,0,0,3,0
2020-09-01,MT,48,10,4,0,0,4,0
2020-10-01,MT,43,8,0,2,0,0,0
2020-11-01,MT,34,11,4,0,9,0,3
2020-12-01,MT,34,6,0,0,0,0,0
2021-01-01,MT,34,11,0,0,0,0,0
2021-02-01,MT,33,13,0,0,0,0,0
2021-03-01,MT,32,11,2,0,0,0,0
2021-04-01,MT,34,19,0,3,0,0,3
2021-05-01,MT,43,28,1,0,0,3,0
2021-06-01,MT,61,46,5,0,4,0,0
2021-07-01,MT,71,43,5,3,0,0,0
2021-08-01,MT,79,37,5,9,2,2,0
2021-09-01,MT,76,37,4,5,0,2,0
2021-10-01,MT,73,34,2,4,0,0,0
2021-11-01,MT,60,22,2,0,0,0,0
2021-12-01,MT,50,16,3,0,0,3,0
2022-01-01,MT,46,26,0,0,8,0,2
2022-02-01,MT,51,26,3,0,4,0,0
2022-03-01,MT,53,39,6,5,2,1,0
2022-04-01,MT,64,50,3,0,0,0,3
2022-05-01,MT,66,52,6,4,0,0,3
2022-06-01,MT,75,40,0,4,0,2,0
2022-07-01,MT,86,56,3,7,0,2,0
2022-08-01,MT,81,44,2,3,0,0,0
2022-09-01,MT,75,45,2,0,3,0,0
