time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,FI,24,6,0,0,0,0,8
2015-01-01,FI,26,10,0,0,0,0,5
2015-02-01,FI,25,6,0,0,0,6,0
2015-03-01,FI,25,5,0,0,2,0,6
2015-04-01,FI,26,0,0,0,0,7,0
2015-05-01,FI,25,8,8,2,0,8,0
2015-06-01,FI,28,0,0,0,0,5,0
2015-07-01,FI,29,4,0,0,0,7,0
2015-08-01,FI,29,9,4,0,0,0,0
2015-09-01,FI,26,0,5,0,0,5,0
2015-10-01,FI,24,3,0,0,0,4,0
2015-11-01,FI,24,13,0,0,0,0,9
2015-12-01,FI,27,7,0,1,3,0,0
2016-01-01,FI,26,11,6,2,0,4,0
2016-02-01,FI,29,7,0,0,0,0,0
2016-03-01,FI,24,4,0,0,0,0,0
2016-04-01,FI,20,8,0,0,0,0,0
2016-05-01,FI,26,6,6,0,0,0,0
2016-06-01,FI,29,5,0,0,0,0,0
2016-07-01,FI,29,3,0,0,0,0,0
2016-08-01,FI,24,5,0,0,0,0,0
2016-09-01,FI,27,9,0,0,0,0,15
2016-10-01,FI,25,2,0,1,0,0,6
2016-11-01,FI,22,3,0,0,2,0,0
2016-12-01,FI,26,7,0,1,0,0,6
2017-01-01,FI,29,0,0,0,0,0,0
2017-02-01,FI,24,5,0,0,2,0,0
2017-03-01,FI,25,6,4,0,0,0,0
2017-04-01,FI,28,3,0,0,1,0,0
2017-05-01,FI,26,4,0,0,1,0,0
2017-06-01,FI,31,9,0,0,0,0,0
2017-07-01,FI,32,6,0,1,0,5,0
2017-08-01,FI,33,0,0,0,2,4,0
2017-09-01,FI,28,7,9,1,0,0,0
2017-10-01,FI,26,11,0,2,0,5,0
2017-11-01,FI,27,12,0,0,0,0,5
2017-12-01,FI,33,8,0,1,0,0,6
2018-01-01,FI,28,7,8,0,0,0,0
2018-02-01,FI,29,14,0,1,2,0,0
2018-03-01,FI,27,8,5,0,0,4,0
2018-04-01,FI,23,5,0,0,0,6,4
2018-05-01,FI,24,13,0,0,0,0,9
2018-06-01,FI,28,6,4,0,0,0,0
2018-07-01,FI,36,10,4,0,0,0,0
2018-08-01,FI,25,0,6,0,0,0,0
2018-09-01,FI,23,5,0,0,0,0,0
2018-10-01,FI,22,10,4,0,0,0,0
2018-11-01,FI,25,8,0,0,0,8,0
2018-12-01,FI,25,0,4,0,2,0,0
2019-01-01,FI,25,13,0,1,0,0,0
2019-02-01,FI,25,3,5,0,0,0,8
2019-03-01,FI,25,7,7,0,0,0,12
2019-04-01,FI,24,5,0,0,1,0,0
2019-05-01,FI,27,4,3,0,0,0,0
2019-06-01,FI,30,0,9,0,5,0,0
2019-07-01,FI,28,4,0,2,0,0,0
2019-08-01,FI,29,6,0,0,0,0,0
2019-09-01,FI,25,8,0,0,0,0,0
2019-10-01,FI,24,4,6,1,0,0,0
2019-11-01,FI,25,3,0,0,0,0,0
2019-12-01,FI,23,7,0,0,0,0,0
2020-01-01,FI,28,9,0,0,0,0,3
2020-02-01,FI,31,8,0,1,2,0,0
2020-03-01,FI,28,2,0,1,0,0,8
2020-04-01,FI,16,0,0,2,0,0,8
2020-05-01,FI,18,3,5,0,0,0,0
2020-06-01,FI,25,8,0,0,0,0,0
2020-07-01,FI,24,11,0,0,0,0,0
2020-08-01,FI,23,2,0,1,1,3,0
2020-09-01,FI,22,3,0,0,0,0,0
2020-10-01,FI,20,10,5,0,1,0,0
2020-11-01,FI,17,10,0,0,0,0,5
2020-12-01,FI,15,2,8,2,0,11,0
2021-01-01,FI,16,6,5,0,0,0,0
2021-02-01,FI,17,2,0,0,0,0,0
2021-03-01,FI,18,5,0,0,0,3,0
2021-04-01,FI,14,5,0,0,0,0,0
2021-05-01,FI,21,0,0,1,0,0,0
2021-06-01,FI,25,10,0,1,0,0,0
2021-07-01,FI,32,9,5,0,0,0,0
2021-08-01,FI,23,4,3,0,0,24,0
2021-09-01,FI,22,5,0,0,0,0,0
2021-10-01,FI,25,0,0,0,0,0,0
2021-11-01,FI,26,6,0,0,0,0,11
2021-12-01,FI,32,12,0,0,0,0,13
2022-01-01,FI,30,7,0,0,0,0,0
2022-02-01,FI,27,0,3,1,0,5,0
2022-03-01,FI,29,2,0,2,0,0,0
2022-04-01,FI,30,3,6,0,0,0,0
2022-05-01,FI,32,3,0,1,2,5,0
2022-06-01,FI,31,6,0,1,0,0,0
2022-07-01,FI,33,11,0,0,0,0,7
2022-08-01,FI,31,9,0,0,0,3,0
2022-09-01,FI,28,5,0,0,1,0,0
