date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-02-01,AT,13416118.79955716,1,5167.247366900739,5143.750129117235,182.97364529262322,113.02461136260713,0.006932596936577924
2023-03-01,AT,9878501.103222763,2,5167.247366900739,5143.750129117235,182.97364529262322,113.02461136260713,0.006932596936577924
2023-04-01,AT,4681314.112880585,3,5167.247366900739,5143.750129117235,182.97364529262322,113.02461136260713,0.006932596936577924
2023-05-01,AT,5243085.299690662,4,5167.247366900739,5143.750129117235,182.97364529262322,113.02461136260713,0.006932596936577924
2023-02-01,BE,2366362.8995503904,1,4748.775440309441,4709.831242260681,103.6553470600116,63.03719955252335,0.0031021107004878816
2023-03-01,BE,2198290.95000815,2,4748.775440309441,4709.831242260681,103.6553470600116,63.03719955252335,0.0031021107004878816
2023-04-01,BE,2230764.017194977,3,4748.775440309441,4709.831242260681,103.6553470600116,63.03719955252335,0.0031021107004878816
2023-05-01,BE,2240908.943991693,4,4748.775440309441,4709.831242260681,103.6553470600116,63.03719955252335,0.0031021107004878816
2023-01-01,CY,337291.42188240297,1,3001.2340114125,2973.191124469682,61.89856312144085,36.69435798186463,0.011429514554492592
2023-02-01,CY,380454.13376209425,2,3001.2340114125,2973.191124469682,61.89856312144085,36.69435798186463,0.011429514554492592
2023-03-01,CY,533844.5294591335,3,3001.2340114125,2973.191124469682,61.89856312144085,36.69435798186463,0.011429514554492592
2023-04-01,CY,717298.2419510017,4,3001.2340114125,2973.191124469682,61.89856312144085,36.69435798186463,0.011429514554492592
2023-02-01,CZ,3299314.775370626,1,2964.1177179730475,2943.567910731078,100.39826549512959,60.523368723615896,0.03351050368950604
2023-03-01,CZ,2818781.6285901945,2,2964.1177179730475,2943.567910731078,100.39826549512959,60.523368723615896,0.03351050368950604
2023-04-01,CZ,2477645.012025772,3,2964.1177179730475,2943.567910731078,100.39826549512959,60.523368723615896,0.03351050368950604
2023-05-01,CZ,3200996.163998057,4,2964.1177179730475,2943.567910731078,100.39826549512959,60.523368723615896,0.03351050368950604
2023-02-01,DE,21843055.524742797,1,5382.768879666656,5355.393258554758,239.5173220301847,131.17270281155618,0.01711130554590783
2023-03-01,DE,23082669.376034018,2,5382.768879666656,5355.393258554758,239.5173220301847,131.17270281155618,0.01711130554590783
2023-04-01,DE,24926178.718911346,3,5382.768879666656,5355.393258554758,239.5173220301847,131.17270281155618,0.01711130554590783
2023-05-01,DE,33220217.270272266,4,5382.768879666656,5355.393258554758,239.5173220301847,131.17270281155618,0.01711130554590783
2023-02-01,DK,1737454.8971303236,1,2198.068648419892,2173.3178814720904,88.91089451810437,56.997589996419464,0.0072894451635347945
2023-03-01,DK,1748102.6952091928,2,2198.068648419892,2173.3178814720904,88.91089451810437,56.997589996419464,0.0072894451635347945
2023-04-01,DK,2509185.445334753,3,2198.068648419892,2173.3178814720904,88.91089451810437,56.997589996419464,0.0072894451635347945
2023-05-01,DK,3260464.4985886286,4,2198.068648419892,2173.3178814720904,88.91089451810437,56.997589996419464,0.0072894451635347945
2023-02-01,GR,1647481.2480489954,1,4457.544845764403,4434.878893636835,165.96935818527248,93.34739752370453,0.005687049671942231
2023-03-01,GR,1983055.5922083368,2,4457.544845764403,4434.878893636835,165.96935818527248,93.34739752370453,0.005687049671942231
2023-04-01,GR,4123478.4973177607,3,4457.544845764403,4434.878893636835,165.96935818527248,93.34739752370453,0.005687049671942231
2023-05-01,GR,9305586.105724126,4,4457.544845764403,4434.878893636835,165.96935818527248,93.34739752370453,0.005687049671942231
2023-02-01,ES,23550714.233938813,1,5480.759067428596,5449.516099477698,270.68073071413306,135.87011899891496,-0.004246373806039009
2023-03-01,ES,26784630.81365608,2,5480.759067428596,5449.516099477698,270.68073071413306,135.87011899891496,-0.004246373806039009
2023-04-01,ES,27237411.94785378,3,5480.759067428596,5449.516099477698,270.68073071413306,135.87011899891496,-0.004246373806039009
2023-05-01,ES,32720526.25212628,4,5480.759067428596,5449.516099477698,270.68073071413306,135.87011899891496,-0.004246373806039009
2023-02-01,FI,1804833.184409155,1,4091.66958480365,4068.1723470201455,45.73784434283308,25.72136887738734,0.0048945055355968554
2023-03-01,FI,1850612.1557524132,2,4091.66958480365,4068.1723470201455,45.73784434283308,25.72136887738734,0.0048945055355968554
