month_end,geo,yhat,fourier_order,bic,aicc,sigma2,loglik,rmse,mae,acf
2023-01-01,HU,1190367.1234844779,5,-1377.24608927264,-1425.5025074669957,2.3799877070974595e-4,727.6014561626477,0.19662930204487233,0.1008221893062387,0.029370608198481397
2023-02-01,HU,1164965.4078735441,5,-1377.24608927264,-1425.5025074669957,2.3799877070974595e-4,727.6014561626477,0.19662930204487233,0.1008221893062387,0.029370608198481397
2023-03-01,HU,1481002.4832395606,5,-1377.24608927264,-1425.5025074669957,2.3799877070974595e-4,727.6014561626477,0.19662930204487233,0.1008221893062387,0.029370608198481397
2022-12-01,IT,14588535.618509322,6,-2552.962542992183,-2611.3379653618103,7.407193960418808e-5,1321.303903315826,0.13712894075008417,0.08111909242421009,-0.05016837281264862
2023-01-01,IT,15375621.822024796,6,-2552.962542992183,-2611.3379653618103,7.407193960418808e-5,1321.303903315826,0.13712894075008417,0.08111909242421009,-0.05016837281264862
2023-02-01,IT,15826598.233545493,6,-2552.962542992183,-2611.3379653618103,7.407193960418808e-5,1321.303903315826,0.13712894075008417,0.08111909242421009,-0.05016837281264862
2023-03-01,IT,17675631.880827285,6,-2552.962542992183,-2611.3379653618103,7.407193960418808e-5,1321.303903315826,0.13712894075008417,0.08111909242421009,-0.05016837281264862
2022-12-01,LT,492678.2673895143,5,-1309.8375611685603,-1355.734529831358,1.347252176681582e-4,692.8625255791861,0.13745242080453093,0.0801574354819581,0.019744553882902194
2023-01-01,LT,433058.0045285386,5,-1309.8375611685603,-1355.734529831358,1.347252176681582e-4,692.8625255791861,0.13745242080453093,0.0801574354819581,0.019744553882902194
2023-02-01,LT,400750.999248288,5,-1309.8375611685603,-1355.734529831358,1.347252176681582e-4,692.8625255791861,0.13745242080453093,0.0801574354819581,0.019744553882902194
2023-03-01,LT,455407.0389789845,5,-1309.8375611685603,-1355.734529831358,1.347252176681582e-4,692.8625255791861,0.13745242080453093,0.0801574354819581,0.019744553882902194
2022-12-01,LU,115954.19420367894,5,-1979.0101458515976,-2037.4269415599429,3.220759765269366e-4,1034.3467161625572,0.19442538523975297,0.11198720078838159,0.007262430292349224
2023-01-01,LU,97039.16871810211,5,-1979.0101458515976,-2037.4269415599429,3.220759765269366e-4,1034.3467161625572,0.19442538523975297,0.11198720078838159,0.007262430292349224
2023-02-01,LU,104119.916408312,5,-1979.0101458515976,-2037.4269415599429,3.220759765269366e-4,1034.3467161625572,0.19442538523975297,0.11198720078838159,0.007262430292349224
2023-03-01,LU,125303.99221905823,5,-1979.0101458515976,-2037.4269415599429,3.220759765269366e-4,1034.3467161625572,0.19442538523975297,0.11198720078838159,0.007262430292349224
2022-12-01,LV,239312.88734000293,6,-1414.2496889103481,-1470.4964721809451,1.1092210786320881e-4,753.6391451813817,0.12145216764584343,0.0712305144736539,0.02842834917180813
2023-01-01,LV,228299.16415803964,6,-1414.2496889103481,-1470.4964721809451,1.1092210786320881e-4,753.6391451813817,0.12145216764584343,0.0712305144736539,0.02842834917180813
2023-02-01,LV,225908.06975315989,6,-1414.2496889103481,-1470.4964721809451,1.1092210786320881e-4,753.6391451813817,0.12145216764584343,0.0712305144736539,0.02842834917180813
2023-03-01,LV,260471.036856863,6,-1414.2496889103481,-1470.4964721809451,1.1092210786320881e-4,753.6391451813817,0.12145216764584343,0.0712305144736539,0.02842834917180813
2022-12-01,MT,493018.75439060474,5,-624.1340584372791,-663.629812137257,6.995906446699771e-4,347.32569743553495,0.28636565725896507,0.13985715029415066,0.031356988717676254
2023-01-01,MT,440265.9876416803,5,-624.1340584372791,-663.629812137257,6.995906446699771e-4,347.32569743553495,0.28636565725896507,0.13985715029415066,0.031356988717676254
2023-02-01,MT,490816.16405914695,5,-624.1340584372791,-663.629812137257,6.995906446699771e-4,347.32569743553495,0.28636565725896507,0.13985715029415066,0.031356988717676254
2023-03-01,MT,537129.0517275395,5,-624.1340584372791,-663.629812137257,6.995906446699771e-4,347.32569743553495,0.28636565725896507,0.13985715029415066,0.031356988717676254
2022-12-01,NL,6251956.501646269,6,-2501.0912038838014,-2563.2698476102873,8.321377640275692e-5,1298.3564092162842,0.1373288231412899,0.08507674199473049,-0.048089456130381236
