date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-01-01,AT,11948747.3,2,-2123.975875385315,-2182.3926710936603,0.20952586966910983,0.11669596319294703,0.0127580994072161
2023-01-01,BE,1314301.3,2,-2032.4582078404903,-2090.833630210118,0.2143986866228504,0.11351313032036744,0.00854920620027101
2023-01-01,CY,241032.9,3,-909.5995807056544,-930.94062200308,0.45724299759711734,0.22020494846921593,-0.06161360621123227
2023-01-01,CZ,2513196.7,2,-1213.5209780725177,-1261.0976582034134,0.24200967502137652,0.10574476111988106,0.05731871685874031
2023-01-01,DE,20908641.4,2,-2552.6250498007685,-2622.375366168131,0.13407711319942162,0.06773579998511814,-0.00677708120263669
2023-01-01,DK,1074884.7,2,-1109.064345332912,-1149.2874027223768,0.15655247028564917,0.10715253701340634,0.06034267305327578
2023-01-01,GR,1292637.5,2,-1652.6044608057186,-1712.4939857659126,0.25961647775337954,0.1144470513122058,-0.00263873985862519
2023-01-01,ES,21213175.4,2,-2352.2695262930256,-2410.6034609219932,0.1641129089677617,0.08235906812700824,-0.4162952404991708
2023-01-01,FI,1281411.2,2,-2550.089063213308,-2600.823730297339,0.11642864056530812,0.06191624289969884,0.00933016520138978
2023-01-01,FR,18742636,2,-769.3512690767014,-808.8470227766793,0.24940620230051455,0.12546362188838853,-0.03188798647044739
2023-01-01,HR,534507.5,2,-1082.887086915396,-1132.808984858306,0.2678161028432059,0.14374190978377716,-0.01111871222785554
2023-01-01,HU,1190367.1,2,-1377.2460892726403,-1425.502507466996,0.1966293020447692,0.1008221893058343,0.02937060819376587
2023-01-01,IT,15375621.8,2,-2552.9625429922035,-2611.337965361831,0.13712894075003745,0.08111909242364125,-0.05016837278348754
2023-01-01,LT,433058,2,-1309.8375611685592,-1355.734529831357,0.1374524208045257,0.0801574354819169,0.01974455388101199
2023-01-01,LU,97039.2,2,-1979.0101458515967,-2037.426941559942,0.1944253852397592,0.11198720078843671,0.0072624302935374
2023-01-01,LV,209632.6,2,-1415.893801638718,-1462.62218299837,0.12570016567387574,0.0766001021159595,-0.02028022226349069
2023-01-01,MT,401333.9,2,-642.4828997238749,-660.1331867669281,0.3087763192538335,0.15943360404854934,0.01874314310691494
2023-01-01,NL,5186777.7,2,-2501.091203883643,-2563.269847610129,0.13732882314120756,0.08507674197120323,-0.0480894556373885
2023-01-01,PL,4842528.7,2,-1325.5302151728786,-1372.2585965325304,0.17965751301870905,0.08774400196033798,0.0337820487658008
2023-01-01,PT,2784765.6,2,-2244.946776437792,-2303.3221988074192,0.1705639215743771,0.07721718112201677,0.02221340110797956
2023-01-01,RO,914308.5,2,-1343.767605306357,-1397.850066007679,0.17630321925786022,0.10161209299128876,0.01257107652980234
2023-01-01,SE,3072120.2,3,-2655.747439053346,-2729.212288166798,0.1056103335907229,0.07393428192816542,0.02368312694436804
2023-01-01,SI,784334.2,2,-1241.8606439276166,-1300.893196736214,0.24530983364785672,0.12635770134431182,0.03884509235512772
2023-01-01,SK,750681.9,2,-1156.6156414157804,-1203.4111311428214,0.22165118187750504,0.10271860833269218,0.06475068152906642
