country,TrainRMSE,TrainRsquared,TrainMAE,method
Spain,0.5134539074439097,0.7482229836429108,0.38689972372220055,RAI
Spain,0.45282491815131704,0.8263943609897322,0.34384466007179504,svmRadialSigma
Spain,0.41350937737407606,0.8493874024469825,0.3240558608107085,gbm
Spain,0.47931068963764145,0.7932822906783978,0.36596902555562005,rf
Spain,0.44300779784470573,0.8290861452333594,0.34780994741897747,brnn
Spain,0.4353489733459859,0.827144031764515,0.33671870293815864,xgbTree
Spain,0.43203973292478554,0.8334115265787247,0.3231466557846107,svmPoly
Spain,0.5646939455188662,0.7410870901969707,0.4416253574170234,svmLinear3
Finland,0.7710342845286634,0.3612253380677019,0.5973402821707264,RAI
Finland,0.7427055210214812,0.4379694642279351,0.5384132931943729,svmRadialSigma
Finland,0.7358548752701922,0.44072852139038066,0.546250320747093,gbm
Finland,0.7331191994169548,0.45613601398296433,0.5493628653880286,rf
Finland,0.7424053510720833,0.4777608118438559,0.5477441129569335,brnn
Finland,0.7761184832618033,0.3619511192871975,0.5616622523074727,xgbTree
Finland,0.8089736752360471,0.3639297069924894,0.576359381129238,svmPoly
Finland,0.8002728102944249,0.3559433861851794,0.6107874062913758,svmLinear3
France,0.6148001899339959,0.6317435845464017,0.4900249044899075,RAI
France,0.5652361822898233,0.75195277610983835,0.40868492246449223,svmRadialSigma
France,0.5377253574278192,0.7352982575453274,0.4006174429194338,gbm
France,0.553241122303549,0.7232878967484346,0.40578046831461145,rf
France,0.4768162617347609,0.8031694527094388,0.3574510247140772,brnn
France,0.568896458165245,0.6929496978514289,0.41117064696129696,xgbTree
France,0.5697034224435364,0.7395426722706882,0.4154782893067218,svmPoly
France,0.6753468758774162,0.6350647440398454,0.5232273783896857,svmLinear3
Croatia,0.4382386077984329,0.8137242954172252,0.32840002897884,RAI
Croatia,0.4519074162614716,0.8094634170293427,0.2929636399029644,svmRadialSigma
Croatia,0.4579899261717418,0.7896226097236878,0.3102497955882363,gbm
Croatia,0.48137793085085123,0.7598020905654848,0.32442791806879373,rf
Croatia,0.4118349718612236,0.8223389324118039,0.30745502634118776,brnn
Croatia,0.5073984112938716,0.7524190138891169,0.32430262902160867,xgbTree
Croatia,0.43710459932324863,0.8106106103846424,0.28528007962965685,svmPoly
Croatia,0.6730468476947989,0.5718317149326608,0.5231460769531118,svmLinear3
Hungary,0.7506792730789118,0.4511341295778925,0.5543191378089949,RAI
Hungary,0.6580742877968419,0.5897424854391631,0.5115045800705229,svmRadialSigma
Hungary,0.7042246110795103,0.5098382726377977,0.5478768520693685,gbm
Hungary,0.7016782522106428,0.5079393447727905,0.549728065720884,rf
Hungary,0.7496042470726914,0.4825001763351778,0.5845589801351979,brnn
Hungary,0.6899428472065189,0.5286253134077765,0.5340082250621961,xgbTree
Hungary,0.8767250831615054,0.4007264330778795,0.6409730832905655,svmPoly
Hungary,0.8828308472202296,0.3016213549168735,0.6847317287687513,svmLinear3
Italy,0.5920501698763802,0.6910515075093364,0.44230580660941393,RAI
Italy,0.5728265312230122,0.7585286105754313,0.4028876145772785,svmRadialSigma
Italy,0.47711266584976625,0.8067773877737828,0.3487679132472947,gbm
Italy,0.5377868399532657,0.7686488579395071,0.3796257582799536,rf
Italy,0.5563068494373093,0.7548744857456476,0.4126268611508423,brnn
Italy,0.48773040350866165,0.8007246335328841,0.3318752829005724,xgbTree
Italy,0.5526051642252647,0.7765271565031753,0.3959122057806165,svmPoly
Italy,0.662613772323022,0.6616125343412377,0.5043640681416869,svmLinear3
Lithuania,0.8065292910797122,0.34658036975942286,0.6491278010070739,RAI
Lithuania,0.584818095089321,0.6724693525312637,0.45247198367428143,svmRadialSigma
Lithuania,0.6075880902977823,0.6354821959822784,0.48001109712130724,gbm
