country,TrainRMSE,TrainRsquared,TrainMAE,method
France,0.5484492411256594,0.7218155588362746,0.4035050681367938,rf
France,0.4719688081765198,0.8059788689890064,0.3544109929473563,brnn
France,0.5454820526596686,0.7144592929772594,0.3870534568794581,xgbTree
France,0.5810831046974221,0.7324738478871968,0.4226982077240604,svmPoly
France,0.6494479900822472,0.6774989563273652,0.5113396592876568,svmLinear3
Croatia,0.41022744091582436,0.836775870950984,0.30161915407590845,RAI
Croatia,0.4503897929902724,0.8116969308733867,0.2934757997227773,svmRadialSigma
Croatia,0.4577186773309972,0.7955691925322438,0.30563604670428557,gbm
Croatia,0.4753605742929284,0.7823293411152459,0.32176524328880945,rf
Croatia,0.41248563490733325,0.8165157907909393,0.30678978982675065,brnn
Croatia,0.4744391245588123,0.7943624511635214,0.2986303759125083,xgbTree
Croatia,0.44832457618439236,0.7994672862770079,0.2881505569201559,svmPoly
Croatia,0.6530332678670019,0.5994420835511515,0.5074668102347593,svmLinear3
Hungary,0.814605810091479,0.35367287399561403,0.6236176808623247,RAI
Hungary,0.6609993862311562,0.5793860149524728,0.5159009736668607,svmRadialSigma
Hungary,0.6995783883931488,0.5166809572903014,0.5455197164099261,gbm
Hungary,0.7009115508689454,0.5223306839266392,0.5574618367984807,rf
Hungary,0.742455181885955,0.4919315045055695,0.5823163243267708,brnn
Hungary,0.7163491933244751,0.5071462184160893,0.5511275467506253,xgbTree
Hungary,0.8800122264149977,0.4048107154183014,0.641195861588433,svmPoly
Hungary,0.8678543200061648,0.30482829987986404,0.6773334922980195,svmLinear3
Italy,0.481955450604922,0.7952693559072842,0.36696043403307177,RAI
Italy,0.5675841307763901,0.7615073516202366,0.40090533370705433,svmRadialSigma
Italy,0.47752505596750366,0.8089161578447674,0.3464790847298282,gbm
Italy,0.5362416955266108,0.7664931307100277,0.379116984492415,rf
Italy,0.5557362393526685,0.7599299152581003,0.41237051160131344,brnn
Italy,0.47784676172766277,0.8086997904491133,0.34100519518675293,xgbTree
Italy,0.5674745722915697,0.7583808625091424,0.40225328071836597,svmPoly
Italy,0.6314666729282212,0.6945466930614006,0.4532090738039448,svmLinear3
Lithuania,0.6726955775843676,0.54544228449257115,0.5162030921824111,RAI
Lithuania,0.5864983972620537,0.668128631128309,0.4533943471262941,svmRadialSigma
Lithuania,0.609212512970918,0.624840167180682,0.481746454980762,gbm
Lithuania,0.5816712105550531,0.6733285250386144,0.4574824067641179,rf
Lithuania,0.6933975837194665,0.5438956071767693,0.5437853003737811,brnn
Lithuania,0.6016259967642934,0.6362964597244631,0.4674365900104562,xgbTree
Lithuania,0.7320677452351207,0.5050034372827347,0.567286125607733,svmPoly
Lithuania,0.8149453596015533,0.3775895843726051,0.6646132208210969,svmLinear3
Luxembourg,0.5304522871178767,0.5705039785369248,0.39781943998002556,RAI
Luxembourg,0.5354116201368726,0.5734992552112869,0.3856154387920592,svmRadialSigma
Luxembourg,0.5708672296060034,0.537262677794576,0.4360948400410084,gbm
Luxembourg,0.580541658493342,0.5363415780873405,0.44785649689428864,rf
Luxembourg,0.5760416672750578,0.5548414497456342,0.4258731563521536,brnn
Luxembourg,0.5886218033677963,0.4758098415898787,0.44295845137819356,xgbTree
Luxembourg,0.5850196313256328,0.5555701139374134,0.43576875711732715,svmPoly
Luxembourg,0.5931673695310472,0.5206414281646633,0.4556887283012491,svmLinear3
Latvia,0.9176272368657433,0.14755731050309875,0.7321265929276917,RAI
Latvia,0.6460679492477789,0.5787682023877996,0.5052949543165958,svmRadialSigma
Latvia,0.6884816367227806,0.5115709646273117,0.5500166803324823,gbm
Latvia,0.6960440540163645,0.51989113385496,0.5694214754845096,rf
Latvia,0.6710814116797998,0.5440214191783541,0.5363887698237261,brnn
Latvia,0.7109964155181011,0.492602570025255,0.5638891671966523,xgbTree
Latvia,0.8079899447623581,0.4521743708698398,0.6188276367689701,svmPoly
Latvia,0.8452707555556717,0.32175422004367976,0.6866319042837743,svmLinear3
Malta,0.5394384389691664,0.7011338504559937,0.41560620025685874,RAI
Malta,0.515480953309128,0.7305578424791269,0.40999556419689603,svmRadialSigma
Malta,0.5500255998699376,0.6931944988579591,0.4402565096984205,gbm
Malta,0.5320395436382931,0.7172429301891025,0.4314962922978765,rf
Malta,0.5485060137758763,0.6957552467544534,0.43087049805919214,brnn
Malta,0.5555593524489256,0.6804666518925191,0.43416053277809225,xgbTree
Malta,0.5528242760394277,0.6803716577647086,0.43397530687021135,svmPoly
Malta,0.556130819060757,0.688341429628016,0.43998431514050035,svmLinear3
Netherlands,0.7282574748179365,0.4718166364972124,0.5771841387306365,RAI
Netherlands,0.6895540599752471,0.565234867041747,0.5281982532124155,svmRadialSigma
Netherlands,0.7447579364465162,0.48217170235177753,0.5887187778919926,gbm
Netherlands,0.7144343295956904,0.5131019297823051,0.5685456178480388,rf
Netherlands,0.8275880726487089,0.43684610915243305,0.6311835969673968,brnn
Netherlands,0.7260792320162363,0.4813562049770338,0.5673707670043769,xgbTree
Netherlands,0.7899369704378829,0.5162124488911397,0.5763747872917843,svmPoly
Netherlands,0.8405009144740222,0.35157080307395827,0.6668617110592076,svmLinear3
Poland,0.7031892040388783,0.5022012352275681,0.543353628348112,RAI
Poland,0.6426063705147979,0.6027445300808076,0.4873860004003132,svmRadialSigma
Poland,0.6429951509822117,0.5767171432090007,0.5006253724466341,gbm
Poland,0.6341452689026724,0.5986980845651525,0.4927785562784725,rf
Poland,0.6981025494146449,0.5365773313220603,0.5446776632997583,brnn
Poland,0.6641194068627878,0.5536364214925595,0.5070736137023615,xgbTree
Poland,0.762921030005126,0.5169529791284411,0.5587212876522097,svmPoly
Poland,0.787995570435096,0.4069399922102961,0.61544539233757,svmLinear3
Portugal,0.635820130664586,0.655060576394514,0.5010973804189801,RAI
Portugal,0.48277810781671854,0.816211179633334,0.388683400899334,svmRadialSigma
Portugal,0.46186896453983517,0.8185002493248185,0.37328955985184825,gbm
Portugal,0.4965471703128909,0.7988675813964135,0.3981016709705721,rf
Portugal,0.5079673689513186,0.7853032196478422,0.3912250398781215,brnn
Portugal,0.46773440198301214,0.8068262922270404,0.36747388484298793,xgbTree
Portugal,0.545780942889908,0.7479748399759962,0.4345780692754027,svmPoly
Portugal,0.6239804357837909,0.6714606081784165,0.5013769650264773,svmLinear3
Romania,0.7292673981565304,0.4733182735668771,0.5531330118929055,RAI
Romania,0.6747665988793813,0.5701272018484358,0.49892901488347285,svmRadialSigma
Romania,0.6882793405007984,0.5524577234728553,0.5295017358143466,gbm
Romania,0.6790963501420382,0.5940842306309841,0.5270945592772406,rf
Romania,0.7804290727980516,0.4499089459555739,0.613455289070447,brnn
Romania,0.6887253019839347,0.5430759681618088,0.5109486336871295,xgbTree
Romania,0.8152337344085872,0.428651742312617,0.5994239099223179,svmPoly
Romania,0.8354635758537501,0.34581077795224896,0.6669703940931567,svmLinear3
Sweden,0.6409967561307803,0.6490020964501847,0.42667639005125163,RAI
Sweden,0.7087031280679903,0.6074273408868294,0.4546038247401199,svmRadialSigma
Sweden,0.6950319782745549,0.6129041781563899,0.47014246001686755,gbm
Sweden,0.7014812111772657,0.5986917497518233,0.4731513114772891,rf
Sweden,0.7656710751288265,0.541497421699367,0.5187985781153543,brnn
Sweden,0.7416117474314653,0.5362410789560378,0.4754848813490087,xgbTree
Sweden,0.7262594483563097,0.6066553261741309,0.4738721616668268,svmPoly
Sweden,0.8122219682000004,0.48444121526585326,0.6073504975446101,svmLinear3
Slovenia,0.5288986942494868,0.7459874534800296,0.39861410828030935,RAI
Slovenia,0.5244685446432429,0.7334313462197215,0.3948097262284595,svmRadialSigma
Slovenia,0.54593861182452,0.6875811926998584,0.4034507818862995,gbm
Slovenia,0.5518143922968682,0.7140552586461267,0.40796718630392564,rf
Slovenia,0.701108040204841,0.613555485571058,0.48301662302269355,brnn
Slovenia,0.5769402226738949,0.7069323438655813,0.4146627936127755,xgbTree
Slovenia,0.6570899926753154,0.6458172393605842,0.4544237369522289,svmPoly
Slovenia,0.7607371559044297,0.5035316189459996,0.5661845982837679,svmLinear3
Slovakia,1.0009270540685513,0,0.7545065559753896,RAI
Slovakia,0.7492557753565827,0.4509918091712592,0.5497021225992818,svmRadialSigma
Slovakia,0.7515730455162223,0.4335891636381495,0.5942001622950724,gbm
Slovakia,0.7370634106727123,0.463922140007178,0.5784129743073176,rf
Slovakia,0.8679800303793774,0.38967063965525883,0.658858848426515,brnn
Slovakia,0.7450132434650283,0.4368208871973361,0.5751142759624919,xgbTree
Slovakia,0.9148537750802624,0.26406360955015556,0.6778762299553601,svmPoly
Slovakia,0.8970333799341625,0.2626709347018048,0.710928352702891,svmLinear3
