country,TrainRMSE,TrainRsquared,TrainMAE,method
Hungary,0.4626134245244605,0.784560735798815,0.3509901162475683,gbm
Hungary,0.5520585705473564,0.7372668526992512,0.4182111265295355,rf
Hungary,0.40334594024524695,0.8584018512839294,0.3112778228224757,brnn
Hungary,0.5218965362081985,0.748799255793652,0.37994766181729384,xgbTree
Hungary,0.4538066775473526,0.8064103395095085,0.3495427052439691,svmPoly
Hungary,0.5105289532542368,0.8043420196790843,0.38678277789946525,svmLinear3
Italy,0.29893977987155274,0.9221156580804053,0.22387137016363615,RAI
Italy,0.3792915326727573,0.899277140011928,0.2536168620388546,svmRadialSigma
Italy,0.31430546969143464,0.9214435773452103,0.2196483755485299,gbm
Italy,0.3405636042334483,0.9149159318099676,0.23259380092394083,rf
Italy,0.27402579416442724,0.936812772459179,0.20011777763097072,brnn
Italy,0.3344885539500296,0.9040017275889253,0.22419318358857582,xgbTree
Italy,0.2552509255010308,0.9396866458084783,0.18763899062734885,svmPoly
Italy,0.3834296987107361,0.8882641491713084,0.2970712503011228,svmLinear3
Lithuania,0.39901230715167785,0.8394251635793569,0.30594836141717136,RAI
Lithuania,0.38859995547388165,0.8847131674160164,0.30347048776718305,svmRadialSigma
Lithuania,0.42674004402339155,0.8238804948492502,0.33319312558484476,gbm
Lithuania,0.5048703402004692,0.8242737088809595,0.4013989328698422,rf
Lithuania,0.5254493150940734,0.7360557068985164,0.3967234479716493,brnn
Lithuania,0.4768196115205304,0.7874939291817477,0.3703186228441549,xgbTree
Lithuania,0.4343592285750377,0.8438182031981797,0.3356992391040576,svmPoly
Lithuania,0.7842542935986262,0.5941547875864333,0.5591364752537802,svmLinear3
Luxembourg,0.27162769737040515,0.8818235822567272,0.21233666208446447,RAI
Luxembourg,0.4426585869145019,0.7066718285974243,0.30318392214807055,svmRadialSigma
Luxembourg,0.3679590704130569,0.8022914939715999,0.27416132042751123,gbm
Luxembourg,0.4334220306335026,0.7341824728073321,0.31639587464085667,rf
