date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-03-01,AT,10058730.5,2,-2137.1090018096443,-2195.608203500267,0.20899906486676528,0.11615374430716786,0.01267172138332753
2023-03-01,BE,2302374.3,2,-2043.8227582121588,-2102.2808134862394,0.21434913942090084,0.1124748078880977,0.0024329009685423
2023-03-01,CY,278169.8,3,-918.010889438862,-939.3980831890404,0.4560827706678331,0.22023247218649772,-0.06302159184552296
2023-03-01,CZ,2941387.4,2,-1225.451057271288,-1273.1538042311204,0.24117926257952543,0.10543621730855288,0.05725988222347648
2023-03-01,DE,24639979.1,2,-2567.890920049039,-2637.742052244193,0.13376699471027856,0.06750674517036162,-0.00684592650234419
2023-03-01,DK,1789078.7,2,-1116.0662917108025,-1162.2947801375965,0.15463149159082715,0.10604288854587963,-0.00111052543960437
2023-03-01,GR,1776108.9,2,-1664.2244813444463,-1724.2162164891158,0.25901204408551104,0.11467073011980236,-0.00298038469606529
2023-03-01,ES,27464533.1,2,-2366.597041201141,-2425.0138369094866,0.1637085981672005,0.08227026858108392,-0.416133070224545
2023-03-01,FI,1711266.9,2,-2558.4187327640366,-2609.224237929193,0.1172390398259071,0.06246187435466909,0.00633154455438703
2023-03-01,FR,20487232.5,2,-788.2525611320864,-828.0822559280895,0.24822836648287477,0.12624334490840847,0.00310595669138634
2023-03-01,HR,931044.3,2,-1094.3419214041414,-1144.408648111414,0.26683629309392076,0.14308419775296197,-0.01138663184338762
2023-03-01,HU,1603553.9,2,-1389.4580272218118,-1437.8345676779084,0.19623267425139115,0.10086104729161278,0.02858657807314983
2023-03-01,IT,21340526.1,2,-2567.147817715499,-2625.605872989579,0.13699556990748857,0.08125186746663549,-0.05105706286030874
2023-03-01,LT,407065.4,2,-1322.5593751310612,-1368.598382950508,0.13736047732501533,0.08023508214267674,0.01894992015772683
2023-03-01,LU,130054.9,2,-1989.6491039975856,-2048.148305688208,0.19442747616386752,0.11244526795121622,0.00592342024171287
2023-03-01,LV,221705.6,2,-1427.8042972057983,-1474.6665754659195,0.1258932316920583,0.07695647216330576,-0.02418435888020545
2023-03-01,MT,453042.7,2,-653.1350636558625,-670.870441310098,0.3068409973341415,0.15783954823506058,0.01837146142071967
2023-03-01,NL,7090533.7,2,-2514.7490870019883,-2577.0163581815323,0.137214881365393,0.08512508961601416,-0.05026769240814894
2023-03-01,PL,5406797,2,-1339.015710265956,-1385.8779885260772,0.17897865610352387,0.08741402655949757,0.03335972328044755
2023-03-01,PT,5124487.8,2,-2251.9998780626224,-2314.2671492421664,0.17101481764157866,0.07683964909748478,0.03604348343333638
2023-03-01,RO,1167471.5,2,-1345.6396510487527,-1399.7956228319142,0.1768559188269277,0.0957814472929558,0.00140835704842322
2023-03-01,SE,3967305.2,3,-2671.2338962020976,-2744.8060590685523,0.1054045799470512,0.07371398904673455,0.02538937180324979
2023-03-01,SI,691396.7,1,-1263.0888719802465,-1315.6100541132869,0.24566106087035763,0.12547030634322928,0.0448843802672284
2023-03-01,SK,808269.6,2,-1168.7566368969474,-1215.6853868861706,0.2207546372919191,0.10210537944557302,0.06478519805679121
