country,TrainRMSE,TrainRsquared,TrainMAE,method
France,0.29447872568896905,0.9199393960960465,0.1978039438584603,rf
France,0.2966981023157234,0.9247062460409387,0.21827824379170632,brnn
France,0.30161875419054107,0.91805516312187,0.19862847884055854,xgbTree
France,0.2574772565975238,0.9430084014660722,0.1985629516575864,svmPoly
France,0.3467487683889425,0.9063574148185829,0.27892770154420116,svmLinear3
Croatia,0.31976712637256716,0.9043660057738592,0.2404068260496075,RAI
Croatia,0.2584188023361632,0.9459914255775046,0.17929419497144486,svmRadialSigma
Croatia,0.23795335157972614,0.9428233335660727,0.15607268698667637,gbm
Croatia,0.29030162299280693,0.9315139645982872,0.1798992990881642,rf
Croatia,0.273768143982196,0.9326403610264472,0.19066398573383103,brnn
Croatia,0.270947810157238,0.9390972965102043,0.15628960275858153,xgbTree
Croatia,0.20059801438589475,0.9566604608881873,0.15516058400923607,svmPoly
Croatia,0.4763177215373893,0.8240638381033936,0.3727024055847987,svmLinear3
Hungary,0.33126856211884254,0.8949056838744752,0.2593836373891893,RAI
Hungary,0.4900006539367566,0.7905863215538529,0.3718973726470704,svmRadialSigma
Hungary,0.46844375035559715,0.7803767283014399,0.3589252577930608,gbm
Hungary,0.5444206650734243,0.753749534647336,0.41564910749542133,rf
Hungary,0.439442092881316,0.8265700753811527,0.34005584581624065,brnn
Hungary,0.5148511036022289,0.7802871157633942,0.38042892794008343,xgbTree
Hungary,0.4566800462037925,0.8000721265185463,0.34205929024271087,svmPoly
Hungary,0.47876423931952855,0.8293489279432995,0.3690032584524092,svmLinear3
Italy,0.2659364287601147,0.9384319638778165,0.19740257410756656,RAI
Italy,0.3772047167166907,0.9027125772858784,0.2529533859970397,svmRadialSigma
Italy,0.31586916606280363,0.9202652350996786,0.22785504193822026,gbm
Italy,0.35195977956089175,0.9038231286353311,0.24197654950533462,rf
Italy,0.32950094066521696,0.9137935268043662,0.23157636603467147,brnn
Italy,0.34458573501909784,0.9008382092540026,0.22926514155535757,xgbTree
Italy,0.2637790423758118,0.9343508705903315,0.19078425334131743,svmPoly
Italy,0.38726062661709193,0.8878038516496335,0.2933593500097877,svmLinear3
Lithuania,0.40627679183895876,0.8334456721379552,0.317617376676942,RAI
Lithuania,0.3808455308719442,0.8888085096674098,0.29746789583962585,svmRadialSigma
Lithuania,0.40845138431452516,0.8347041633412701,0.3161380060263523,gbm
Lithuania,0.5037309860851494,0.8229872139884441,0.39344904230313804,rf
Lithuania,0.49568374741590787,0.7714565360865264,0.3748032445302237,brnn
Lithuania,0.46995361648628825,0.8216537943482635,0.3448973382580566,xgbTree
Lithuania,0.47364764179526564,0.8179452986172149,0.3536817382372025,svmPoly
Lithuania,0.7178832206848864,0.6515262425821253,0.5412484777989077,svmLinear3
Luxembourg,0.28080262469941963,0.8744625142064354,0.21885105559066614,RAI
Luxembourg,0.44364725934900706,0.7086573991596085,0.3042231686676762,svmRadialSigma
Luxembourg,0.42098360995422957,0.7314305680041697,0.3106493685395425,gbm
Luxembourg,0.4762434148848139,0.6741329676173716,0.3451753559724176,rf
Luxembourg,0.3906285506889713,0.7739900615220114,0.30195073816368107,brnn
Luxembourg,0.4384508669227998,0.6980367353094271,0.3204803747962855,xgbTree
Luxembourg,0.3382493153212235,0.8252137271316864,0.2511051176211385,svmPoly
Luxembourg,0.4071155791920447,0.7657341293767573,0.3129518207587859,svmLinear3
Latvia,0.5175876201288038,0.7279308641536469,0.4202516644590046,RAI
Latvia,0.6163073820385107,0.6492873945975025,0.4688095836926949,svmRadialSigma
Latvia,0.5783477906013901,0.660997063491367,0.4531789157581089,gbm
Latvia,0.6374234731241633,0.6528809254494381,0.4939017835466385,rf
Latvia,0.6366944097679231,0.6582038578567928,0.49509767075874017,brnn
Latvia,0.5894596671264584,0.66607259266473,0.45110662150658565,xgbTree
Latvia,0.6333272433445708,0.6628559451079297,0.47727257308892146,svmPoly
Latvia,0.7784800555906379,0.5652283999313558,0.6104672286327218,svmLinear3
Malta,0.2528121146150977,0.9348963977791642,0.19547043767925537,RAI
Malta,0.2763962890313006,0.9279743286028619,0.20432591665589728,svmRadialSigma
Malta,0.32007361937308393,0.8972188771285496,0.2439593162915252,gbm
Malta,0.34917973650417494,0.8921721527853753,0.2697613582133357,rf
Malta,0.3325611873670467,0.8912115451065589,0.24681673453738903,brnn
Malta,0.33838466525022454,0.8854601989300176,0.2537658836722782,xgbTree
Malta,0.25202749286460047,0.9334560390704071,0.18386151284130423,svmPoly
Malta,0.3837815822923314,0.865396925209628,0.29292156676365894,svmLinear3
Netherlands,0.34444806624448815,0.8833088759784312,0.26544822713937993,RAI
Netherlands,0.5217494294135213,0.7873955259478584,0.38722431263999063,svmRadialSigma
Netherlands,0.4608175039373465,0.7949506784139094,0.3587797774080082,gbm
Netherlands,0.5192179070419601,0.7739016489113582,0.40562488494132365,rf
Netherlands,0.43620097921782164,0.8182832554078147,0.33890615613223374,brnn
Netherlands,0.4728783070752331,0.7865338933540046,0.36726510436631726,xgbTree
Netherlands,0.38320434726960206,0.8589276067396754,0.30022196792551537,svmPoly
Netherlands,0.44840895556337185,0.8139078878888751,0.34458338544573536,svmLinear3
Poland,0.30671838411149177,0.9057257312202657,0.24495395192630312,RAI
Poland,0.5095434905592159,0.7623085464484142,0.36974771732248884,svmRadialSigma
Poland,0.40275825257831055,0.8354137250681991,0.31408013820893804,gbm
Poland,0.5022359482903076,0.7896544347326926,0.37273637084735994,rf
Poland,0.3625731096861769,0.8735595170105982,0.2870394769603999,brnn
Poland,0.4426052472666872,0.8098711793326925,0.3153386366208548,xgbTree
Poland,0.3500727372249456,0.8824127501068622,0.2797010084927528,svmPoly
Poland,0.37443859010692143,0.8677886904832507,0.3068690440402222,svmLinear3
Portugal,0.27238632604113117,0.9383403649697306,0.20138602791474455,RAI
Portugal,0.2518527633518352,0.9584561236474769,0.18012389515779725,svmRadialSigma
Portugal,0.2809910640504,0.9289149309935919,0.20605985802711246,gbm
Portugal,0.3551142928264489,0.9032712493257166,0.2622681731511007,rf
Portugal,0.2565527756196926,0.947193075132692,0.19606094012276917,brnn
Portugal,0.31244301346985487,0.9218439350311558,0.22563880544479667,xgbTree
