country,TrainRMSE,TrainRsquared,TrainMAE,method
Austria,0.8313810125366091,0.35744834217969124,0.7131986838746392,RAI
Austria,0.4022235397851209,NA,0.29554479331586536,ARIMAX
Austria,0.7187365861639514,0.506626692585075,0.596407380082304,svmRadialSigma
Austria,0.7159525244862938,0.509352641545622,0.5902941769621368,gbm
Austria,0.7054173907914967,0.5538198795164203,0.5972123851025748,rf
Austria,0.8070783587315385,0.4267608695274214,0.6735001046574858,brnn
Austria,0.7460126390563915,0.47764127599887624,0.6194293362522695,xgbTree
Austria,0.8096487267776141,0.4238160352564877,0.680666935897157,svmPoly
Austria,0.8862686293280932,0.31975989727739573,0.7695885739947264,svmLinear3
Belgium,0.5856282883642608,0.5833500992229446,0.4446876480349412,RAI
Belgium,0.5309939351963044,NA,0.3916404527196909,ARIMAX
Belgium,0.5544756754109876,0.6415459672250559,0.42164467739628203,svmRadialSigma
Belgium,0.5555930680748871,0.6303853742098431,0.43793830242701115,gbm
Belgium,0.5540937350198695,0.6400037354064582,0.42570276478412505,rf
Belgium,0.6339147369495063,0.5455392006353222,0.49378486791586673,brnn
Belgium,0.5547883741153936,0.630741749883457,0.4286704931216296,xgbTree
Belgium,0.6624823699582348,0.5309522595331768,0.510268544880682,svmPoly
Belgium,0.6885849416993824,0.5009143730729892,0.5448595219107768,svmLinear3
Cyprus,0.638322816035963,0.5882032064203655,0.5113978008312281,RAI
Cyprus,0.3047576995205656,NA,0.2347440752497003,ARIMAX
Cyprus,0.6049930326021684,0.6426838405699898,0.48534572222720834,svmRadialSigma
Cyprus,0.6140537904048443,0.6317370895421494,0.4834455315034357,gbm
Cyprus,0.6268257775547023,0.6178464279597923,0.510751037058454,rf
Cyprus,0.6599316174657017,0.6027443057515044,0.5164505703680692,brnn
Cyprus,0.6308370092770218,0.6134818788658085,0.493607427825316,xgbTree
Cyprus,0.7073264523866899,0.547006838473714,0.5797224884377797,svmPoly
Cyprus,0.8108289992370793,0.41523293753580626,0.714784333028577,svmLinear3
Czech Republic,1.0217343709045552,0,0.7398363553567596,RAI
Czech Republic,0.6223539557456599,NA,0.40656477696246734,ARIMAX
Czech Republic,0.7610609376956585,0.46918717936617765,0.5298186752969305,svmRadialSigma
Czech Republic,0.7683209227237139,0.44248011703109336,0.5774221298524874,gbm
Czech Republic,0.7763331817959241,0.4448578642994031,0.5774609890606905,rf
Czech Republic,0.9381696225535585,0.37859740291487187,0.6543300493692368,brnn
Czech Republic,0.8287672135828468,0.3614268041170182,0.5804553330600525,xgbTree
Czech Republic,0.9918715941520846,0.2293275345831833,0.6747096565279935,svmPoly
Czech Republic,0.9296972458881637,0.24400704156779543,0.6986272149438668,svmLinear3
Germany,0.5491876681760504,0.7285499756178692,0.44442388670309924,RAI
Germany,0.3262409377917395,NA,0.2615171946829211,ARIMAX
Germany,0.5006631576287698,0.7781423958762732,0.39684038439304675,svmRadialSigma
Germany,0.491747914859585,0.7760597151401609,0.37514512528519345,gbm
Germany,0.5006234595165435,0.7754209293126847,0.386353316841407,rf
Germany,0.5092352507359293,0.7698647160547687,0.39992245415324534,brnn
Germany,0.5117469543851811,0.7640765579319871,0.3928652666240692,xgbTree
Germany,0.5046383714002135,0.7821678684550448,0.4027494536036099,svmPoly
Germany,0.6161185481488312,0.6905958624966412,0.5072838945208016,svmLinear3
Denmark,0.5451585937830438,0.6679951922260559,0.40728418718671794,RAI
Denmark,0.500872494885541,NA,0.36782408013496326,ARIMAX
Denmark,0.5709293446204484,0.6360830988499399,0.40230691020649006,svmRadialSigma
Denmark,0.4941582859346896,0.7120388121997102,0.37366172049467394,gbm
Denmark,0.4933440708040919,0.7348811624612551,0.3759684402086951,rf
Denmark,0.5098454755355525,0.7073083123685987,0.3836570550192282,brnn
Denmark,0.5037017883879764,0.7380898276647866,0.37594829768322646,xgbTree
Denmark,0.5310487165519838,0.6994329772930626,0.4063951044242841,svmPoly
Denmark,0.5442956099702355,0.6890622627412781,0.4227665128289489,svmLinear3
Greece,0.5327041034212548,0.7825513701099069,0.40050694289190064,RAI
Greece,0.3126534300433459,NA,0.24335497620030203,ARIMAX
Greece,0.5502057491119927,0.7656752543061686,0.40427722203552774,svmRadialSigma
Greece,0.5218441979336115,0.7951523764317152,0.38639849223745976,gbm
Greece,0.5293975310268635,0.7808047294035646,0.3920162990946811,rf
Greece,0.4627528873565816,0.8343572640234409,0.35720718519978223,brnn
Greece,0.549724309102181,0.777833519018167,0.3836718915223005,xgbTree
Greece,0.5533300712011499,0.7711500625884911,0.40188286981291427,svmPoly
Greece,0.8957030925756536,0.4361095446476053,0.7234485782349718,svmLinear3
Spain,0.5134539074439097,0.7482229836429108,0.38689972372220055,RAI
Spain,0.40090336104419905,NA,0.310094301083043,ARIMAX
Spain,0.46630146175417225,0.8072958564566839,0.3534131313517298,svmRadialSigma
Spain,0.4154181074653876,0.8410486839280714,0.32816311389428976,gbm
Spain,0.4784026816409993,0.7997236007761875,0.3628573196005875,rf
Spain,0.44222746347686775,0.8285169667622077,0.3437140328528677,brnn
Spain,0.4767908714142993,0.7931264029617542,0.34876012769788617,xgbTree
Spain,0.4316517344875928,0.8420984791508862,0.3231761418032201,svmPoly
Spain,0.5620323024371816,0.7354853462082311,0.44101632019107023,svmLinear3
Finland,0.7710342845286634,0.3612253380677019,0.5973402821707264,RAI
Finland,0.6465160806583138,NA,0.4959573889036198,ARIMAX
Finland,0.7307762525001298,0.47007966051755584,0.5339029700012792,svmRadialSigma
Finland,0.746510973238565,0.4221994471235868,0.5552070659465896,gbm
