country,TrainRMSE,TrainRsquared,TrainMAE,method
Austria,0.7759052128405957,0.4427828850684105,0.6621292045896109,RAI
Austria,0.7046101467818615,0.5440937700944912,0.5832116698891501,svmRadialSigma
Austria,0.7286714883406353,0.4933894778123906,0.5961320476640691,gbm
Austria,0.7322578995534014,0.5156634197865131,0.6132864042837579,rf
Austria,0.8024800224872858,0.4345800347757373,0.6524248939695613,brnn
Austria,0.7400192658450002,0.5019727491464631,0.602240047337155,xgbTree
Austria,0.8628494246677795,0.325749391342621,0.7435179988470209,svmPoly
Austria,0.8611767075495957,0.3378438978389352,0.7473533185642002,svmLinear3
Belgium,0.601051324158633,0.5668763956314854,0.46667534472544037,RAI
Belgium,0.5774257596287199,0.6121103073851393,0.43329570209368773,svmRadialSigma
Belgium,0.5935430410822801,0.5910468051235391,0.4521513454377799,gbm
Belgium,0.5900062692439426,0.6066454678904609,0.4449198957511269,rf
Belgium,0.6340387210666241,0.5644220397741009,0.4744141349939772,brnn
Belgium,0.6157441060873131,0.5734310339372656,0.4638110996830135,xgbTree
Belgium,0.6759449718928535,0.5170428212979433,0.5112103334583712,svmPoly
Belgium,0.6831237616798052,0.5149497756550835,0.5176918602616328,svmLinear3
Cyprus,0.611844654778639,0.6240445317799592,0.5024286610812193,RAI
Cyprus,0.6189280927996087,0.6312470662347632,0.4893658266292915,svmRadialSigma
Cyprus,0.6194676843502991,0.6221177514071655,0.49137746328395326,gbm
Cyprus,0.6333516499989517,0.6139962890108319,0.5151913281914343,rf
Cyprus,0.6865350696437156,0.5804508259347162,0.5406390971531007,brnn
Cyprus,0.6219255151351625,0.6205672720466323,0.5023869426920469,xgbTree
Cyprus,0.8496982382216485,0.3723716420348366,0.6928727382121956,svmPoly
Cyprus,0.7837475144184319,0.437398074187271,0.6723540089193367,svmLinear3
Czech Republic,1.0191244468270921,0,0.7608343529873672,RAI
Czech Republic,0.795031986675411,0.4262867584119456,0.5605567329052333,svmRadialSigma
Czech Republic,0.770333514684395,0.44793457218569127,0.588063414481614,gbm
Czech Republic,0.7618304362365933,0.45516542975982083,0.589024794604196,rf
Czech Republic,0.8776749461604749,0.30229570319508164,0.6696283472691877,brnn
Czech Republic,0.7583129005680536,0.44687038375370713,0.5767619027492932,xgbTree
Czech Republic,0.9462236420661241,0.23715888987567207,0.6647055491507087,svmPoly
Czech Republic,0.9167578464586476,0.21687250350132276,0.7199049432222291,svmLinear3
Germany,0.4910886688942976,0.7826539227336236,0.3809754502625475,RAI
Germany,0.502393195544802,0.7860618586702662,0.3947142798775392,svmRadialSigma
Germany,0.5034252073205474,0.7772718121675193,0.3919441677917314,gbm
Germany,0.5108690217190479,0.7679526993092968,0.3902858694348398,rf
Germany,0.5035233904746724,0.7717250400369667,0.39180684338208965,brnn
Germany,0.5233863729856109,0.7619916433598359,0.4091183604114677,xgbTree
Germany,0.4899737801228191,0.7927038529333942,0.3832036988286651,svmPoly
Germany,0.5781602676272004,0.709437096839369,0.4676958025636082,svmLinear3
Denmark,0.5387131086961925,0.6762586322422691,0.38587361045904484,RAI
Denmark,0.57213706307401,0.6694547163641638,0.40435071580368226,svmRadialSigma
Denmark,0.5304638968782857,0.6768212429778154,0.3834436348054673,gbm
Denmark,0.526381241874971,0.710662996294275,0.3871061231096314,rf
Denmark,0.537787830313762,0.6774604376055705,0.3839649726235981,brnn
Denmark,0.5101678261377812,0.7103094300575727,0.3748982552033491,xgbTree
Denmark,0.5540592808324442,0.6652135355169183,0.4034255950180268,svmPoly
Denmark,0.5582347130421534,0.6590970944086598,0.40340351393441026,svmLinear3
Greece,0.5144947285709308,0.7967087438770463,0.39291738263337483,RAI
Greece,0.5356947399333306,0.7950998614693403,0.3856725651765315,svmRadialSigma
Greece,0.5138830849452303,0.804531104383074,0.38456157500536103,gbm
Greece,0.5184247971079555,0.7934135466931944,0.38143097026001044,rf
Greece,0.44358696462409025,0.8551845976336998,0.3309512025082079,brnn
Greece,0.5376962222113764,0.7888584760565545,0.36485060029774347,xgbTree
Greece,0.6018321082012176,0.7272387350033659,0.4298762110378829,svmPoly
Greece,0.8317799061513523,0.5118746020018958,0.6558265331150784,svmLinear3
Spain,0.4518979855528808,0.8047381327929867,0.33940029065408034,RAI
Spain,0.505472440355665,0.7762825838055898,0.3824980968449474,svmRadialSigma
Spain,0.482228854662108,0.784996648834925,0.36034859202550623,gbm
Spain,0.5143893625413684,0.7604592320744032,0.37309980210455895,rf
Spain,0.4847973024523132,0.7913195035015705,0.3615846224592374,brnn
Spain,0.4780324520508151,0.7835828065451037,0.3517347782062937,xgbTree
Spain,0.4895449093393209,0.7875365354328687,0.36227778161897717,svmPoly
Spain,0.5643328149810627,0.71815414006778,0.39579233380612555,svmLinear3
Finland,0.7204364439695683,0.43818816572346647,0.5478762792598871,RAI
Finland,0.7703085997243828,0.3791702786026098,0.5585531458150933,svmRadialSigma
Finland,0.7217705330582997,0.4499142512523606,0.533493016950527,gbm
Finland,0.7340858528333903,0.4218026294385662,0.5416254290902522,rf
Finland,0.754209818530467,0.4251138628400584,0.566606393604644,brnn
Finland,0.7308081721371235,0.42239785315219935,0.5291009328255465,xgbTree
Finland,0.8508301074312281,0.3812235657052461,0.587104090306515,svmPoly
Finland,0.811650348664803,0.33079592695344484,0.6298353861619853,svmLinear3
France,0.508434125012496,0.750350247273786,0.382572815434148,RAI
France,0.5353528258356975,0.7611866160204899,0.38992701482091763,svmRadialSigma
France,0.5046175359838442,0.7576125173112438,0.36800529574325686,gbm
