country,TrainRMSE,TrainRsquared,TrainMAE,method
Italy,0.3374001359091061,0.9061930205213288,0.21454291298154146,xgbTree
Italy,0.2638712475920258,0.9349432064165922,0.1893584654124572,svmPoly
Italy,0.3687983608794175,0.9070415464438872,0.27322042540847313,svmLinear3
Lithuania,0.5371912811544812,0.7088144603941288,0.4167749301013753,RAI
Lithuania,0.3838633715671353,0.8884079490696906,0.29797279481537503,svmRadialSigma
Lithuania,0.4153888918787089,0.839508574875644,0.32294017873560754,gbm
Lithuania,0.4998480431132923,0.8261397341819569,0.3925029615631121,rf
Lithuania,0.4971658604802174,0.7666930500412771,0.3715356775892514,brnn
Lithuania,0.45612159752180004,0.8334523157289215,0.3370850852769094,xgbTree
Lithuania,0.46497563847583095,0.8205661204527277,0.3537050924935963,svmPoly
Lithuania,0.5583537226909808,0.7123583046278905,0.444177173915973,svmLinear3
Luxembourg,0.29850676213373323,0.8581336326546848,0.22643913165757562,RAI
Luxembourg,0.43851310942280924,0.715086924576396,0.3044472767235351,svmRadialSigma
Luxembourg,0.4246656201793081,0.725361556913426,0.3111933080491952,gbm
Luxembourg,0.4704394221987657,0.7004255397472577,0.3438337691986413,rf
Luxembourg,0.396897244866626,0.7745396219677638,0.3045604105969353,brnn
Luxembourg,0.45267477036680076,0.6689068515182077,0.3291369079591716,xgbTree
Luxembourg,0.33817200985110324,0.8278231562566433,0.2531763396709952,svmPoly
Luxembourg,0.39336711728366036,0.7800142157831902,0.3094982768483868,svmLinear3
Latvia,0.6059385252104769,0.6271203794197787,0.4848592079478536,RAI
Latvia,0.6150176798746225,0.6643081296829594,0.468198342534447,svmRadialSigma
Latvia,0.5655330554568803,0.661849890398364,0.4433006449471379,gbm
Latvia,0.6391217528025765,0.6427285172346954,0.4947829430373198,rf
Latvia,0.6760911117158257,0.63305679301806,0.5132178519399193,brnn
Latvia,0.5842619211739662,0.6779247866813458,0.440637227776028,xgbTree
Latvia,0.6247466625580436,0.6607098478750283,0.4735234066343137,svmPoly
Latvia,0.6505576467222312,0.6352700596732521,0.5141024098238048,svmLinear3
Malta,0.2690902761772686,0.926242656690586,0.2125772753994424,RAI
Malta,0.2768307991944865,0.9288775127993965,0.20561246264229238,svmRadialSigma
Malta,0.317759658856588,0.8973393816034334,0.23932648830486583,gbm
Malta,0.3582607843160393,0.8884205223475735,0.2726331960474504,rf
Malta,0.3303857723529225,0.8911118438567961,0.24110741472289154,brnn
Malta,0.35040924416109803,0.8767317045805824,0.25136147488274185,xgbTree
Malta,0.25068191976573845,0.9380807379376305,0.1846725279488296,svmPoly
Malta,0.35427614964567394,0.8774294557678926,0.2715670580882352,svmLinear3
Netherlands,0.28863453448891513,0.9180617081988155,0.22913549440478367,RAI
Netherlands,0.5228220270134097,0.7630839935496551,0.39200892515664504,svmRadialSigma
Netherlands,0.4671525073183006,0.7913603916812204,0.3655234249043825,gbm
Netherlands,0.5253723047834289,0.7601825028638908,0.40713416012635706,rf
Netherlands,0.4345486314629761,0.8249431499783211,0.3404183140796715,brnn
Netherlands,0.4670988285795689,0.8023950623662257,0.35826553505052555,xgbTree
Netherlands,0.37969471950574574,0.8608886133389814,0.2939407275671943,svmPoly
Netherlands,0.4765424422344014,0.7915710371622939,0.36767569711847187,svmLinear3
Poland,0.3067183841114918,0.9057257312202656,0.24495395192630293,RAI
Poland,0.5215405610991561,0.7564228314299223,0.3766800315001575,svmRadialSigma
Poland,0.39049689005775207,0.8349089030770448,0.29706833765572,gbm
Poland,0.4979023471908533,0.7949497921006436,0.3721009815669508,rf
Poland,0.35537741452856275,0.8759084779626656,0.2862514362075887,brnn
Poland,0.42922750379806207,0.81824807985472,0.3257382621223114,xgbTree
Poland,0.35199624393456364,0.8792870153047209,0.2800533659977923,svmPoly
Poland,0.4157272667334502,0.8428582425568822,0.32487277582667184,svmLinear3
Portugal,0.3048252764660871,0.9227795552497878,0.22171451526720656,RAI
Portugal,0.25060769186238746,0.9568891427787937,0.18047445021776487,svmRadialSigma
Portugal,0.2866354787003949,0.929476031598634,0.20813667025379784,gbm
Portugal,0.3582053134454055,0.9040995122501438,0.2648298640530926,rf
Portugal,0.2628500138305604,0.9436534507836629,0.19748687265347062,brnn
Portugal,0.3273845750410942,0.9102326666442632,0.23118412839593394,xgbTree
Portugal,0.20716002584469564,0.966914525864255,0.1543936385748408,svmPoly
Portugal,0.2986339069840937,0.9271595695257937,0.23002825836789043,svmLinear3
Romania,0.4797286208159633,0.7727517102099521,0.37562279269889187,RAI
Romania,0.4981032439157616,0.7923969517934507,0.35353491413871313,svmRadialSigma
Romania,0.43058768362186517,0.832355837246604,0.3340235074584762,gbm
Romania,0.5451270010244652,0.7565118889451109,0.4112070808781082,rf
Romania,0.38328122064133835,0.8572907969979471,0.2716594136780061,brnn
Romania,0.47413428450737893,0.7795385519999796,0.3422534061473399,xgbTree
Romania,0.4176553898690438,0.8280828193436804,0.31813434514734956,svmPoly
Romania,0.49187308445852085,0.776998676642763,0.3704527674908801,svmLinear3
Sweden,0.3923398371947457,0.8682997693443932,0.3121766055048482,RAI
Sweden,0.5786748498154273,0.7757993697157184,0.3683534876005381,svmRadialSigma
Sweden,0.48402173415823274,0.8103010669134891,0.33374563949073993,gbm
Sweden,0.5629922931532361,0.7548832591002171,0.36998821395385095,rf
Sweden,0.41504711310263964,0.8444167929230486,0.297474246199702,brnn
Sweden,0.5460056038431663,0.7483613893919777,0.343869978478801,xgbTree
Sweden,0.3868358288143675,0.8813002185160215,0.28823050662235783,svmPoly
