date,geo,yhat,bic,rmse,mae,acf
2023-02-01,AT,129.7,46.479814160808026,0.43306989566537335,0.28267790829582634,0.15736660323859958
2023-03-01,AT,129.7,46.479814160808026,0.43306989566537335,0.28267790829582634,0.15736660323859958
2023-04-01,AT,129.7,46.479814160808026,0.43306989566537335,0.28267790829582634,0.15736660323859958
2023-05-01,AT,129.7,46.479814160808026,0.43306989566537335,0.28267790829582634,0.15736660323859958
2023-02-01,BE,122.97800915594169,60.606731423350546,0.4598981381952075,0.33617563962228925,-0.046179202777301524
2023-03-01,BE,122.73905217672771,60.606731423350546,0.4598981381952075,0.33617563962228925,-0.046179202777301524
2023-04-01,BE,123.34092341664955,60.606731423350546,0.4598981381952075,0.33617563962228925,-0.046179202777301524
2023-05-01,BE,122.24281845268945,60.606731423350546,0.4598981381952075,0.33617563962228925,-0.046179202777301524
2023-02-01,BG,119,18.028688549780597,0.29170547578238626,0.2050609123214446,0.21431606195857467
2023-03-01,BG,119,18.028688549780597,0.29170547578238626,0.2050609123214446,0.21431606195857467
2023-04-01,BG,119,18.028688549780597,0.29170547578238626,0.2050609123214446,0.21431606195857467
2023-05-01,BG,119,18.028688549780597,0.29170547578238626,0.2050609123214446,0.21431606195857467
2023-02-01,CY,130.2,100.82837653407162,0.9212581471622356,0.40271341779807085,-0.08813258039972775
2023-03-01,CY,130.2,100.82837653407162,0.9212581471622356,0.40271341779807085,-0.08813258039972775
2023-04-01,CY,130.2,100.82837653407162,0.9212581471622356,0.40271341779807085,-0.08813258039972775
2023-05-01,CY,130.2,100.82837653407162,0.9212581471622356,0.40271341779807085,-0.08813258039972775
2023-02-01,CZ,113.9,87.34142708307118,0.7638882734563415,0.4754851728761219,0.11515266139110837
2023-03-01,CZ,113.9,87.34142708307118,0.7638882734563415,0.4754851728761219,0.11515266139110837
2023-04-01,CZ,113.9,87.34142708307118,0.7638882734563415,0.4754851728761219,0.11515266139110837
2023-05-01,CZ,113.9,87.34142708307118,0.7638882734563415,0.4754851728761219,0.11515266139110837
2023-02-01,DE,95.89504889737138,86.96489639270179,0.6649289968549615,0.42803417573796126,-0.050944261256346414
2023-03-01,DE,95.39384087539872,86.96489639270179,0.6649289968549615,0.42803417573796126,-0.050944261256346414
2023-04-01,DE,94.32972972972973,86.96489639270179,0.6649289968549615,0.42803417573796126,-0.050944261256346414
2023-05-01,DE,94.32972972972973,86.96489639270179,0.6649289968549615,0.42803417573796126,-0.050944261256346414
2023-02-01,DK,141.4499528694095,38.49306171198005,0.3484239274216709,0.246671974875582,-0.03264012344510505
2023-03-01,DK,142.4409308521342,38.49306171198005,0.3484239274216709,0.246671974875582,-0.03264012344510505
2023-04-01,DK,143.43190883485886,38.49306171198005,0.3484239274216709,0.246671974875582,-0.03264012344510505
2023-05-01,DK,144.42288681758356,38.49306171198005,0.3484239274216709,0.246671974875582,-0.03264012344510505
2023-02-01,EE,121.5,69.34657110949671,0.594959313345327,0.4461310623127284,-0.092042428324225
2023-03-01,EE,121.5,69.34657110949671,0.594959313345327,0.4461310623127284,-0.092042428324225
2023-04-01,EE,121.5,69.34657110949671,0.594959313345327,0.4461310623127284,-0.092042428324225
2023-05-01,EE,121.5,69.34657110949671,0.594959313345327,0.4461310623127284,-0.092042428324225
2023-02-01,EL,117.10272193847248,66.26224835188455,0.4961027987985397,0.3962545727879827,-0.022493677133801012
2023-03-01,EL,114.35744152503283,66.26224835188455,0.4961027987985397,0.3962545727879827,-0.022493677133801012
2023-04-01,EL,118.5878736375464,66.26224835188455,0.4961027987985397,0.3962545727879827,-0.022493677133801012
2023-05-01,EL,116.87769895376431,66.26224835188455,0.4961027987985397,0.3962545727879827,-0.022493677133801012
2023-02-01,ES,104.9,78.57462982183314,0.6763160344372695,0.329190753304084,0.26609380271435246
2023-03-01,ES,104.9,78.57462982183314,0.6763160344372695,0.329190753304084,0.26609380271435246
2023-04-01,ES,104.9,78.57462982183314,0.6763160344372695,0.329190753304084,0.26609380271435246
2023-05-01,ES,104.9,78.57462982183314,0.6763160344372695,0.329190753304084,0.26609380271435246
2023-02-01,FI,120.34139944506215,56.30070998278074,0.44640299202337297,0.37975370208888753,0.050588400252556086
2023-03-01,FI,120.6247278652819,56.30070998278074,0.44640299202337297,0.37975370208888753,0.050588400252556086
2023-04-01,FI,120.90805628550163,56.30070998278074,0.44640299202337297,0.37975370208888753,0.050588400252556086
2023-05-01,FI,121.19138470572138,56.30070998278074,0.44640299202337297,0.37975370208888753,0.050588400252556086
2023-02-01,FR,96.2026828587214,84.30366406224672,0.6412212687391747,0.41923927292978913,-0.009532459710651895
2023-03-01,FR,96.25882122593207,84.30366406224672,0.6412212687391747,0.41923927292978913,-0.009532459710651895
2023-04-01,FR,96.42702702702702,84.30366406224672,0.6412212687391747,0.41923927292978913,-0.009532459710651895
2023-05-01,FR,96.42702702702702,84.30366406224672,0.6412212687391747,0.41923927292978913,-0.009532459710651895
2023-02-01,HR,109.8,58.31954537418386,0.5104740898572769,0.3256527673199054,0.17527523595265518
2023-03-01,HR,109.8,58.31954537418386,0.5104740898572769,0.3256527673199054,0.17527523595265518
2023-04-01,HR,109.8,58.31954537418386,0.5104740898572769,0.3256527673199054,0.17527523595265518
2023-05-01,HR,109.8,58.31954537418386,0.5104740898572769,0.3256527673199054,0.17527523595265518
2023-02-01,HU,120.4,74.46977992111647,0.6388365692786616,0.3716488488641533,0.18140407459425173
2023-03-01,HU,120.4,74.46977992111647,0.6388365692786616,0.3716488488641533,0.18140407459425173
