date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,HR,11,14,9,6,9,5,17
2015-01-01,HR,14,27,20,13,22,12,24
2015-02-01,HR,11,24,20,20,20,11,22
2015-03-01,HR,14,25,18,18,19,14,25
2015-04-01,HR,16,30,28,24,22,12,29
2015-05-01,HR,16,30,29,31,23,16,29
2015-06-01,HR,24,42,37,34,30,24,42
2015-07-01,HR,31,48,44,43,34,36,38
2015-08-01,HR,27,39,39,33,27,23,33
2015-09-01,HR,25,23,20,18,14,8,31
2015-10-01,HR,16,17,12,11,10,7,20
2015-11-01,HR,12,15,9,6,10,4,21
2015-12-01,HR,10,14,11,10,9,7,16
2016-01-01,HR,11,25,20,18,23,13,21
2016-02-01,HR,11,25,22,21,23,10,25
2016-03-01,HR,13,24,23,23,21,12,24
2016-04-01,HR,17,29,26,21,24,13,26
2016-05-01,HR,22,34,30,36,27,18,30
2016-06-01,HR,24,44,42,35,29,27,32
2016-07-01,HR,29,47,41,38,36,38,44
2016-08-01,HR,31,37,34,26,30,28,33
2016-09-01,HR,25,28,24,17,19,18,23
2016-10-01,HR,17,19,15,14,15,7,20
2016-11-01,HR,12,17,12,11,13,7,20
2016-12-01,HR,12,17,12,10,13,8,20
2017-01-01,HR,11,30,27,20,30,12,27
2017-02-01,HR,12,28,25,22,25,17,25
2017-03-01,HR,15,29,27,26,24,12,30
2017-04-01,HR,17,31,26,28,25,18,36
2017-05-01,HR,22,40,36,34,29,18,39
2017-06-01,HR,27,51,42,46,37,25,43
2017-07-01,HR,36,56,47,45,38,42,39
2017-08-01,HR,34,49,44,34,33,32,32
2017-09-01,HR,28,33,23,30,22,19,32
2017-10-01,HR,23,25,18,14,17,11,28
2017-11-01,HR,16,27,13,11,12,9,25
2017-12-01,HR,12,19,15,10,13,9,20
2018-01-01,HR,13,35,29,22,33,16,32
2018-02-01,HR,15,28,24,18,21,20,33
2018-03-01,HR,14,31,23,26,22,17,39
2018-04-01,HR,18,38,34,30,24,18,37
2018-05-01,HR,23,43,38,43,28,22,40
2018-06-01,HR,31,56,41,57,32,32,53
2018-07-01,HR,35,81,75,64,47,49,66
2018-08-01,HR,35,49,44,42,36,31,37
2018-09-01,HR,25,31,27,27,24,16,28
2018-10-01,HR,20,22,17,15,16,7,26
2018-11-01,HR,13,20,15,13,12,5,22
2018-12-01,HR,13,17,14,12,13,8,20
2019-01-01,HR,12,34,28,22,26,16,23
2019-02-01,HR,15,27,24,23,19,14,21
2019-03-01,HR,13,30,23,26,19,13,28
2019-04-01,HR,19,33,28,35,24,14,25
2019-05-01,HR,19,43,42,39,45,21,37
2019-06-01,HR,25,50,41,48,34,30,36
2019-07-01,HR,31,51,47,48,34,38,37
2019-08-01,HR,31,48,40,35,32,26,35
2019-09-01,HR,30,32,25,24,23,13,34
2019-10-01,HR,21,22,18,18,15,8,26
2019-11-01,HR,13,19,15,14,12,7,21
2019-12-01,HR,12,19,15,18,13,7,18
2020-01-01,HR,12,32,28,24,27,16,26
2020-02-01,HR,12,27,24,20,20,13,24
2020-03-01,HR,11,17,16,11,19,8,36
2020-04-01,HR,4,11,11,7,12,5,13
2020-05-01,HR,7,12,12,15,16,8,16
2020-06-01,HR,11,19,19,15,30,19,20
2020-07-01,HR,17,27,30,18,44,25,29
2020-08-01,HR,18,26,28,19,42,22,31
2020-09-01,HR,11,13,12,10,19,9,16
2020-10-01,HR,6,10,10,8,14,5,15
2020-11-01,HR,5,8,7,6,7,4,12
2020-12-01,HR,5,9,10,6,7,3,13
2021-01-01,HR,6,9,10,9,10,6,13
2021-02-01,HR,4,9,11,5,9,6,11
2021-03-01,HR,6,11,11,7,10,4,13
2021-04-01,HR,8,12,12,9,13,6,19
2021-05-01,HR,9,16,17,10,16,9,20
2021-06-01,HR,13,24,30,23,22,17,23
2021-07-01,HR,23,36,30,28,28,23,37
2021-08-01,HR,23,34,32,26,30,22,37
2021-09-01,HR,16,22,16,15,18,11,24
2021-10-01,HR,14,15,14,13,12,6,17
2021-11-01,HR,9,12,10,10,10,5,15
2021-12-01,HR,8,11,10,9,11,5,13
2022-01-01,HR,7,21,18,11,19,9,21
2022-02-01,HR,7,22,20,15,18,10,23
2022-03-01,HR,10,24,18,16,16,9,30
2022-04-01,HR,13,30,22,19,19,12,29
2022-05-01,HR,15,33,27,24,22,16,27
2022-06-01,HR,19,37,32,26,26,24,28
2022-07-01,HR,23,38,32,25,32,26,25
2022-08-01,HR,22,32,27,26,26,21,23
2022-09-01,HR,18,21,19,15,15,9,22
2022-10-01,HR,13,17,14,12,13,6,18
2022-11-01,HR,10,21,14,9,10,6,16
2022-12-01,HR,11,46,37,15,14,8,23
2023-01-01,HR,10,27,23,18,21,12,26
2023-02-01,HR,10,22,15,15,16,9,17
2023-03-01,HR,11,23,18,18,15,10,21
2023-04-01,HR,14,26,22,21,20,8,24
