date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-01-01,LU,44,90,70,0,40,0,0
2004-02-01,LU,34,80,58,0,0,0,0
2004-03-01,LU,27,91,68,78,0,84,0
2004-04-01,LU,42,99,82,0,43,0,0
2004-05-01,LU,29,85,56,0,73,0,0
2004-06-01,LU,35,85,56,0,0,59,0
2004-07-01,LU,41,92,61,100,49,38,0
2004-08-01,LU,49,89,73,0,41,34,100
2004-09-01,LU,41,98,84,0,100,0,0
2004-10-01,LU,32,88,73,0,71,0,60
2004-11-01,LU,33,76,78,0,0,37,100
2004-12-01,LU,39,74,72,0,55,0,0
2005-01-01,LU,44,81,68,0,51,0,0
2005-02-01,LU,41,92,79,42,50,21,0
2005-03-01,LU,43,86,51,98,48,0,0
2005-04-01,LU,36,89,85,57,74,0,0
2005-05-01,LU,54,94,90,43,0,34,73
2005-06-01,LU,50,100,100,29,35,23,0
2005-07-01,LU,44,75,51,0,45,100,0
2005-08-01,LU,43,86,49,48,70,64,43
2005-09-01,LU,40,77,50,21,66,0,42
2005-10-01,LU,43,83,71,21,0,32,0
2005-11-01,LU,47,83,64,0,62,0,0
2005-12-01,LU,37,66,50,58,17,0,0
2006-01-01,LU,36,77,68,0,33,23,97
2006-02-01,LU,46,77,61,57,47,29,0
2006-03-01,LU,41,79,62,46,19,0,22
2006-04-01,LU,49,71,69,0,36,24,0
2006-05-01,LU,48,81,68,15,59,25,60
2006-06-01,LU,50,78,70,0,54,37,30
2006-07-01,LU,47,82,56,43,69,31,32
2006-08-01,LU,42,72,61,21,52,0,24
2006-09-01,LU,45,78,64,0,53,20,21
2006-10-01,LU,44,74,57,22,86,0,0
2006-11-01,LU,42,72,52,36,56,0,34
2006-12-01,LU,46,63,47,16,34,20,0
2007-01-01,LU,52,70,52,38,59,13,51
2007-02-01,LU,43,73,65,13,42,0,0
2007-03-01,LU,50,80,70,30,21,0,55
2007-04-01,LU,52,75,69,21,25,14,18
2007-05-01,LU,59,85,60,13,30,0,77
2007-06-01,LU,56,79,55,20,31,29,44
2007-07-01,LU,51,72,58,22,33,29,0
2007-08-01,LU,55,73,61,25,49,25,47
2007-09-01,LU,61,77,72,0,31,0,0
2007-10-01,LU,47,73,66,0,21,0,31
2007-11-01,LU,45,68,62,27,27,11,21
2007-12-01,LU,36,53,55,16,33,7,19
2008-01-01,LU,47,68,58,9,81,12,30
2008-02-01,LU,49,68,61,13,36,14,23
2008-03-01,LU,52,65,62,18,51,5,0
2008-04-01,LU,50,71,64,29,37,0,12
2008-05-01,LU,52,74,61,24,44,21,10
2008-06-01,LU,55,71,56,25,49,28,0
2008-07-01,LU,51,72,58,30,40,26,55
2008-08-01,LU,52,65,48,17,53,19,16
2008-09-01,LU,47,62,56,24,52,22,0
2008-10-01,LU,47,63,46,19,38,0,23
2008-11-01,LU,49,60,49,22,35,10,9
2008-12-01,LU,46,52,35,25,23,0,17
2009-01-01,LU,45,59,50,36,33,6,17
2009-02-01,LU,44,57,40,31,34,9,0
2009-03-01,LU,41,59,48,29,31,33,36
2009-04-01,LU,54,69,46,31,34,23,28
2009-05-01,LU,50,65,46,42,55,6,30
2009-06-01,LU,61,69,47,17,30,22,11
2009-07-01,LU,53,67,42,34,23,20,16
2009-08-01,LU,50,64,45,20,32,8,17
2009-09-01,LU,56,68,53,18,24,0,30
2009-10-01,LU,52,66,51,13,32,8,14
2009-11-01,LU,54,62,50,19,33,0,16
2009-12-01,LU,68,62,38,27,35,3,19
2010-01-01,LU,61,65,49,16,44,0,25
2010-02-01,LU,58,68,50,27,37,15,6
2010-03-01,LU,62,62,44,13,31,0,22
2010-04-01,LU,64,74,43,22,25,8,27
2010-05-01,LU,66,70,48,29,30,18,0
2010-06-01,LU,67,74,49,24,29,20,0
2010-07-01,LU,64,68,46,27,39,20,28
2010-08-01,LU,67,61,41,17,41,11,23
2010-09-01,LU,54,63,47,40,35,10,24
2010-10-01,LU,66,65,49,20,26,9,23
2010-11-01,LU,64,62,45,25,32,3,0
2010-12-01,LU,82,65,41,15,36,6,12
2011-01-01,LU,68,56,38,15,29,9,20
2011-02-01,LU,65,55,39,16,37,13,30
2011-03-01,LU,67,64,48,24,40,14,19
2011-04-01,LU,69,58,36,20,20,3,18
2011-05-01,LU,68,62,36,33,43,14,0
2011-06-01,LU,80,67,49,16,32,20,21
2011-07-01,LU,73,64,40,22,30,14,33
2011-08-01,LU,68,57,33,23,31,9,12
2011-09-01,LU,68,57,42,18,29,16,21
2011-10-01,LU,71,57,42,20,25,6,17
2011-11-01,LU,65,53,38,13,36,6,13
2011-12-01,LU,62,48,26,19,28,3,8
2012-01-01,LU,68,55,32,18,38,9,7
2012-02-01,LU,66,54,33,20,40,12,21
2012-03-01,LU,64,54,36,21,22,6,25
2012-04-01,LU,72,58,37,27,28,10,15
2012-05-01,LU,66,57,36,21,33,12,22
2012-06-01,LU,77,66,38,22,29,13,29
2012-07-01,LU,74,61,30,28,32,19,33
2012-08-01,LU,77,56,33,19,23,12,28
2012-09-01,LU,71,60,39,19,48,11,30
2012-10-01,LU,74,58,39,25,30,5,8
2012-11-01,LU,71,51,31,21,35,4,17
2012-12-01,LU,77,48,26,12,25,2,16
2013-01-01,LU,67,49,31,16,42,8,18
2013-02-01,LU,73,54,33,15,31,12,14
2013-03-01,LU,78,56,37,15,24,11,14
2013-04-01,LU,72,58,34,20,30,9,20
2013-05-01,LU,80,55,35,12,28,10,28
2013-06-01,LU,86,59,36,20,23,13,22
2013-07-01,LU,84,66,36,24,39,23,22
2013-08-01,LU,85,54,31,21,29,16,30
2013-09-01,LU,79,55,36,18,39,12,16
2013-10-01,LU,78,53,39,16,37,5,23
2013-11-01,LU,76,47,32,12,29,6,18
2013-12-01,LU,73,46,27,15,19,8,14
2014-01-01,LU,74,49,32,26,36,6,18
2014-02-01,LU,76,51,34,14,34,10,22
2014-03-01,LU,72,53,32,15,33,14,28
2014-04-01,LU,74,52,32,9,26,18,28
2014-05-01,LU,83,57,35,20,32,13,23
