time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,HR,13,10,6,0,0,6,0
2015-01-01,HR,15,21,4,0,0,0,0
2015-02-01,HR,12,17,0,0,8,10,0
2015-03-01,HR,15,22,8,0,16,5,0
2015-04-01,HR,18,25,0,0,4,5,0
2015-05-01,HR,18,33,14,0,10,0,0
2015-06-01,HR,27,37,14,0,0,7,0
2015-07-01,HR,34,38,0,0,7,0,0
2015-08-01,HR,30,39,13,0,0,0,0
2015-09-01,HR,28,30,0,0,5,0,0
2015-10-01,HR,18,19,0,0,0,0,0
2015-11-01,HR,13,15,0,0,7,0,3
2015-12-01,HR,12,15,0,0,0,12,0
2016-01-01,HR,13,17,8,0,4,11,2
2016-02-01,HR,12,20,0,0,8,0,0
2016-03-01,HR,14,13,0,5,0,0,0
2016-04-01,HR,18,22,4,5,9,0,0
2016-05-01,HR,23,20,5,0,12,7,0
2016-06-01,HR,27,28,0,0,5,0,2
2016-07-01,HR,33,34,6,0,0,0,0
2016-08-01,HR,34,19,0,4,0,0,0
2016-09-01,HR,28,21,0,0,5,0,0
2016-10-01,HR,18,13,0,0,0,0,5
2016-11-01,HR,13,19,0,0,6,5,0
2016-12-01,HR,13,9,0,0,0,0,0
2017-01-01,HR,12,13,0,0,0,0,6
2017-02-01,HR,13,25,0,0,4,0,0
2017-03-01,HR,16,27,0,0,0,8,0
2017-04-01,HR,18,27,0,9,9,0,0
2017-05-01,HR,24,28,0,0,0,11,0
2017-06-01,HR,29,32,12,5,6,10,0
2017-07-01,HR,39,44,29,0,0,9,0
2017-08-01,HR,37,26,0,4,3,0,3
2017-09-01,HR,31,23,0,0,0,0,0
2017-10-01,HR,24,17,0,0,4,0,0
2017-11-01,HR,17,22,0,0,5,0,0
2017-12-01,HR,13,12,0,0,9,9,0
2018-01-01,HR,14,12,0,0,0,0,0
2018-02-01,HR,17,22,0,0,4,4,7
2018-03-01,HR,16,24,3,0,0,0,0
2018-04-01,HR,20,25,8,6,0,0,0
2018-05-01,HR,25,25,9,8,0,10,0
2018-06-01,HR,34,34,8,6,4,0,0
2018-07-01,HR,39,50,11,0,8,4,6
2018-08-01,HR,38,33,6,0,5,5,0
2018-09-01,HR,29,22,4,0,0,0,2
2018-10-01,HR,22,18,3,3,0,10,0
2018-11-01,HR,15,13,0,0,3,0,0
2018-12-01,HR,14,13,0,0,6,6,0
2019-01-01,HR,13,15,0,0,0,0,0
2019-02-01,HR,17,23,3,0,0,0,0
2019-03-01,HR,14,19,0,0,0,0,0
2019-04-01,HR,21,26,0,0,0,4,0
2019-05-01,HR,22,19,3,0,0,3,4
2019-06-01,HR,28,27,0,0,0,9,7
2019-07-01,HR,33,38,0,9,5,0,0
2019-08-01,HR,36,26,13,0,0,4,3
2019-09-01,HR,33,15,0,0,6,0,0
2019-10-01,HR,23,15,0,3,0,19,0
2019-11-01,HR,14,12,6,0,0,0,0
2019-12-01,HR,13,11,0,5,0,0,4
2020-01-01,HR,13,15,5,0,2,0,0
2020-02-01,HR,13,13,6,0,0,0,0
2020-03-01,HR,12,11,0,0,0,0,0
2020-04-01,HR,4,16,0,0,0,9,0
2020-05-01,HR,7,18,0,0,0,0,5
2020-06-01,HR,12,32,3,0,6,0,4
2020-07-01,HR,18,31,0,0,0,5,0
2020-08-01,HR,20,22,0,0,12,0,0
2020-09-01,HR,13,3,5,0,4,3,0
2020-10-01,HR,7,3,4,0,7,0,0
2020-11-01,HR,6,6,0,0,2,0,0
2020-12-01,HR,6,5,0,0,0,0,0
2021-01-01,HR,6,8,0,3,0,5,5
2021-02-01,HR,5,7,0,4,0,0,0
2021-03-01,HR,6,10,0,0,0,0,0
2021-04-01,HR,9,10,0,0,0,0,0
2021-05-01,HR,10,15,6,0,0,0,8
