time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-01-01,RO,86,0,0,0,0,0,0
2004-02-01,RO,95,100,0,0,0,92,0
2004-03-01,RO,49,48,0,0,0,100,0
2004-04-01,RO,58,0,0,0,0,0,0
2004-05-01,RO,61,0,0,0,0,0,0
2004-06-01,RO,92,0,0,0,0,0,79
2004-07-01,RO,84,90,40,0,0,0,0
2004-08-01,RO,100,0,0,0,0,0,0
2004-09-01,RO,63,0,0,0,0,0,0
2004-10-01,RO,51,41,100,0,0,0,0
2004-11-01,RO,62,0,36,62,41,0,0
2004-12-01,RO,64,0,65,0,0,0,64
2005-01-01,RO,44,0,21,0,0,0,0
2005-02-01,RO,50,0,0,0,0,0,77
2005-03-01,RO,52,0,0,0,0,0,0
2005-04-01,RO,57,0,0,0,0,0,79
2005-05-01,RO,75,0,0,0,42,26,0
2005-06-01,RO,58,0,0,84,0,0,0
2005-07-01,RO,78,84,26,0,0,0,0
2005-08-01,RO,73,0,52,0,0,0,46
2005-09-01,RO,41,0,0,0,0,40,0
2005-10-01,RO,51,0,0,31,100,0,100
2005-11-01,RO,53,0,23,0,0,0,0
2005-12-01,RO,50,0,0,0,0,0,0
2006-01-01,RO,39,24,0,0,0,0,0
2006-02-01,RO,46,0,0,0,0,36,33
2006-03-01,RO,42,23,0,0,0,0,0
2006-04-01,RO,41,0,0,0,22,0,0
2006-05-01,RO,52,13,24,24,0,14,0
2006-06-01,RO,52,45,0,32,0,0,0
2006-07-01,RO,66,0,0,0,0,0,42
2006-08-01,RO,48,0,12,0,31,0,37
2006-09-01,RO,42,37,0,0,0,0,0
2006-10-01,RO,37,0,30,0,0,0,0
2006-11-01,RO,42,16,0,0,0,0,0
2006-12-01,RO,36,0,0,100,0,0,60
2007-01-01,RO,40,13,0,15,0,0,0
2007-02-01,RO,35,0,0,0,40,0,0
2007-03-01,RO,42,0,0,40,0,0,0
2007-04-01,RO,40,0,0,0,0,0,0
2007-05-01,RO,46,35,0,32,19,0,24
2007-06-01,RO,53,0,0,0,0,0,0
2007-07-01,RO,51,17,0,0,0,0,0
2007-08-01,RO,49,0,0,0,0,0,20
2007-09-01,RO,34,18,0,0,0,12,0
2007-10-01,RO,40,0,0,12,0,0,0
2007-11-01,RO,37,0,17,0,0,0,0
2007-12-01,RO,27,18,0,0,0,0,0
2008-01-01,RO,31,0,10,0,0,0,0
2008-02-01,RO,33,11,0,0,0,0,0
2008-03-01,RO,34,9,0,0,0,0,0
2008-04-01,RO,34,15,0,16,11,0,0
2008-05-01,RO,38,0,0,0,0,10,0
2008-06-01,RO,47,13,0,15,0,9,36
2008-07-01,RO,51,17,9,0,0,0,0
2008-08-01,RO,43,0,0,0,0,0,0
2008-09-01,RO,32,0,0,0,0,0,0
2008-10-01,RO,35,0,0,0,0,0,0
2008-11-01,RO,26,0,0,0,0,0,0
2008-12-01,RO,30,0,11,0,0,8,0
2009-01-01,RO,26,8,0,0,0,0,13
2009-02-01,RO,31,8,0,0,0,0,0
2009-03-01,RO,27,8,6,0,22,0,0
2009-04-01,RO,40,9,0,0,0,0,0
2009-05-01,RO,44,9,0,0,0,0,0
2009-06-01,RO,47,13,0,0,0,0,0
2009-07-01,RO,54,0,9,12,0,0,13
2009-08-01,RO,52,15,0,0,0,0,13
2009-09-01,RO,43,0,0,0,0,0,0
2009-10-01,RO,49,7,8,0,0,0,0
2009-11-01,RO,51,0,8,0,20,0,38
2009-12-01,RO,45,0,0,0,0,0,0
