time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-01-01,PL,62,82,100,0,0,0,0
2004-02-01,PL,65,0,0,0,0,0,0
2004-03-01,PL,19,0,0,0,39,0,80
2004-04-01,PL,68,66,88,0,55,0,100
2004-05-01,PL,16,0,0,0,0,0,0
2004-06-01,PL,79,0,0,0,0,0,0
2004-07-01,PL,62,0,0,0,0,100,0
2004-08-01,PL,100,0,0,0,0,77,0
2004-09-01,PL,68,38,0,0,42,0,0
2004-10-01,PL,46,0,0,0,0,0,35
2004-11-01,PL,60,100,0,97,38,63,0
2004-12-01,PL,36,0,0,0,100,0,0
2005-01-01,PL,17,0,0,0,0,0,0
2005-02-01,PL,41,0,0,0,0,0,0
2005-03-01,PL,32,0,0,0,0,0,0
2005-04-01,PL,47,0,91,0,0,0,53
2005-05-01,PL,44,0,0,57,25,0,0
2005-06-01,PL,39,0,0,0,53,0,0
2005-07-01,PL,66,0,0,0,0,0,0
2005-08-01,PL,40,0,0,93,0,0,0
2005-09-01,PL,42,0,49,0,0,0,0
2005-10-01,PL,43,0,0,0,42,0,0
2005-11-01,PL,37,0,0,0,0,0,0
2005-12-01,PL,37,0,0,0,0,0,0
2006-01-01,PL,45,0,96,0,0,0,18
2006-02-01,PL,29,0,0,0,0,38,30
2006-03-01,PL,30,0,0,0,0,0,0
2006-04-01,PL,32,0,0,0,0,0,0
2006-05-01,PL,39,0,0,52,18,74,0
2006-06-01,PL,53,0,69,0,0,0,0
2006-07-01,PL,49,54,0,54,0,0,0
2006-08-01,PL,54,41,0,0,0,0,0
2006-09-01,PL,30,0,0,0,0,0,0
2006-10-01,PL,36,0,0,0,16,0,0
2006-11-01,PL,41,0,0,0,0,0,0
2006-12-01,PL,20,0,0,0,0,0,0
2007-01-01,PL,32,24,0,0,0,0,13
2007-02-01,PL,23,0,0,0,0,70,0
2007-03-01,PL,25,0,0,0,8,0,0
2007-04-01,PL,40,0,28,0,0,0,0
2007-05-01,PL,30,0,0,0,12,0,0
2007-06-01,PL,38,13,0,0,0,0,0
2007-07-01,PL,44,0,0,0,0,0,11
2007-08-01,PL,41,0,43,0,0,0,0
2007-09-01,PL,37,23,0,0,0,0,0
2007-10-01,PL,31,0,0,28,0,11,0
2007-11-01,PL,29,0,0,0,0,0,0
2007-12-01,PL,28,19,0,0,0,0,0
2008-01-01,PL,36,10,0,0,0,0,0
2008-02-01,PL,31,0,0,57,0,0,0
2008-03-01,PL,25,0,0,25,0,0,0
2008-04-01,PL,38,0,0,0,0,0,0
2008-05-01,PL,29,0,0,49,0,0,0
2008-06-01,PL,35,14,24,0,0,0,0
2008-07-01,PL,36,18,20,0,0,0,0
