time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,HU,13,7,4,0,0,0,0
2015-01-01,HU,16,0,0,0,0,0,0
2015-02-01,HU,14,8,0,2,0,0,5
2015-03-01,HU,16,0,0,0,0,0,0
2015-04-01,HU,17,11,4,0,0,0,5
2015-05-01,HU,19,5,0,0,0,0,0
2015-06-01,HU,26,21,0,0,0,0,12
2015-07-01,HU,28,0,4,0,0,0,0
2015-08-01,HU,24,7,0,0,0,0,6
2015-09-01,HU,20,0,8,0,0,5,0
2015-10-01,HU,17,28,0,0,0,0,0
2015-11-01,HU,18,8,0,0,0,8,20
2015-12-01,HU,16,0,0,0,0,0,15
2016-01-01,HU,15,30,3,0,0,0,0
2016-02-01,HU,13,17,0,0,0,0,0
2016-03-01,HU,16,13,0,0,0,0,0
2016-04-01,HU,20,0,0,0,0,4,5
2016-05-01,HU,20,0,3,0,6,0,0
2016-06-01,HU,23,12,6,0,0,0,0
2016-07-01,HU,27,14,3,0,0,0,0
2016-08-01,HU,20,9,0,0,7,6,6
2016-09-01,HU,23,22,0,0,12,0,0
2016-10-01,HU,17,0,0,0,0,0,0
2016-11-01,HU,18,10,0,5,8,0,5
2016-12-01,HU,17,0,2,0,0,8,4
2017-01-01,HU,19,0,0,0,6,0,0
2017-02-01,HU,15,13,0,0,0,0,5
2017-03-01,HU,18,17,2,0,9,6,0
2017-04-01,HU,19,6,0,0,0,0,4
2017-05-01,HU,23,7,0,0,0,0,0
2017-06-01,HU,25,0,0,0,0,0,0
2017-07-01,HU,28,7,0,6,0,8,0
2017-08-01,HU,27,10,0,0,0,0,0
2017-09-01,HU,25,13,0,0,17,0,0
2017-10-01,HU,19,13,0,2,0,0,12
2017-11-01,HU,19,10,5,0,16,0,0
2017-12-01,HU,17,9,0,0,9,0,0
2018-01-01,HU,17,4,0,0,7,0,0
2018-02-01,HU,21,6,0,0,0,0,0
2018-03-01,HU,19,19,0,0,0,0,0
2018-04-01,HU,20,6,0,0,0,4,4
2018-05-01,HU,18,7,0,0,0,4,0
2018-06-01,HU,23,16,0,2,9,0,0
2018-07-01,HU,27,13,0,0,0,0,0
2018-08-01,HU,23,6,3,0,0,0,0
2018-09-01,HU,23,0,0,0,0,5,0
2018-10-01,HU,20,7,0,0,0,14,4
2018-11-01,HU,14,14,0,0,0,0,9
2018-12-01,HU,16,0,0,0,0,0,0
2019-01-01,HU,18,18,0,0,0,0,0
2019-02-01,HU,15,14,2,0,0,0,0
2019-03-01,HU,19,9,0,0,0,0,0
2019-04-01,HU,20,9,2,0,6,0,5
2019-05-01,HU,19,15,0,0,0,7,0
2019-06-01,HU,28,5,0,0,0,0,0
2019-07-01,HU,26,7,0,0,14,0,0
2019-08-01,HU,29,8,0,3,0,0,0
2019-09-01,HU,23,18,2,0,0,9,0
2019-10-01,HU,18,0,0,0,0,0,0
2019-11-01,HU,18,7,0,0,0,3,0
2019-12-01,HU,16,5,0,2,0,5,0
2020-01-01,HU,18,7,0,0,0,0,0
2020-02-01,HU,20,0,4,0,0,0,0
2020-03-01,HU,28,0,0,0,0,0,7
2020-04-01,HU,16,0,0,0,5,6,0
2020-05-01,HU,21,0,2,0,0,0,0
2020-06-01,HU,21,11,0,0,0,0,0
2020-07-01,HU,29,13,0,0,0,0,0
2020-08-01,HU,27,16,0,0,5,0,0
2020-09-01,HU,22,9,0,0,0,0,0
2020-10-01,HU,16,5,0,0,0,0,0
2020-11-01,HU,13,0,0,0,0,0,0
2020-12-01,HU,13,11,0,2,0,3,0
2021-01-01,HU,12,12,0,2,0,0,0
2021-02-01,HU,14,5,0,0,0,5,0
2021-03-01,HU,15,7,0,0,0,0,0
2021-04-01,HU,13,0,2,0,0,8,0
2021-05-01,HU,19,0,3,2,0,0,0
2021-06-01,HU,21,23,0,0,0,0,0
2021-07-01,HU,21,18,0,0,0,0,0
2021-08-01,HU,23,14,0,0,0,5,0
2021-09-01,HU,23,10,3,0,0,0,0
2021-10-01,HU,20,15,0,0,0,0,0
2021-11-01,HU,15,5,0,0,0,0,0
2021-12-01,HU,19,0,2,3,0,0,3
2022-01-01,HU,19,16,0,7,0,0,6
2022-02-01,HU,18,0,0,0,0,0,0
2022-03-01,HU,22,0,0,0,0,0,5
2022-04-01,HU,17,18,2,0,0,0,0
2022-05-01,HU,17,0,2,0,0,4,0
2022-06-01,HU,17,15,0,0,0,0,0
2022-07-01,HU,27,0,0,0,0,0,0
2022-08-01,HU,29,9,0,0,0,7,0
2022-09-01,HU,17,5,0,0,0,0,0
