time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,PT,24,34,13,0,24,0,0
2015-01-01,PT,29,53,7,13,0,9,3
2015-02-01,PT,31,45,3,17,17,13,10
2015-03-01,PT,32,49,7,11,0,8,0
2015-04-01,PT,38,57,5,18,0,0,4
2015-05-01,PT,40,59,4,19,18,0,3
2015-06-01,PT,48,64,7,14,12,0,13
2015-07-01,PT,65,64,11,29,36,6,3
2015-08-01,PT,63,58,9,45,18,6,0
2015-09-01,PT,45,52,7,7,12,0,3
2015-10-01,PT,35,42,7,0,0,5,0
2015-11-01,PT,31,35,5,19,11,13,0
2015-12-01,PT,28,34,8,7,0,8,0
2016-01-01,PT,31,57,11,36,9,7,4
2016-02-01,PT,34,56,11,5,14,8,0
2016-03-01,PT,40,56,16,13,15,15,3
2016-04-01,PT,38,50,7,42,35,5,0
2016-05-01,PT,43,60,15,15,35,5,0
2016-06-01,PT,53,70,7,24,14,21,8
2016-07-01,PT,67,100,13,25,0,38,0
2016-08-01,PT,77,59,16,5,22,0,4
2016-09-01,PT,55,53,8,9,22,9,10
2016-10-01,PT,46,54,3,29,15,10,6
2016-11-01,PT,35,47,9,11,14,0,4
2016-12-01,PT,32,36,5,7,11,0,7
2017-01-01,PT,35,53,12,0,15,8,2
2017-02-01,PT,35,61,11,11,16,0,0
2017-03-01,PT,42,56,9,14,24,0,4
2017-04-01,PT,49,66,9,23,8,7,0
2017-05-01,PT,49,66,14,21,15,15,0
2017-06-01,PT,59,72,10,22,12,13,3
2017-07-01,PT,74,88,12,14,10,0,0
2017-08-01,PT,75,65,10,31,22,26,3
2017-09-01,PT,65,63,17,10,10,14,3
2017-10-01,PT,59,85,9,21,16,12,0
2017-11-01,PT,42,41,7,17,26,0,0
2017-12-01,PT,37,43,6,17,0,9,0
2018-01-01,PT,41,70,16,28,9,16,7
2018-02-01,PT,45,70,13,19,31,15,0
2018-03-01,PT,45,91,7,17,23,7,0
2018-04-01,PT,52,76,15,12,29,9,0
2018-05-01,PT,53,75,12,17,11,15,3
2018-06-01,PT,62,87,13,25,17,7,4
2018-07-01,PT,74,83,17,10,0,21,0
2018-08-01,PT,100,65,10,24,0,12,6
2018-09-01,PT,64,62,16,10,23,0,0
2018-10-01,PT,51,50,9,13,15,9,4
2018-11-01,PT,43,45,8,15,6,10,0
2018-12-01,PT,41,41,7,9,0,8,7
2019-01-01,PT,43,55,10,18,11,13,6
2019-02-01,PT,46,59,11,13,16,15,4
2019-03-01,PT,47,55,6,18,0,6,7
2019-04-01,PT,58,58,6,19,36,10,4
2019-05-01,PT,53,61,10,20,0,9,0
2019-06-01,PT,64,71,11,30,15,15,4
2019-07-01,PT,68,73,18,19,0,26,5
2019-08-01,PT,95,64,16,20,36,7,3
2019-09-01,PT,64,58,10,11,17,15,8
2019-10-01,PT,51,52,7,6,0,9,6
2019-11-01,PT,44,46,10,0,24,0,0
2019-12-01,PT,46,44,4,7,0,0,2
2020-01-01,PT,43,63,10,16,0,6,4
2020-02-01,PT,47,58,10,0,11,7,0
2020-03-01,PT,46,41,6,0,14,6,0
2020-04-01,PT,27,29,2,8,0,0,0
2020-05-01,PT,42,48,5,5,16,11,4
2020-06-01,PT,44,63,7,25,0,4,3
2020-07-01,PT,60,62,6,21,17,0,4
2020-08-01,PT,75,57,10,16,0,16,4
2020-09-01,PT,51,53,7,12,23,0,0
2020-10-01,PT,42,26,7,0,24,4,0
2020-11-01,PT,34,35,4,0,23,9,4
2020-12-01,PT,29,33,3,10,19,18,0
2021-01-01,PT,32,36,6,0,22,0,0
2021-02-01,PT,30,28,0,13,19,17,3
2021-03-01,PT,33,46,0,7,37,0,0
2021-04-01,PT,39,52,7,18,17,10,3
2021-05-01,PT,45,78,8,33,50,17,5
2021-06-01,PT,61,88,10,31,30,45,5
2021-07-01,PT,63,93,7,31,16,10,4
2021-08-01,PT,85,76,10,24,30,11,4
2021-09-01,PT,53,59,6,13,15,14,0
2021-10-01,PT,53,58,7,15,7,12,0
2021-11-01,PT,46,48,0,11,10,20,0
2021-12-01,PT,42,46,7,19,0,5,5
2022-01-01,PT,46,59,11,18,32,10,0
2022-02-01,PT,48,84,9,24,9,9,9
2022-03-01,PT,62,94,8,21,19,21,3
2022-04-01,PT,62,87,9,24,23,8,12
2022-05-01,PT,62,83,15,33,18,25,4
2022-06-01,PT,69,94,15,25,26,8,0
2022-07-01,PT,83,99,14,26,15,27,0
2022-08-01,PT,95,68,14,33,27,13,5
2022-09-01,PT,64,63,9,18,0,15,0
