country_code,date,resid_total,resid_total_sqrt,resid_total_log,resid_total_std,mean,sd,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
AT,2005-05-01,5756831,2399.3397008343773,15.565897707659929,-0.7206122938280909,8345111.957286432,3591780.1839554687,0.8,0.55,0.77,0.19,0.7,0.43,0.44,0.68,0.71,0.46,0.62
AT,2005-06-01,6994689,2644.7474359567873,15.760661704764523,-0.375975947336307,8345111.957286432,3591780.1839554687,0.68,0.53,0.7,0.21,0.54,0.57,0.44,0.69,0.73,0.4,0.55
AT,2005-07-01,11124153,3335.289042946653,16.224629248286714,0.7737224719729737,8345111.957286432,3591780.1839554687,0.75,0.57,0.65,0.24,0.23,0.91,0.48,0.65,0.66,0.43,0.51
AT,2005-08-01,13144189,3625.4915528794163,16.39149031778028,1.3361277129795166,8345111.957286432,3591780.1839554687,0.76,0.63,0.81,0.25,0.22,0.69,0.47,0.65,0.74,0.44,0.56
AT,2005-09-01,7709087,2776.5242660563945,15.85791032088816,-0.17707791811079213,8345111.957286432,3591780.1839554687,0.77,0.53,0.57,0.17,0,0.4,0.41,0.64,0.59,0.48,0.44
AT,2005-10-01,5099233,2258.1481350876875,15.444600694227658,-0.9036964377123684,8345111.957286432,3591780.1839554687,0.67,0.55,0.61,0.09,0.47,0,0.35,0.65,0.63,0.48,0.42
AT,2005-11-01,2909012,1705.582598410291,14.88332406259774,-1.5134834758456448,8345111.957286432,3591780.1839554687,0.77,0.56,0.57,0,0.36,0.2,0.31,0.72,0.72,0.59,0.48
AT,2005-12-01,6652472,2579.238647353129,15.710499072881118,-0.47125377127683876,8345111.957286432,3591780.1839554687,0.62,0.58,0.62,0.36,0.16,0.16,0.25,0.75,0.7,0.63,0.46
AT,2006-01-01,10636678,3261.3920340860586,16.17981877508246,0.6380028635800221,8345111.957286432,3591780.1839554687,0.62,0.68,0.63,0.19,0.37,0,0.41,0.63,0.64,0.56,0.56
AT,2006-02-01,11570922,3401.605797266932,16.264005784845345,0.8981089814803549,8345111.957286432,3591780.1839554687,0.62,0.63,0.6,0.21,0.2,0.26,0.4,0.66,0.66,0.49,0.52
AT,2006-03-01,9985138,3159.9268978886203,16.116608345467643,0.4566053485231603,8345111.957286432,3591780.1839554687,0.64,0.54,0.52,0.12,0.19,0.46,0.56,0.65,0.7,0.53,0.58
AT,2006-04-01,6096314,2469.071485396889,15.623194884208418,-0.6260956523263432,8345111.957286432,3591780.1839554687,0.61,0.46,0.68,0.18,0.38,0.31,0.44,0.61,0.62,0.45,0.45
AT,2006-05-01,5284527,2298.809909496651,15.480293674700349,-0.8521080914021708,8345111.957286432,3591780.1839554687,0.66,0.5,0.64,0.29,0,0.5,0.25,0.66,0.75,0.47,0.51
AT,2006-06-01,7493436,2737.4141082415717,15.829537995295413,-0.23711806226084786,8345111.957286432,3591780.1839554687,0.72,0.47,0.68,0.3,0.47,0.31,0.46,0.62,0.68,0.45,0.46
AT,2006-07-01,11329597,3365.946672185999,16.242929063086503,0.8309208497906702,8345111.957286432,3591780.1839554687,0.77,0.53,0.83,0.26,0.16,0.69,0.78,0.6,0.66,0.46,0.43
AT,2006-08-01,12293280,3506.177405665606,16.324563329580354,1.0992231819614375,8345111.957286432,3591780.1839554687,0.74,0.53,0.74,0.14,0.19,0.29,0.59,0.61,0.71,0.43,0.5
AT,2006-09-01,8089687,2844.2375076635212,15.906100598545788,-0.07111374978552952,8345111.957286432,3591780.1839554687,0.65,0.49,0.72,0.24,0.28,0.31,0.21,0.64,0.64,0.47,0.47
AT,2006-10-01,5331918,2309.0946277708067,15.48922158131777,-0.8389137984407874,8345111.957286432,3591780.1839554687,0.62,0.52,0.64,0.06,0.39,0.09,0.38,0.66,0.69,0.41,0.48
AT,2006-11-01,3056254,1748.2145177294462,14.932700540997919,-1.4724893190601789,8345111.957286432,3591780.1839554687,0.62,0.54,0.59,0.18,0.21,0.21,0.36,0.68,0.73,0.47,0.52
AT,2006-12-01,6961795,2638.521366220103,15.755947901358372,-0.38513408016050876,8345111.957286432,3591780.1839554687,0.63,0.56,0.6,0.17,0.29,0.23,0.28,0.72,0.65,0.52,0.5
AT,2007-01-01,10408659,3226.245340949755,16.15814861384954,0.5745193015796068,8345111.957286432,3591780.1839554687,0.64,0.58,0.63,0.21,0.06,0.2,0.28,0.64,0.64,0.47,0.51
AT,2007-02-01,11729233,3424.796782292345,16.27759483059749,0.9421848970130418,8345111.957286432,3591780.1839554687,0.64,0.57,0.62,0.2,0.36,0.23,0.27,0.62,0.65,0.48,0.48
AT,2007-03-01,9633012,3103.709393612746,16.08070650745683,0.35856872546561586,8345111.957286432,3591780.1839554687,0.62,0.47,0.47,0.22,0.24,0.23,0.3,0.64,0.68,0.46,0.5
AT,2007-04-01,6093335,2468.4681484677903,15.622706108845106,-0.6269250460663353,8345111.957286432,3591780.1839554687,0.6,0.4,0.5,0.25,0.33,0.32,0.37,0.58,0.66,0.45,0.5
AT,2007-05-01,5509267,2347.182779418765,15.521942141426713,-0.7895374471840428,8345111.957286432,3591780.1839554687,0.62,0.43,0.56,0.27,0.26,0.3,0.42,0.63,0.64,0.45,0.51
AT,2007-06-01,7764653,2786.51269510835,15.865092325865175,-0.1616075949968627,8345111.957286432,3591780.1839554687,0.67,0.45,0.63,0.25,0.47,0.32,0.47,0.58,0.61,0.43,0.49
AT,2007-07-01,12108103,3479.669955613607,16.309385455859946,1.047667410027735,8345111.957286432,3591780.1839554687,0.65,0.47,0.67,0.22,0.34,0.73,0.49,0.57,0.62,0.42,0.5
AT,2007-08-01,12847240,3584.304674549863,16.36863956024347,1.253453110194392,8345111.957286432,3591780.1839554687,0.63,0.47,0.58,0.19,0.24,0.4,0.52,0.56,0.61,0.43,0.44
AT,2007-09-01,8084477,2843.3214732069955,15.905456361207746,-0.072564283986724,8345111.957286432,3591780.1839554687,0.67,0.46,0.56,0.22,0.26,0.17,0.36,0.6,0.63,0.46,0.49
AT,2007-10-01,5511137,2347.5810955108664,15.522281511928549,-0.7890168139870689,8345111.957286432,3591780.1839554687,0.69,0.44,0.52,0.16,0.18,0.12,0.4,0.63,0.64,0.45,0.47
AT,2007-11-01,3351129,1830.6089150880916,15.024807861949848,-1.390392145820789,8345111.957286432,3591780.1839554687,0.59,0.55,0.55,0.16,0.29,0.15,0.43,0.66,0.64,0.5,0.48
AT,2007-12-01,7600887,2756.9706200828473,15.843775508972731,-0.20720225603195191,8345111.957286432,3591780.1839554687,0.59,0.49,0.55,0.2,0.14,0.05,0.26,0.64,0.59,0.57,0.47
AT,2008-01-01,10970902,3312.235196962921,16.210757053119135,0.7310553286203336,8345111.957286432,3591780.1839554687,0.58,0.53,0.54,0.23,0.35,0.23,0.37,0.58,0.56,0.47,0.45
AT,2008-02-01,12727254,3567.5277153793772,16.359256236345555,1.2200473910649254,8345111.957286432,3591780.1839554687,0.58,0.45,0.54,0.22,0.14,0.14,0.36,0.58,0.59,0.45,0.46
AT,2008-03-01,11655705,3414.045254533103,16.271306317683095,0.9217137110734204,8345111.957286432,3591780.1839554687,0.63,0.42,0.41,0.14,0.22,0.27,0.34,0.56,0.57,0.47,0.47
AT,2008-04-01,4456325,2111.0009474180724,15.309834993297645,-1.082690687658921,8345111.957286432,3591780.1839554687,0.63,0.4,0.44,0.12,0.07,0.32,0.4,0.58,0.62,0.48,0.56
AT,2008-05-01,6373481,2524.5754098461784,15.667656346107078,-0.5489286248901687,8345111.957286432,3591780.1839554687,0.61,0.46,0.53,0.21,0.32,0.34,0.52,0.55,0.6,0.47,0.49
AT,2008-06-01,7547082,2747.1952970256775,15.836671556452448,-0.22218229301760814,8345111.957286432,3591780.1839554687,0.65,0.45,0.56,0.09,0.16,0.56,0.62,0.55,0.56,0.45,0.49
AT,2008-07-01,12559088,3543.880359154355,16.34595510490302,1.173227710742839,8345111.957286432,3591780.1839554687,0.65,0.44,0.57,0.23,0.23,0.33,0.43,0.52,0.58,0.43,0.45
AT,2008-08-01,13031567,3609.926176530484,16.382885202806563,1.3047722306749245,8345111.957286432,3591780.1839554687,0.6,0.39,0.58,0.21,0.2,0.37,0.42,0.54,0.56,0.45,0.43
AT,2008-09-01,8121766,2849.8712251608845,15.910058176175571,-0.06218252394289657,8345111.957286432,3591780.1839554687,0.62,0.38,0.46,0.15,0.19,0.12,0.31,0.53,0.55,0.44,0.45
AT,2008-10-01,8121766,2849.8712251608845,15.910058176175571,-0.06218252394289657,8345111.957286432,3591780.1839554687,0.59,0.39,0.45,0.13,0.3,0.12,0.26,0.56,0.53,0.47,0.43
AT,2008-11-01,3367719,1835.1345999680786,15.029746218559648,-1.3857732662818607,8345111.957286432,3591780.1839554687,0.6,0.39,0.51,0.15,0.22,0.2,0.23,0.6,0.61,0.5,0.45
AT,2008-12-01,8297160,2880.4791268120657,15.931423845539069,-0.013350471028442785,8345111.957286432,3591780.1839554687,0.61,0.4,0.46,0.11,0.23,0.17,0.31,0.59,0.58,0.56,0.45
AT,2009-01-01,11163515,3341.1846701432114,16.22816142948435,0.7846813831490614,8345111.957286432,3591780.1839554687,0.56,0.46,0.47,0.16,0.29,0.12,0.32,0.54,0.53,0.45,0.44
AT,2009-02-01,12060325,3472.7978633948737,16.305431697490587,1.0343653710517908,8345111.957286432,3591780.1839554687,0.59,0.38,0.34,0.12,0.15,0.2,0.31,0.55,0.68,0.46,0.5
AT,2009-03-01,9157211,3026.088399237537,16.030052214305556,0.22609931597184738,8345111.957286432,3591780.1839554687,0.57,0.35,0.38,0.17,0.24,0.14,0.28,0.54,0.54,0.45,0.46
AT,2009-04-01,6363486,2522.5950923602463,15.666086898364675,-0.5517113675659726,8345111.957286432,3591780.1839554687,0.6,0.32,0.35,0.1,0.07,0.2,0.39,0.49,0.5,0.42,0.39
AT,2009-05-01,5700545,2387.581412224513,15.556072342269136,-0.7362830746435289,8345111.957286432,3591780.1839554687,0.61,0.3,0.41,0.17,0.15,0.2,0.41,0.49,0.49,0.4,0.43
AT,2009-06-01,7550802,2747.8722677737405,15.837164340749277,-0.2211465948931468,8345111.957286432,3591780.1839554687,0.57,0.35,0.43,0.18,0.22,0.23,0.36,0.48,0.5,0.39,0.41
AT,2009-07-01,11957808,3458.006362053141,16.296895012097398,1.0058232569051777,8345111.957286432,3591780.1839554687,0.67,0.36,0.49,0.13,0.22,0.45,0.43,0.47,0.46,0.39,0.39
AT,2009-08-01,13593402,3686.923107416264,16.425095085925545,1.4611946650181298,8345111.957286432,3591780.1839554687,0.62,0.34,0.52,0.12,0.23,0.35,0.47,0.5,0.5,0.4,0.42
AT,2009-09-01,8266863,2875.2152962865234,15.927765672185075,-0.021785564059841844,8345111.957286432,3591780.1839554687,0.63,0.36,0.46,0.08,0.21,0.16,0.48,0.47,0.49,0.4,0.4
AT,2009-10-01,5532877,2352.2068361434544,15.526218491378316,-0.7829641050554053,8345111.957286432,3591780.1839554687,0.63,0.34,0.4,0.1,0.27,0.09,0.32,0.48,0.5,0.4,0.43
AT,2009-11-01,3306485,1818.3742739051277,15.011396249567586,-1.402821636968222,8345111.957286432,3591780.1839554687,0.63,0.36,0.44,0.1,0.26,0.15,0.34,0.53,0.44,0.41,0.39
AT,2009-12-01,8179210,2859.9318173690785,15.917106126897954,-0.04618934032419877,8345111.957286432,3591780.1839554687,0.55,0.36,0.38,0.14,0.23,0.12,0.63,0.51,0.46,0.49,0.4
AT,2010-01-01,11025038,3320.397265388586,16.215679426003263,0.746127520465989,8345111.957286432,3591780.1839554687,0.53,0.45,0.4,0.12,0.24,0.12,0.33,0.45,0.46,0.37,0.47
AT,2010-02-01,11991191,3462.8299120805805,16.299682854847838,1.0151175339183207,8345111.957286432,3591780.1839554687,0.61,0.36,0.33,0.1,0.24,0.25,0.31,0.47,0.45,0.38,0.4
AT,2010-03-01,10249264,3201.447172764217,16.14271645609255,0.5301415858407597,8345111.957286432,3591780.1839554687,0.67,0.34,0.38,0.07,0.21,0.14,0.29,0.45,0.44,0.4,0.44
AT,2010-04-01,5710200,2389.6024774007915,15.55776460728849,-0.7335949925489929,8345111.957286432,3591780.1839554687,0.58,0.28,0.37,0.13,0.27,0.15,0.44,0.44,0.43,0.37,0.36
AT,2010-05-01,5911865,2431.432705217235,15.59247190643741,-0.6774487392507426,8345111.957286432,3591780.1839554687,0.64,0.28,0.38,0.09,0.15,0.15,0.44,0.43,0.44,0.35,0.46
AT,2010-06-01,7496556,2737.9839298286615,15.829954273041931,-0.23624941222097706,8345111.957286432,3591780.1839554687,0.62,0.28,0.43,0.15,0.33,0.27,0.35,0.41,0.4,0.36,0.36
AT,2010-07-01,12382808,3518.9214256644036,16.331819616949034,1.12414898349014,8345111.957286432,3591780.1839554687,0.69,0.32,0.45,0.14,0.24,0.34,0.4,0.37,0.33,0.33,0.37
AT,2010-08-01,13699892,3701.336515368469,16.432898507555603,1.4908429158982066,8345111.957286432,3591780.1839554687,0.66,0.32,0.41,0.11,0.26,0.21,0.35,0.43,0.4,0.32,0.4
AT,2010-09-01,8404723,2899.090029647234,15.944304367708305,0.016596517509576716,8345111.957286432,3591780.1839554687,0.64,0.28,0.35,0.08,0.15,0.09,0.3,0.41,0.4,0.33,0.35
AT,2010-10-01,5698150,2387.0798059553854,15.555652118719818,-0.7369498749145195,8345111.957286432,3591780.1839554687,0.61,0.29,0.34,0.06,0.2,0.12,0.21,0.42,0.4,0.33,0.39
AT,2010-11-01,3575003,1890.7678334475652,15.089476573270732,-1.32806260767142,8345111.957286432,3591780.1839554687,0.59,0.3,0.34,0.09,0.28,0.14,0.28,0.44,0.42,0.35,0.41
AT,2010-12-01,7797699,2792.436033287065,15.869339248138761,-0.15240714332456468,8345111.957286432,3591780.1839554687,0.54,0.29,0.36,0.04,0.12,0.1,0.2,0.45,0.42,0.43,0.43
AT,2011-01-01,11414381,3378.5175743216137,16.250384609581264,0.85452585779721,8345111.957286432,3591780.1839554687,0.55,0.34,0.32,0.06,0.13,0.11,0.27,0.52,0.51,0.43,0.54
AT,2011-02-01,11377101,3372.995849389679,16.24711320904244,0.8441466034746514,8345111.957286432,3591780.1839554687,0.53,0.29,0.33,0.06,0.13,0.12,0.28,0.52,0.47,0.43,0.51
AT,2011-03-01,10414031,3227.0777802835805,16.158664589462603,0.5760149387636407,8345111.957286432,3591780.1839554687,0.58,0.28,0.3,0.09,0.16,0.11,0.21,0.54,0.53,0.42,0.5
AT,2011-04-01,5668256,2380.809946215783,15.550392044616093,-0.7452727673157685,8345111.957286432,3591780.1839554687,0.56,0.24,0.32,0.06,0.13,0.13,0.28,0.49,0.5,0.42,0.48
AT,2011-05-01,5317935,2306.0648299646737,15.486595628070315,-0.8428068540521698,8345111.957286432,3591780.1839554687,0.57,0.23,0.31,0.11,0.16,0.15,0.29,0.55,0.54,0.42,0.6
AT,2011-06-01,8595245,2931.764826857707,15.966719701337563,0.06964040946350653,8345111.957286432,3591780.1839554687,0.57,0.27,0.36,0.18,0.2,0.26,0.33,0.53,0.55,0.44,0.57
AT,2011-07-01,12408582,3522.581723679381,16.333898887960935,1.1313248123772006,8345111.957286432,3591780.1839554687,0.68,0.31,0.41,0.11,0.19,0.31,0.31,0.5,0.52,0.43,0.5
AT,2011-08-01,14143929,3760.841528168928,16.464796044050583,1.6144687997937521,8345111.957286432,3591780.1839554687,0.72,0.28,0.36,0.1,0.28,0.2,0.41,0.48,0.52,0.41,0.47
AT,2011-09-01,8669528,2944.406221974135,15.975324906675011,0.09032179757623769,8345111.957286432,3591780.1839554687,0.69,0.26,0.29,0.08,0.17,0.11,0.27,0.51,0.51,0.43,0.5
AT,2011-10-01,5915966,2432.2758889566785,15.593165355669877,-0.6763069655925662,8345111.957286432,3591780.1839554687,0.67,0.27,0.33,0.07,0.21,0.12,0.3,0.59,0.58,0.43,0.55
AT,2011-11-01,3688138,1920.4525508327458,15.12063228161366,-1.296564299254503,8345111.957286432,3591780.1839554687,0.61,0.31,0.3,0.07,0.25,0.08,0.26,0.6,0.62,0.43,0.6
AT,2011-12-01,7730799,2780.431441341433,15.860722778740723,-0.1710330047564093,8345111.957286432,3591780.1839554687,0.58,0.31,0.32,0.06,0.24,0.17,0.24,0.63,0.61,0.53,0.56
AT,2012-01-01,11686954,3418.618726912962,16.273983734910285,0.9304138537323697,8345111.957286432,3591780.1839554687,0.65,0.37,0.34,0.09,0.18,0.13,0.29,0.57,0.58,0.42,0.6
AT,2012-02-01,12694298,3562.9058365328715,16.356663474230796,1.210871996605316,8345111.957286432,3591780.1839554687,0.62,0.33,0.31,0.08,0.22,0.12,0.24,0.57,0.58,0.43,0.57
AT,2012-03-01,10003386,3162.812988464541,16.118434193646276,0.4616858376025071,8345111.957286432,3591780.1839554687,0.6,0.25,0.27,0.06,0.19,0.1,0.29,0.54,0.55,0.37,0.52
AT,2012-04-01,6396395,2529.1095270865594,15.671245108377418,-0.5425490585396561,8345111.957286432,3591780.1839554687,0.58,0.25,0.32,0.13,0.18,0.16,0.3,0.53,0.56,0.44,0.56
AT,2012-05-01,6135581,2477.0104965461896,15.629615334169635,-0.6151631904303158,8345111.957286432,3591780.1839554687,0.61,0.25,0.32,0.06,0.18,0.18,0.31,0.53,0.59,0.41,0.61
AT,2012-06-01,8276346,2876.863917532423,15.928912124610195,-0.01914536908288844,8345111.957286432,3591780.1839554687,0.55,0.24,0.31,0.12,0.16,0.23,0.32,0.54,0.57,0.44,0.61
AT,2012-07-01,12669327,3559.3998089565607,16.3546944332859,1.2039197337381322,8345111.957286432,3591780.1839554687,0.64,0.28,0.38,0.09,0.26,0.29,0.32,0.55,0.58,0.46,0.59
AT,2012-08-01,14446817,3800.896867845798,16.485984671441607,1.6987969002028487,8345111.957286432,3591780.1839554687,0.68,0.3,0.33,0.11,0.21,0.27,0.31,0.57,0.6,0.42,0.59
AT,2012-09-01,9007088,3001.1811008334703,16.0135223808969,0.1843030499668726,8345111.957286432,3591780.1839554687,0.58,0.26,0.32,0.08,0.15,0.13,0.25,0.58,0.61,0.42,0.67
AT,2012-10-01,6052904,2460.265026374191,15.616048714843876,-0.6381815812464685,8345111.957286432,3591780.1839554687,0.53,0.26,0.26,0.03,0.18,0.11,0.23,0.58,0.63,0.44,0.58
AT,2012-11-01,3861887,1965.16844061775,15.166666482091468,-1.2481902365053017,8345111.957286432,3591780.1839554687,0.57,0.26,0.29,0.08,0.25,0.08,0.22,0.6,0.6,0.43,0.63
AT,2012-12-01,8309737,2882.661443874393,15.932938517714678,-0.009848864761950857,8345111.957286432,3591780.1839554687,0.57,0.29,0.26,0.08,0.07,0.09,0.21,0.65,0.57,0.54,0.61
AT,2013-01-01,11423251,3379.8300253119237,16.251161397686616,0.8569953853144068,8345111.957286432,3591780.1839554687,0.6,0.31,0.29,0.09,0.21,0.1,0.24,0.58,0.61,0.43,0.61
AT,2013-02-01,12949846,3598.5894458801495,16.37659445414722,1.2820200031402194,8345111.957286432,3591780.1839554687,0.58,0.29,0.3,0.08,0.22,0.11,0.28,0.6,0.58,0.41,0.64
AT,2013-03-01,11405503,3377.203428874251,16.24960651619149,0.8520541029722187,8345111.957286432,3591780.1839554687,0.54,0.26,0.27,0.1,0.18,0.12,0.25,0.6,0.59,0.43,0.56
AT,2013-04-01,5060220,2249.49327627357,15.436920518579365,-0.9145581825859193,8345111.957286432,3591780.1839554687,0.54,0.22,0.25,0.09,0.1,0.15,0.23,0.6,0.56,0.41,0.51
AT,2013-05-01,6462256,2542.096772351517,15.681489040799768,-0.5242124687076274,8345111.957286432,3591780.1839554687,0.54,0.22,0.25,0.08,0.09,0.13,0.25,0.58,0.6,0.43,0.61
AT,2013-06-01,7880007,2807.1350163467378,15.87983935015854,-0.1294914870804351,8345111.957286432,3591780.1839554687,0.55,0.26,0.29,0.09,0.21,0.19,0.23,0.56,0.6,0.44,0.62
AT,2013-07-01,12909698,3593.006818807891,16.373489369830388,1.270842258973318,8345111.957286432,3591780.1839554687,0.62,0.26,0.34,0.1,0.17,0.32,0.29,0.59,0.59,0.42,0.54
AT,2013-08-01,14922105,3862.914055476772,16.51835422857911,1.8311234835842922,8345111.957286432,3591780.1839554687,0.86,0.3,0.35,0.09,0.2,0.27,0.4,0.59,0.6,0.44,0.61
AT,2013-09-01,8841808,2973.517782021826,15.995001938588342,0.1382868709316666,8345111.957286432,3591780.1839554687,0.67,0.26,0.25,0.07,0.2,0.12,0.36,0.58,0.55,0.41,0.57
AT,2013-10-01,6157330,2481.396784071423,15.633153799988316,-0.6091079757773832,8345111.957286432,3591780.1839554687,0.59,0.26,0.26,0.05,0.21,0.09,0.31,0.64,0.6,0.46,0.56
AT,2013-11-01,3942773,1985.6417098761801,15.187394840824641,-1.2256704842216517,8345111.957286432,3591780.1839554687,0.58,0.26,0.25,0.07,0.17,0.08,0.37,0.63,0.57,0.43,0.6
AT,2013-12-01,8732576,2955.093230339781,15.982570958745779,0.1078752103050111,8345111.957286432,3591780.1839554687,0.58,0.27,0.26,0.08,0.17,0.09,0.2,0.67,0.55,0.58,0.56
AT,2014-01-01,11148156,3338.8854427787724,16.22678466102751,0.780405230597018,8345111.957286432,3591780.1839554687,0.57,0.31,0.3,0.08,0.22,0.13,0.27,0.62,0.57,0.45,0.61
AT,2014-02-01,11937855,3455.1201136863533,16.295225001548847,1.0002680728521194,8345111.957286432,3591780.1839554687,0.59,0.3,0.26,0.11,0.19,0.1,0.26,0.63,0.58,0.44,0.6
AT,2014-03-01,10585983,3253.610763444208,16.175041325504203,0.6238886924994935,8345111.957286432,3591780.1839554687,0.57,0.26,0.26,0.07,0.16,0.11,0.25,0.63,0.58,0.49,0.6
AT,2014-04-01,6070124,2463.762163846178,15.618889591163104,-0.6333873012187201,8345111.957286432,3591780.1839554687,0.52,0.23,0.25,0.09,0.15,0.16,0.29,0.61,0.55,0.47,0.54
AT,2014-05-01,6087653,2467.3169638293334,15.621773179527368,-0.6285069914274076,8345111.957286432,3591780.1839554687,0.53,0.27,0.26,0.1,0.14,0.13,0.29,0.63,0.62,0.46,0.57
AT,2014-06-01,8914643,2985.7399417899746,16.003205763609362,0.15856511633358594,8345111.957286432,3591780.1839554687,0.55,0.27,0.29,0.09,0.2,0.23,0.29,0.59,0.55,0.48,0.64
AT,2014-07-01,12401635,3521.5955190793848,16.33333887672189,1.1293906739711166,8345111.957286432,3591780.1839554687,0.66,0.27,0.32,0.13,0.19,0.28,0.31,0.61,0.57,0.49,0.59
AT,2014-08-01,15143327,3891.442791562019,16.533070530841545,1.892714669199771,8345111.957286432,3591780.1839554687,0.76,0.28,0.33,0.11,0.21,0.26,0.29,0.64,0.61,0.45,0.59
AT,2014-09-01,8866857,2977.7268175573126,15.997830951018836,0.14526085004984712,8345111.957286432,3591780.1839554687,0.57,0.25,0.26,0.05,0.16,0.1,0.27,0.61,0.57,0.47,0.56
AT,2014-10-01,6416346,2533.05072985126,15.674359354755241,-0.5369944313135465,8345111.957286432,3591780.1839554687,0.54,0.26,0.24,0.07,0.14,0.07,0.24,0.64,0.58,0.48,0.56
AT,2014-11-01,3980001,1994.9939849533382,15.19679262851687,-1.2153057073997575,8345111.957286432,3591780.1839554687,0.57,0.27,0.25,0.07,0.14,0.1,0.22,0.66,0.59,0.49,0.57
AT,2014-12-01,8888196,2981.3077667359335,16.000234662263676,0.15120191517830947,8345111.957286432,3591780.1839554687,0.55,0.27,0.27,0.06,0.14,0.11,0.2,0.71,0.58,0.65,0.61
AT,2015-01-01,11166722,3341.6645552778036,16.22844866333879,0.7855742551611978,8345111.957286432,3591780.1839554687,0.56,0.29,0.26,0.08,0.17,0.14,0.25,0.64,0.58,0.49,0.63
AT,2015-02-01,13115139,3621.482983530366,16.389277769778225,1.3280398015505914,8345111.957286432,3591780.1839554687,0.54,0.25,0.24,0.07,0.15,0.09,0.22,0.64,0.58,0.48,0.59
AT,2015-03-01,10240054,3200.0084374888766,16.14181745099923,0.527577397742295,8345111.957286432,3591780.1839554687,0.6,0.26,0.27,0.09,0.18,0.16,0.24,0.66,0.6,0.52,0.61
AT,2015-04-01,6179178,2485.795244987004,15.63669581087856,-0.6030251981904932,8345111.957286432,3591780.1839554687,0.58,0.24,0.25,0.09,0.18,0.13,0.26,0.66,0.58,0.52,0.56
