date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,LV,7,13,16,6,0,0,1
2015-01-01,LV,8,15,6,10,0,0,4
2015-02-01,LV,5,16,15,9,0,3,2
2015-03-01,LV,5,16,22,0,2,0,3
2015-04-01,LV,12,18,12,0,2,0,3
2015-05-01,LV,10,25,6,12,0,0,3
2015-06-01,LV,14,22,23,0,4,4,0
2015-07-01,LV,14,22,19,8,0,4,1
2015-08-01,LV,11,20,15,6,0,12,1
2015-09-01,LV,15,19,19,7,2,4,3
2015-10-01,LV,8,16,8,0,2,0,0
2015-11-01,LV,13,17,15,3,1,0,1
2015-12-01,LV,11,14,9,0,2,7,3
2016-01-01,LV,9,18,10,6,0,0,1
2016-02-01,LV,12,17,14,3,3,0,1
2016-03-01,LV,9,15,12,4,0,3,0
2016-04-01,LV,11,17,11,5,1,0,0
2016-05-01,LV,13,21,15,7,0,3,0
2016-06-01,LV,16,22,12,3,1,0,1
2016-07-01,LV,9,20,21,5,0,8,1
2016-08-01,LV,13,21,19,7,0,11,2
2016-09-01,LV,14,17,17,3,0,2,3
2016-10-01,LV,8,18,18,4,0,0,1
2016-11-01,LV,9,17,18,0,4,2,2
2016-12-01,LV,9,14,10,7,0,0,0
2017-01-01,LV,9,17,8,0,1,3,3
2017-02-01,LV,10,20,18,7,2,8,4
2017-03-01,LV,9,20,16,6,2,0,2
2017-04-01,LV,12,19,25,3,4,0,0
2017-05-01,LV,8,19,9,7,3,0,0
2017-06-01,LV,11,26,17,2,2,0,2
2017-07-01,LV,18,21,18,7,0,4,2
2017-08-01,LV,13,19,18,5,0,0,1
2017-09-01,LV,12,22,13,5,1,0,2
2017-10-01,LV,13,20,5,7,0,2,1
2017-11-01,LV,11,18,12,6,4,0,0
2017-12-01,LV,13,15,16,2,2,2,2
2018-01-01,LV,10,19,12,4,0,2,1
2018-02-01,LV,10,22,17,0,2,2,2
2018-03-01,LV,10,23,5,5,1,2,2
2018-04-01,LV,11,19,14,7,0,2,1
2018-05-01,LV,15,21,12,5,2,2,2
2018-06-01,LV,11,22,11,7,3,5,3
2018-07-01,LV,17,25,20,10,6,8,4
2018-08-01,LV,14,22,12,5,0,2,1
2018-09-01,LV,13,23,11,3,4,0,1
2018-10-01,LV,11,20,15,4,4,0,2
2018-11-01,LV,15,24,12,5,0,0,2
2018-12-01,LV,8,15,9,7,1,0,2
2019-01-01,LV,8,18,6,5,0,2,1
2019-02-01,LV,9,20,18,7,1,3,0
2019-03-01,LV,11,21,24,7,0,0,2
2019-04-01,LV,9,20,13,8,3,2,3
2019-05-01,LV,12,22,16,10,3,3,1
2019-06-01,LV,13,25,16,10,3,12,3
2019-07-01,LV,12,23,21,9,2,9,1
2019-08-01,LV,13,25,22,6,1,5,2
2019-09-01,LV,12,23,14,13,0,5,0
2019-10-01,LV,10,21,11,17,4,2,1
2019-11-01,LV,9,21,21,22,1,2,1
2019-12-01,LV,10,18,10,13,2,2,3
2020-01-01,LV,8,19,14,10,2,0,3
2020-02-01,LV,10,19,21,0,2,2,2
2020-03-01,LV,7,17,27,6,1,4,2
2020-04-01,LV,5,11,7,0,3,2,1
2020-05-01,LV,10,15,14,12,3,6,0
2020-06-01,LV,11,18,14,3,1,6,3
2020-07-01,LV,13,22,24,8,5,10,5
2020-08-01,LV,10,21,18,2,1,7,6
2020-09-01,LV,11,26,21,4,0,3,1
2020-10-01,LV,7,16,0,4,2,2,0
2020-11-01,LV,5,15,11,4,2,3,2
2020-12-01,LV,7,12,16,2,1,8,2
2021-01-01,LV,6,12,15,4,2,3,3
2021-02-01,LV,9,11,5,3,1,0,1
2021-03-01,LV,8,13,11,4,0,2,2
2021-04-01,LV,7,14,13,0,2,2,2
2021-05-01,LV,9,17,11,4,2,0,3
2021-06-01,LV,13,22,18,5,0,2,4
2021-07-01,LV,15,23,15,5,2,5,3
2021-08-01,LV,14,22,13,3,7,1,5
2021-09-01,LV,15,23,34,4,3,0,6
2021-10-01,LV,14,21,19,3,1,0,4
2021-11-01,LV,10,20,19,2,3,6,2
2021-12-01,LV,12,19,18,2,3,3,3
2022-01-01,LV,14,19,11,1,0,7,4
2022-02-01,LV,11,22,16,7,3,4,3
2022-03-01,LV,12,20,11,3,2,0,4
2022-04-01,LV,13,21,20,5,3,0,2
2022-05-01,LV,16,23,16,6,0,5,3
2022-06-01,LV,13,32,16,6,0,6,4
2022-07-01,LV,12,23,16,3,2,8,3
2022-08-01,LV,15,24,13,7,3,3,4
2022-09-01,LV,11,25,15,2,0,0,2
2022-10-01,LV,11,17,14,6,0,0,0
2022-11-01,LV,12,16,22,3,0,0,3
