date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,ES,33,18,15,9,16,9,21
2015-01-01,ES,35,32,24,16,29,20,29
2015-02-01,ES,39,31,24,17,28,18,30
2015-03-01,ES,44,32,25,20,29,17,30
2015-04-01,ES,48,33,26,21,29,17,35
2015-05-01,ES,52,38,30,23,32,20,35
2015-06-01,ES,62,39,34,24,32,22,40
2015-07-01,ES,67,40,28,26,34,28,44
2015-08-01,ES,63,38,28,21,33,27,42
2015-09-01,ES,57,33,26,18,30,17,39
2015-10-01,ES,53,27,22,13,24,14,30
2015-11-01,ES,37,22,19,10,19,11,30
2015-12-01,ES,34,20,17,9,17,11,26
2016-01-01,ES,41,36,27,16,32,24,32
2016-02-01,ES,45,33,28,15,31,20,35
2016-03-01,ES,49,34,30,17,31,22,37
2016-04-01,ES,55,37,26,18,29,18,34
2016-05-01,ES,63,41,31,22,36,23,41
2016-06-01,ES,64,40,33,22,37,27,45
2016-07-01,ES,83,43,34,24,37,29,42
2016-08-01,ES,75,38,30,20,35,28,39
2016-09-01,ES,66,35,30,16,32,20,38
2016-10-01,ES,62,28,30,14,26,15,29
2016-11-01,ES,43,22,21,10,22,12,25
2016-12-01,ES,40,23,20,10,19,12,26
2017-01-01,ES,44,37,28,16,34,23,37
2017-02-01,ES,49,36,30,18,34,21,39
2017-03-01,ES,52,38,30,18,32,21,36
2017-04-01,ES,62,42,33,20,34,22,45
2017-05-01,ES,65,43,33,22,38,22,48
2017-06-01,ES,71,44,35,23,37,27,39
2017-07-01,ES,76,47,33,26,40,33,44
2017-08-01,ES,70,44,39,22,36,28,46
2017-09-01,ES,69,36,30,18,32,20,31
2017-10-01,ES,62,33,26,14,27,16,49
2017-11-01,ES,47,25,20,11,22,13,25
2017-12-01,ES,44,24,19,11,20,14,27
2018-01-01,ES,47,37,28,17,34,24,38
2018-02-01,ES,49,36,30,17,35,24,36
2018-03-01,ES,51,38,30,19,31,23,37
2018-04-01,ES,61,40,30,19,34,26,37
2018-05-01,ES,62,39,30,20,31,22,41
2018-06-01,ES,70,46,32,23,37,29,41
2018-07-01,ES,67,41,33,24,35,30,43
2018-08-01,ES,70,39,30,20,32,30,51
2018-09-01,ES,70,34,28,18,30,18,36
2018-10-01,ES,62,32,27,14,26,15,33
2018-11-01,ES,42,24,24,11,20,13,28
2018-12-01,ES,39,24,20,11,20,14,28
2019-01-01,ES,40,36,25,16,28,25,33
2019-02-01,ES,43,34,27,14,26,19,37
2019-03-01,ES,49,37,29,17,26,21,37
2019-04-01,ES,54,37,28,19,26,22,38
2019-05-01,ES,55,49,48,20,49,28,49
2019-06-01,ES,62,41,32,22,33,26,41
2019-07-01,ES,66,42,31,22,35,27,41
2019-08-01,ES,71,40,29,20,29,26,39
2019-09-01,ES,62,38,28,18,29,22,41
2019-10-01,ES,57,32,24,14,26,15,34
2019-11-01,ES,42,27,23,12,20,12,31
2019-12-01,ES,40,25,21,12,19,12,26
2020-01-01,ES,41,37,27,16,32,21,35
2020-02-01,ES,55,38,37,16,33,20,48
2020-03-01,ES,100,52,71,13,37,14,93
2020-04-01,ES,40,24,30,5,23,9,32
2020-05-01,ES,34,22,21,7,24,10,32
2020-06-01,ES,36,25,21,11,27,13,40
2020-07-01,ES,57,37,29,16,32,21,60
2020-08-01,ES,66,30,30,10,31,16,44
2020-09-01,ES,47,21,24,8,26,11,33
2020-10-01,ES,42,20,22,6,24,10,28
2020-11-01,ES,23,13,10,5,14,7,25
2020-12-01,ES,26,14,8,5,14,6,27
