date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,IT,31,21,12,7,9,11,19
2015-01-01,IT,30,29,15,12,12,24,26
2015-02-01,IT,31,29,16,14,12,20,28
2015-03-01,IT,36,31,18,13,12,24,32
2015-04-01,IT,46,31,18,18,13,23,34
2015-05-01,IT,52,34,18,19,13,27,37
2015-06-01,IT,57,36,19,20,16,35,39
2015-07-01,IT,60,37,20,20,15,39,35
2015-08-01,IT,64,33,18,16,13,30,33
2015-09-01,IT,57,30,18,12,10,23,32
2015-10-01,IT,46,24,15,9,9,13,21
2015-11-01,IT,32,21,13,7,9,13,22
2015-12-01,IT,30,20,13,7,8,13,19
2016-01-01,IT,31,28,15,11,14,30,27
2016-02-01,IT,35,30,18,13,12,23,29
2016-03-01,IT,38,31,17,14,14,23,31
2016-04-01,IT,50,32,19,16,13,24,31
2016-05-01,IT,54,36,21,18,15,32,34
2016-06-01,IT,63,42,25,18,15,40,38
2016-07-01,IT,74,41,23,20,17,46,39
2016-08-01,IT,64,38,26,17,14,36,36
2016-09-01,IT,62,31,19,12,13,22,30
2016-10-01,IT,51,28,18,8,11,20,23
2016-11-01,IT,35,24,15,8,11,14,19
2016-12-01,IT,35,23,15,8,10,12,18
2017-01-01,IT,34,33,19,13,15,28,24
2017-02-01,IT,34,32,18,15,14,23,29
2017-03-01,IT,39,34,19,15,14,24,32
2017-04-01,IT,53,35,20,18,14,25,31
2017-05-01,IT,57,38,22,19,16,29,39
2017-06-01,IT,74,39,23,21,14,40,36
2017-07-01,IT,78,42,23,20,15,45,39
2017-08-01,IT,66,36,21,18,16,38,35
2017-09-01,IT,66,33,20,14,13,22,30
2017-10-01,IT,49,29,18,11,12,19,25
2017-11-01,IT,39,29,22,9,11,16,19
2017-12-01,IT,37,24,15,8,11,15,20
2018-01-01,IT,35,34,19,14,14,36,31
2018-02-01,IT,35,34,19,15,14,29,31
2018-03-01,IT,40,36,23,16,15,26,32
2018-04-01,IT,59,36,21,16,16,27,35
2018-05-01,IT,78,40,23,18,15,36,35
2018-06-01,IT,93,45,24,19,14,38,38
2018-07-01,IT,100,42,23,18,16,39,36
2018-08-01,IT,88,39,22,17,15,35,47
2018-09-01,IT,84,36,21,14,13,24,30
2018-10-01,IT,65,32,20,11,13,18,25
2018-11-01,IT,49,28,17,8,10,15,19
2018-12-01,IT,44,26,16,8,9,14,18
2019-01-01,IT,45,34,18,13,14,29,27
2019-02-01,IT,45,34,18,13,11,22,26
2019-03-01,IT,56,35,21,16,12,22,31
2019-04-01,IT,60,37,20,17,12,26,31
2019-05-01,IT,76,44,24,19,19,34,35
2019-06-01,IT,96,43,23,21,15,40,38
2019-07-01,IT,92,42,23,18,14,37,34
2019-08-01,IT,85,38,21,17,13,35,37
2019-09-01,IT,89,38,22,15,12,23,30
2019-10-01,IT,78,33,19,12,11,18,22
2019-11-01,IT,50,28,19,14,10,15,18
2019-12-01,IT,44,27,15,11,10,13,19
2020-01-01,IT,43,34,18,14,12,25,28
2020-02-01,IT,80,48,27,14,13,22,75
2020-03-01,IT,83,100,100,8,20,31,69
2020-04-01,IT,38,36,35,4,14,16,17
2020-05-01,IT,32,26,21,4,13,17,15
2020-06-01,IT,34,25,17,6,13,22,18
2020-07-01,IT,43,30,21,10,18,29,21
2020-08-01,IT,45,32,22,10,18,33,21
2020-09-01,IT,41,26,18,13,13,22,20
2020-10-01,IT,35,22,17,6,13,14,15
2020-11-01,IT,22,15,12,8,8,5,9
2020-12-01,IT,21,15,12,4,9,8,8
2021-01-01,IT,21,17,12,5,11,8,10
2021-02-01,IT,22,17,13,5,12,9,10
2021-03-01,IT,21,18,14,4,10,8,11
2021-04-01,IT,24,17,12,4,9,10,14
2021-05-01,IT,28,22,14,7,11,19,17
2021-06-01,IT,37,35,23,10,12,25,25
2021-07-01,IT,49,52,48,13,16,39,31
2021-08-01,IT,50,28,17,10,13,26,29
2021-09-01,IT,43,27,17,10,11,16,24
2021-10-01,IT,46,26,17,8,12,13,21
2021-11-01,IT,36,24,16,7,10,10,18
2021-12-01,IT,38,22,14,6,9,10,18
2022-01-01,IT,31,27,16,9,14,19,22
2022-02-01,IT,31,31,17,13,13,17,30
2022-03-01,IT,34,33,22,16,14,17,31
2022-04-01,IT,42,36,19,19,14,21,35
2022-05-01,IT,50,40,23,20,13,25,36
2022-06-01,IT,71,56,49,21,15,30,34
2022-07-01,IT,69,40,23,20,16,33,34
2022-08-01,IT,58,34,21,16,15,28,30
2022-09-01,IT,58,34,24,14,13,19,25
