date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,SK,6,24,14,0,2,6,0
2015-01-01,SK,12,28,12,0,3,0,2
2015-02-01,SK,13,29,15,7,0,5,0
2015-03-01,SK,8,24,12,7,2,10,1
2015-04-01,SK,12,23,10,4,3,4,2
2015-05-01,SK,8,21,8,0,1,9,0
2015-06-01,SK,13,26,13,2,3,7,5
2015-07-01,SK,17,32,17,7,2,12,0
2015-08-01,SK,13,28,13,0,3,5,4
2015-09-01,SK,11,25,8,0,0,11,0
2015-10-01,SK,8,25,8,5,1,0,2
2015-11-01,SK,10,23,8,4,2,3,1
2015-12-01,SK,14,26,13,0,1,5,0
2016-01-01,SK,10,27,11,5,0,0,0
2016-02-01,SK,10,29,14,5,2,0,0
2016-03-01,SK,14,27,10,4,2,5,2
2016-04-01,SK,10,24,11,6,2,9,2
2016-05-01,SK,10,23,9,6,3,5,0
2016-06-01,SK,10,44,27,12,4,13,0
2016-07-01,SK,13,32,14,4,0,13,2
2016-08-01,SK,14,28,14,3,1,15,3
2016-09-01,SK,13,0,16,0,2,5,3
2016-10-01,SK,15,0,12,3,1,0,0
2016-11-01,SK,6,0,8,4,2,6,0
2016-12-01,SK,10,0,11,2,0,0,1
2017-01-01,SK,11,0,10,5,2,3,1
2017-02-01,SK,12,0,10,0,2,8,3
2017-03-01,SK,11,0,12,2,5,8,2
2017-04-01,SK,14,0,13,0,3,8,0
2017-05-01,SK,13,0,13,4,0,9,2
2017-06-01,SK,12,0,10,10,1,7,0
2017-07-01,SK,14,0,14,6,0,13,3
2017-08-01,SK,17,0,16,2,3,11,2
2017-09-01,SK,11,0,12,5,6,5,0
2017-10-01,SK,10,0,15,5,0,0,2
2017-11-01,SK,11,0,12,3,3,0,1
2017-12-01,SK,9,0,10,4,0,0,0
2018-01-01,SK,13,0,14,5,3,11,0
2018-02-01,SK,11,0,12,7,0,0,0
2018-03-01,SK,10,0,6,6,4,5,2
2018-04-01,SK,9,0,6,4,0,4,0
2018-05-01,SK,9,0,16,11,2,11,1
2018-06-01,SK,11,0,14,9,2,13,0
2018-07-01,SK,19,0,17,8,4,8,2
2018-08-01,SK,15,0,14,0,1,7,3
2018-09-01,SK,11,0,13,4,2,12,0
2018-10-01,SK,12,0,9,3,0,6,2
2018-11-01,SK,12,0,8,4,4,0,0
2018-12-01,SK,11,0,9,2,0,0,2
2019-01-01,SK,12,0,10,2,3,0,0
2019-02-01,SK,10,0,7,5,3,0,1
2019-03-01,SK,11,0,6,6,1,4,0
2019-04-01,SK,12,0,12,7,0,3,2
2019-05-01,SK,9,0,19,4,3,10,2
2019-06-01,SK,15,0,13,4,0,9,1
2019-07-01,SK,15,0,13,3,0,10,3
2019-08-01,SK,15,0,15,11,4,16,3
2019-09-01,SK,13,0,10,7,2,3,0
2019-10-01,SK,10,0,10,0,3,3,2
2019-11-01,SK,10,0,11,6,1,5,2
2019-12-01,SK,9,0,7,4,0,2,2
2020-01-01,SK,9,0,11,8,0,0,0
2020-02-01,SK,12,0,14,4,0,9,2
2020-03-01,SK,11,0,21,3,4,6,0
2020-04-01,SK,9,0,13,0,3,10,1
2020-05-01,SK,10,0,11,4,0,7,2
2020-06-01,SK,14,0,19,2,3,2,0
2020-07-01,SK,19,0,36,7,9,9,3
2020-08-01,SK,20,0,41,2,7,8,3
2020-09-01,SK,17,0,32,7,8,6,0
2020-10-01,SK,15,0,24,4,7,0,1
2020-11-01,SK,8,0,9,2,2,5,0
2020-12-01,SK,7,0,5,2,0,0,0
2021-01-01,SK,8,0,4,4,2,16,3
2021-02-01,SK,7,0,4,3,1,3,3
2021-03-01,SK,7,0,5,0,0,0,1
2021-04-01,SK,8,0,8,3,4,4,1
2021-05-01,SK,7,0,4,2,0,0,2
2021-06-01,SK,10,0,14,5,2,0,4
2021-07-01,SK,11,0,8,5,2,4,4
2021-08-01,SK,14,0,12,2,5,4,2
2021-09-01,SK,10,0,7,4,1,8,3
2021-10-01,SK,13,0,6,8,0,12,3
2021-11-01,SK,7,0,9,2,0,3,2
2021-12-01,SK,5,0,7,1,1,0,5
2022-01-01,SK,9,0,13,4,3,7,3
2022-02-01,SK,12,0,11,4,4,5,3
2022-03-01,SK,14,0,10,4,2,2,3
2022-04-01,SK,9,0,8,3,4,7,3
2022-05-01,SK,11,0,9,3,2,6,2
2022-06-01,SK,12,0,7,8,3,3,2
2022-07-01,SK,12,0,15,2,2,0,1
2022-08-01,SK,10,0,16,4,2,6,0
2022-09-01,SK,10,0,8,5,1,0,0
2022-10-01,SK,8,0,10,2,1,3,2
2022-11-01,SK,10,0,10,0,0,9,1
