date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,FR,40,29,13,12,25,9,25
2015-01-01,FR,46,35,20,17,31,19,30
2015-02-01,FR,50,35,17,17,33,19,33
2015-03-01,FR,46,38,18,20,31,18,34
2015-04-01,FR,51,34,19,21,34,21,37
2015-05-01,FR,44,35,20,23,34,24,35
2015-06-01,FR,52,41,20,28,36,28,39
2015-07-01,FR,66,45,23,27,42,37,41
2015-08-01,FR,62,41,19,24,37,27,37
2015-09-01,FR,47,33,17,17,27,13,29
2015-10-01,FR,45,32,13,14,26,10,27
2015-11-01,FR,37,34,35,14,24,9,33
2015-12-01,FR,35,26,11,12,19,9,22
2016-01-01,FR,42,32,15,17,30,19,27
2016-02-01,FR,45,32,14,17,28,17,27
2016-03-01,FR,44,32,16,17,28,17,28
2016-04-01,FR,46,33,16,18,28,19,30
2016-05-01,FR,47,34,17,22,31,21,35
2016-06-01,FR,71,45,19,23,32,24,36
2016-07-01,FR,65,45,22,24,37,32,55
2016-08-01,FR,56,33,16,18,31,24,34
2016-09-01,FR,43,29,15,15,27,12,24
2016-10-01,FR,37,26,13,13,25,9,22
2016-11-01,FR,34,26,13,12,21,8,19
2016-12-01,FR,33,23,12,11,19,8,20
2017-01-01,FR,44,30,15,16,26,16,26
2017-02-01,FR,44,31,15,17,25,15,27
2017-03-01,FR,42,30,16,17,27,16,26
2017-04-01,FR,45,30,16,17,28,18,31
2017-05-01,FR,42,32,17,20,29,21,32
2017-06-01,FR,49,35,18,21,29,25,32
2017-07-01,FR,58,40,21,23,37,31,40
2017-08-01,FR,57,35,18,20,31,27,31
2017-09-01,FR,44,31,15,16,26,13,27
2017-10-01,FR,42,29,14,14,27,10,27
2017-11-01,FR,35,27,12,13,23,9,23
2017-12-01,FR,38,26,13,13,20,9,22
2018-01-01,FR,46,35,17,16,28,18,27
2018-02-01,FR,49,33,17,15,27,17,26
2018-03-01,FR,45,33,16,19,28,17,31
2018-04-01,FR,50,34,18,21,28,19,30
2018-05-01,FR,53,35,18,21,28,17,32
2018-06-01,FR,75,45,23,21,31,24,31
2018-07-01,FR,65,42,24,23,38,31,41
2018-08-01,FR,61,37,20,19,33,26,34
2018-09-01,FR,43,31,17,16,27,14,28
2018-10-01,FR,43,28,14,13,24,10,25
2018-11-01,FR,36,26,12,12,23,8,21
2018-12-01,FR,35,25,12,11,20,9,24
2019-01-01,FR,42,29,14,15,27,16,27
2019-02-01,FR,42,30,15,14,23,15,26
2019-03-01,FR,45,30,16,18,24,14,28
2019-04-01,FR,46,31,17,16,28,17,32
2019-05-01,FR,43,32,20,20,30,22,32
2019-06-01,FR,56,41,22,21,32,22,31
2019-07-01,FR,59,38,21,21,36,29,37
2019-08-01,FR,57,37,20,18,31,25,31
2019-09-01,FR,45,30,16,16,26,14,24
2019-10-01,FR,41,27,15,13,25,9,25
2019-11-01,FR,38,27,13,12,23,8,25
2019-12-01,FR,40,27,12,15,21,8,23
2020-01-01,FR,42,30,15,18,25,17,28
2020-02-01,FR,47,31,22,14,27,15,31
2020-03-01,FR,50,36,31,10,27,11,40
2020-04-01,FR,24,19,14,7,22,9,13
2020-05-01,FR,32,21,12,10,30,16,25
2020-06-01,FR,47,27,14,12,36,23,33
2020-07-01,FR,55,33,21,16,41,29,41
2020-08-01,FR,56,30,20,13,39,24,40
2020-09-01,FR,39,22,14,11,31,14,26
2020-10-01,FR,35,21,13,10,26,9,21
2020-11-01,FR,24,15,8,7,18,6,14
2020-12-01,FR,29,17,7,7,20,7,21
2021-01-01,FR,34,19,8,8,24,8,19
2021-02-01,FR,34,18,9,9,26,10,19
2021-03-01,FR,32,18,9,10,25,11,20
2021-04-01,FR,29,18,9,9,22,10,18
2021-05-01,FR,42,23,11,11,28,17,30
2021-06-01,FR,100,47,12,13,31,21,37
2021-07-01,FR,66,34,15,15,33,23,51
2021-08-01,FR,55,30,14,13,29,23,46
2021-09-01,FR,40,25,12,15,26,12,33
2021-10-01,FR,40,24,13,11,24,9,29
2021-11-01,FR,37,23,11,11,22,7,29
2021-12-01,FR,37,24,10,9,20,7,34
2022-01-01,FR,44,28,11,11,24,13,37
2022-02-01,FR,51,30,14,13,27,13,39
2022-03-01,FR,45,29,14,14,24,15,35
2022-04-01,FR,48,30,15,15,26,15,36
2022-05-01,FR,52,32,16,16,27,18,35
2022-06-01,FR,55,35,17,17,31,20,35
2022-07-01,FR,63,37,16,17,34,24,41
2022-08-01,FR,55,33,15,16,30,24,31
2022-09-01,FR,44,27,13,12,23,11,23
2022-10-01,FR,39,23,12,10,21,8,23
2022-11-01,FR,37,23,11,10,20,7,23
