date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,AT,59,27,24,8,26,6,20
2015-01-01,AT,59,29,24,7,30,7,27
2015-02-01,AT,58,26,23,6,24,4,25
2015-03-01,AT,65,26,25,10,25,9,26
2015-04-01,AT,62,23,23,8,26,7,27
2015-05-01,AT,64,26,28,10,26,9,30
2015-06-01,AT,64,31,30,11,32,14,31
2015-07-01,AT,71,29,31,14,35,15,31
2015-08-01,AT,83,29,32,8,32,14,36
2015-09-01,AT,66,27,25,7,24,6,32
2015-10-01,AT,61,25,23,7,25,4,25
2015-11-01,AT,57,26,22,5,20,3,26
2015-12-01,AT,57,27,23,6,20,6,24
2016-01-01,AT,63,30,24,9,24,7,28
2016-02-01,AT,66,28,25,6,27,8,33
2016-03-01,AT,62,25,23,9,26,7,24
2016-04-01,AT,59,23,22,5,20,8,26
2016-05-01,AT,63,27,25,10,21,7,31
2016-06-01,AT,65,31,28,8,25,11,34
2016-07-01,AT,76,32,29,11,22,16,35
2016-08-01,AT,82,30,27,10,25,10,30
2016-09-01,AT,69,26,25,6,22,6,53
2016-10-01,AT,63,27,35,8,25,5,33
2016-11-01,AT,59,28,39,8,23,5,43
2016-12-01,AT,63,28,24,6,19,4,27
2017-01-01,AT,64,30,25,9,21,7,26
2017-02-01,AT,70,28,23,8,18,6,27
2017-03-01,AT,68,27,21,11,22,7,28
2017-04-01,AT,62,24,23,10,19,8,35
2017-05-01,AT,65,27,23,10,19,10,31
2017-06-01,AT,68,29,26,8,25,13,29
2017-07-01,AT,79,34,31,14,27,17,33
2017-08-01,AT,87,31,28,9,21,14,38
2017-09-01,AT,72,29,25,8,24,5,34
2017-10-01,AT,68,30,24,7,29,5,28
2017-11-01,AT,61,26,23,10,23,6,33
2017-12-01,AT,69,29,25,7,24,8,29
2018-01-01,AT,69,31,24,8,21,8,30
2018-02-01,AT,69,29,23,9,20,8,31
2018-03-01,AT,67,28,23,8,18,7,34
2018-04-01,AT,64,25,24,6,22,8,37
2018-05-01,AT,68,26,22,12,22,10,31
2018-06-01,AT,72,42,26,14,23,10,43
2018-07-01,AT,85,33,28,13,26,14,39
2018-08-01,AT,92,33,30,11,26,13,41
2018-09-01,AT,69,26,23,9,20,6,32
2018-10-01,AT,67,27,22,8,18,6,29
2018-11-01,AT,62,27,23,7,17,5,32
2018-12-01,AT,68,29,23,8,20,5,31
