date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-01-01,ES,56,87,77,70,75,27,83
2004-02-01,ES,68,87,72,67,70,45,60
2004-03-01,ES,54,100,100,73,58,66,78
2004-04-01,ES,65,89,78,74,81,52,88
2004-05-01,ES,57,91,79,100,100,65,82
2004-06-01,ES,52,89,68,87,62,42,69
2004-07-01,ES,69,94,68,87,97,100,96
2004-08-01,ES,76,87,62,77,51,65,63
2004-09-01,ES,55,75,64,58,55,21,47
2004-10-01,ES,57,61,59,39,34,33,67
2004-11-01,ES,48,55,48,31,45,29,36
2004-12-01,ES,40,47,42,34,25,27,48
2005-01-01,ES,52,82,68,63,65,23,76
2005-02-01,ES,53,78,67,59,69,59,100
2005-03-01,ES,55,79,69,66,59,47,81
2005-04-01,ES,45,84,68,77,58,53,89
2005-05-01,ES,52,85,71,79,72,38,69
2005-06-01,ES,56,82,72,87,89,53,54
2005-07-01,ES,68,89,69,87,78,69,65
2005-08-01,ES,69,77,57,80,63,54,50
2005-09-01,ES,56,67,57,58,56,27,55
2005-10-01,ES,49,55,48,38,50,26,50
2005-11-01,ES,41,48,38,35,43,30,46
2005-12-01,ES,37,44,34,30,32,13,33
2006-01-01,ES,39,70,56,51,68,46,41
2006-02-01,ES,45,68,54,49,50,38,35
2006-03-01,ES,46,66,56,54,72,18,48
2006-04-01,ES,50,65,51,63,66,47,48
2006-05-01,ES,53,70,54,66,52,58,70
2006-06-01,ES,50,70,53,64,62,70,48
2006-07-01,ES,59,68,54,74,65,54,56
2006-08-01,ES,55,62,49,51,53,50,66
2006-09-01,ES,52,58,55,49,45,28,47
2006-10-01,ES,47,50,44,34,41,15,62
2006-11-01,ES,45,46,38,28,31,19,38
2006-12-01,ES,42,40,33,32,23,14,45
2007-01-01,ES,47,59,50,50,55,41,50
2007-02-01,ES,44,60,51,48,55,38,50
2007-03-01,ES,56,58,59,53,49,41,54
2007-04-01,ES,52,59,52,56,52,31,61
2007-05-01,ES,48,65,55,56,45,41,55
2007-06-01,ES,53,64,53,56,47,38,59
2007-07-01,ES,62,69,53,70,66,57,64
2007-08-01,ES,59,57,45,56,64,43,59
2007-09-01,ES,49,51,43,40,43,12,49
2007-10-01,ES,47,41,40,26,39,20,46
2007-11-01,ES,39,33,30,24,31,12,41
2007-12-01,ES,32,37,26,27,27,11,34
2008-01-01,ES,35,58,43,38,54,31,56
2008-02-01,ES,40,50,38,42,49,25,49
2008-03-01,ES,44,53,44,46,45,20,45
2008-04-01,ES,38,59,45,51,56,31,54
2008-05-01,ES,41,59,45,51,54,29,41
2008-06-01,ES,44,57,42,53,55,26,45
2008-07-01,ES,48,59,40,64,52,44,44
2008-08-01,ES,47,52,40,47,53,36,45
2008-09-01,ES,38,41,34,33,38,25,42
2008-10-01,ES,34,34,28,24,28,18,34
2008-11-01,ES,32,29,24,18,23,15,32
2008-12-01,ES,27,25,19,17,20,11,29
2009-01-01,ES,33,44,33,29,39,17,42
2009-02-01,ES,37,40,33,35,32,21,35
2009-03-01,ES,35,47,38,42,38,25,39
2009-04-01,ES,41,51,40,50,44,27,48
2009-05-01,ES,36,52,40,55,40,26,44
2009-06-01,ES,38,61,42,84,41,34,47
