date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-01-01,CZ,0,52,33,86,0,0,0
2004-02-01,CZ,42,54,70,0,0,100,0
2004-03-01,CZ,100,65,0,88,0,0,0
2004-04-01,CZ,46,82,80,0,0,0,0
2004-05-01,CZ,27,81,66,35,64,0,79
2004-06-01,CZ,0,62,77,67,0,0,0
2004-07-01,CZ,0,74,0,0,0,0,0
2004-08-01,CZ,0,72,0,0,0,0,0
2004-09-01,CZ,0,77,71,0,100,0,0
2004-10-01,CZ,0,52,25,0,0,0,0
2004-11-01,CZ,0,68,95,0,0,41,0
2004-12-01,CZ,0,29,45,0,54,0,44
2005-01-01,CZ,35,81,45,0,35,0,0
2005-02-01,CZ,43,100,25,0,0,0,0
2005-03-01,CZ,0,73,0,100,0,0,0
2005-04-01,CZ,29,84,83,0,31,0,63
2005-05-01,CZ,0,67,21,0,0,0,45
2005-06-01,CZ,32,84,30,0,0,0,57
2005-07-01,CZ,0,83,0,0,0,0,0
2005-08-01,CZ,18,56,100,0,32,0,0
2005-09-01,CZ,54,47,0,0,21,0,42
2005-10-01,CZ,0,49,23,0,0,0,0
2005-11-01,CZ,24,38,37,0,0,0,0
2005-12-01,CZ,0,34,0,0,0,38,0
2006-01-01,CZ,0,49,41,0,39,0,0
2006-02-01,CZ,0,37,0,72,0,0,100
2006-03-01,CZ,28,52,51,0,29,0,0
2006-04-01,CZ,0,65,34,0,0,0,33
2006-05-01,CZ,13,53,38,19,0,0,30
2006-06-01,CZ,0,71,76,0,0,0,0
2006-07-01,CZ,16,52,25,0,0,0,0
2006-08-01,CZ,22,48,30,0,0,0,0
2006-09-01,CZ,0,43,33,16,0,0,0
2006-10-01,CZ,21,53,9,0,20,0,0
2006-11-01,CZ,0,31,15,0,0,21,0
2006-12-01,CZ,10,40,20,0,0,0,36
2007-01-01,CZ,17,40,30,0,0,0,0
2007-02-01,CZ,14,45,44,0,0,0,0
2007-03-01,CZ,0,42,39,10,0,0,0
2007-04-01,CZ,6,39,0,0,67,0,15
2007-05-01,CZ,11,36,26,0,0,0,0
2007-06-01,CZ,18,46,34,0,0,0,14
2007-07-01,CZ,0,47,7,0,0,15,30
2007-08-01,CZ,0,34,17,8,0,0,0
2007-09-01,CZ,10,34,13,11,0,0,13
2007-10-01,CZ,0,36,9,9,0,0,0
2007-11-01,CZ,0,33,12,0,0,0,33
2007-12-01,CZ,0,42,48,0,0,0,11
2008-01-01,CZ,4,42,45,8,0,0,0
2008-02-01,CZ,0,30,24,17,0,0,0
2008-03-01,CZ,11,40,21,10,0,0,12
2008-04-01,CZ,9,36,12,6,0,10,14
2008-05-01,CZ,13,33,17,0,11,0,10
2008-06-01,CZ,10,38,21,0,0,0,0
2008-07-01,CZ,7,37,27,8,0,0,0
2008-08-01,CZ,13,38,18,0,0,0,0
2008-09-01,CZ,8,25,22,14,0,0,0
2008-10-01,CZ,7,27,15,9,0,0,0
2008-11-01,CZ,9,28,23,0,6,0,9
2008-12-01,CZ,0,25,0,0,0,11,0
2009-01-01,CZ,4,27,17,0,12,0,9
2009-02-01,CZ,0,31,8,0,0,0,27
2009-03-01,CZ,9,38,28,8,6,10,0
2009-04-01,CZ,11,37,21,8,0,7,0
2009-05-01,CZ,7,31,26,0,0,0,15
2009-06-01,CZ,13,46,31,0,0,6,9
2009-07-01,CZ,6,35,18,0,36,0,8
2009-08-01,CZ,15,52,34,7,12,0,0
2009-09-01,CZ,12,31,18,0,9,5,14
2009-10-01,CZ,10,34,24,0,0,0,0
2009-11-01,CZ,7,30,24,0,0,0,0
2009-12-01,CZ,0,27,10,15,10,0,0
2010-01-01,CZ,9,35,10,4,0,0,0
2010-02-01,CZ,7,41,15,7,0,0,0
2010-03-01,CZ,5,37,28,0,0,9,12
2010-04-01,CZ,10,36,18,8,7,0,9
2010-05-01,CZ,12,36,15,0,5,0,16
2010-06-01,CZ,11,34,18,0,13,7,15
2010-07-01,CZ,7,37,23,6,4,0,5
2010-08-01,CZ,0,27,11,0,0,0,0
2010-09-01,CZ,8,27,9,0,0,0,0
2010-10-01,CZ,8,27,11,5,0,0,0
2010-11-01,CZ,0,24,12,4,0,0,9
2010-12-01,CZ,11,28,19,3,0,0,6
2011-01-01,CZ,8,26,16,3,5,0,6
2011-02-01,CZ,7,28,9,6,0,0,0
2011-03-01,CZ,5,30,14,0,5,0,6
2011-04-01,CZ,11,33,14,0,4,0,0
2011-05-01,CZ,7,36,20,0,0,0,0
2011-06-01,CZ,11,32,7,3,3,0,15
2011-07-01,CZ,9,32,8,5,7,0,8
2011-08-01,CZ,15,31,26,0,0,0,0
2011-09-01,CZ,12,33,15,3,6,0,12
2011-10-01,CZ,4,29,18,0,0,0,0
2011-11-01,CZ,6,26,9,10,5,0,0
2011-12-01,CZ,4,24,11,3,3,0,4
2012-01-01,CZ,7,31,17,2,3,0,4
2012-02-01,CZ,6,29,24,5,3,0,0
2012-03-01,CZ,9,32,19,4,0,0,11
2012-04-01,CZ,7,35,20,2,4,0,10
2012-05-01,CZ,8,34,23,0,5,0,0
2012-06-01,CZ,5,39,17,11,0,0,8
2012-07-01,CZ,9,44,23,8,10,0,0
2012-08-01,CZ,9,34,19,4,9,0,10
2012-09-01,CZ,13,34,18,4,0,0,0
2012-10-01,CZ,9,26,14,0,3,0,4
2012-11-01,CZ,5,17,12,0,0,0,0
2012-12-01,CZ,6,25,11,2,0,0,0
2013-01-01,CZ,5,29,10,0,0,0,0
2013-02-01,CZ,7,30,10,0,8,0,3
2013-03-01,CZ,3,32,14,0,2,0,4
2013-04-01,CZ,10,35,17,5,0,0,10
2013-05-01,CZ,8,35,18,4,0,0,7
2013-06-01,CZ,8,34,16,6,0,0,17
2013-07-01,CZ,10,35,18,3,0,0,0
2013-08-01,CZ,14,41,26,4,0,0,0
2013-09-01,CZ,7,30,13,2,4,0,0
