date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2013-07-01,AT,66,27,34,10,14,24,31
2013-08-01,AT,91,28,34,10,16,21,43
2013-09-01,AT,71,26,23,8,17,9,38
2013-10-01,AT,63,26,25,6,16,8,32
2013-11-01,AT,62,26,25,7,15,6,39
2013-12-01,AT,62,27,26,8,14,7,20
2014-01-01,AT,62,31,30,9,17,9,27
2014-02-01,AT,63,30,27,10,15,8,29
2014-03-01,AT,62,25,25,8,12,8,26
2014-04-01,AT,56,23,25,10,11,12,30
2014-05-01,AT,57,27,26,11,13,10,31
2014-06-01,AT,60,27,29,10,15,16,29
2014-07-01,AT,69,28,32,13,16,22,33
2014-08-01,AT,83,28,33,10,17,20,30
2014-09-01,AT,61,26,26,5,13,7,28
2014-10-01,AT,58,25,24,8,13,7,26
2014-11-01,AT,61,26,24,8,13,8,23
2014-12-01,AT,58,27,26,6,12,8,20
2015-01-01,AT,60,29,25,8,15,10,26
2015-02-01,AT,58,26,23,7,12,8,25
2015-03-01,AT,64,25,26,10,13,11,25
2015-04-01,AT,61,24,24,7,13,8,27
2015-05-01,AT,63,25,29,8,12,11,31
2015-06-01,AT,65,31,31,11,14,18,32
2015-07-01,AT,71,29,32,13,17,19,30
2015-08-01,AT,84,29,33,10,16,18,35
2015-09-01,AT,65,27,26,6,12,7,32
2015-10-01,AT,60,25,24,6,13,4,27
2015-11-01,AT,56,25,23,5,11,5,26
2015-12-01,AT,57,26,24,6,11,8,24
2016-01-01,AT,63,29,25,8,13,10,27
2016-02-01,AT,66,29,26,5,14,10,33
2016-03-01,AT,61,25,24,9,13,9,23
2016-04-01,AT,59,23,23,6,11,8,26
2016-05-01,AT,62,27,27,10,10,11,31
2016-06-01,AT,65,31,30,8,11,15,35
2016-07-01,AT,76,33,30,11,12,22,34
2016-08-01,AT,80,31,29,10,12,14,30
2016-09-01,AT,69,26,26,7,13,7,53
2016-10-01,AT,62,27,37,7,12,6,33
2016-11-01,AT,58,27,41,7,12,8,43
2016-12-01,AT,63,28,25,7,10,6,28
2017-01-01,AT,63,30,26,9,12,9,27
2017-02-01,AT,70,29,25,7,10,8,27
2017-03-01,AT,67,27,23,9,10,9,29
2017-04-01,AT,62,25,24,10,10,10,35
2017-05-01,AT,64,27,25,9,10,14,31
2017-06-01,AT,69,28,27,9,12,17,29
2017-07-01,AT,78,35,34,12,14,22,34
2017-08-01,AT,87,32,30,11,12,19,39
2017-09-01,AT,72,28,27,8,11,7,33
2017-10-01,AT,67,28,25,8,14,7,27
2017-11-01,AT,61,26,25,8,11,9,33
2017-12-01,AT,70,29,27,7,15,11,29
2018-01-01,AT,68,32,26,8,11,10,31
2018-02-01,AT,69,29,24,8,11,11,31
2018-03-01,AT,67,27,24,8,9,10,35
2018-04-01,AT,64,25,25,6,12,11,37
2018-05-01,AT,67,25,24,11,9,13,31
2018-06-01,AT,71,46,28,14,12,14,42
2018-07-01,AT,84,32,29,12,13,18,39
2018-08-01,AT,92,31,31,11,15,17,41
2018-09-01,AT,69,27,25,9,10,8,33
2018-10-01,AT,66,27,23,8,10,7,29
2018-11-01,AT,62,26,23,7,8,7,32
2018-12-01,AT,68,29,25,6,10,6,32
2019-01-01,AT,68,34,25,8,11,8,38
2019-02-01,AT,65,28,23,9,12,9,33
2019-03-01,AT,66,29,23,10,10,12,30
2019-04-01,AT,65,25,23,6,12,12,33
2019-05-01,AT,69,31,31,11,15,11,30
2019-06-01,AT,72,35,26,13,15,15,34
2019-07-01,AT,82,32,29,11,10,19,35
2019-08-01,AT,95,32,28,8,11,18,43
2019-09-01,AT,76,29,26,9,11,10,42
2019-10-01,AT,70,27,23,9,10,8,37
2019-11-01,AT,67,28,22,12,11,5,34
2019-12-01,AT,72,29,25,7,11,8,37
2020-01-01,AT,68,34,24,13,12,11,40
2020-02-01,AT,78,31,26,11,12,8,34
2020-03-01,AT,96,34,28,6,8,6,29
2020-04-01,AT,63,22,18,6,9,5,19
2020-05-01,AT,67,21,18,6,11,8,16
2020-06-01,AT,65,23,21,8,11,11,19
2020-07-01,AT,80,36,31,7,10,16,25
2020-08-01,AT,80,31,31,10,13,16,62
2020-09-01,AT,92,26,25,6,12,9,19
2020-10-01,AT,82,25,21,7,11,5,24
2020-11-01,AT,72,27,11,5,7,4,40
2020-12-01,AT,69,21,10,5,6,4,17
2021-01-01,AT,62,21,11,5,6,6,16
2021-02-01,AT,78,19,10,5,7,5,15
2021-03-01,AT,83,22,11,6,10,4,14
2021-04-01,AT,62,18,9,5,5,8,19
2021-05-01,AT,67,20,12,5,8,6,24
2021-06-01,AT,72,100,20,9,9,15,22
2021-07-01,AT,78,31,19,9,11,16,25
2021-08-01,AT,87,27,23,8,12,12,30
2021-09-01,AT,68,25,17,7,11,7,30
2021-10-01,AT,67,26,16,7,10,6,28
2021-11-01,AT,79,42,17,7,10,4,35
2021-12-01,AT,75,30,15,4,9,4,24
2022-01-01,AT,75,30,15,6,11,6,32
2022-02-01,AT,71,28,15,8,10,7,28
2022-03-01,AT,74,30,14,7,11,8,23
2022-04-01,AT,73,24,16,7,12,6,26
2022-05-01,AT,68,25,18,8,9,11,28
2022-06-01,AT,74,41,20,8,9,13,28
2022-07-01,AT,81,42,23,11,14,18,34
2022-08-01,AT,92,28,23,10,12,17,38
2022-09-01,AT,70,30,19,6,11,8,31
2022-10-01,AT,77,30,19,6,9,6,47
2022-11-01,AT,67,35,17,6,11,6,28
2022-12-01,AT,66,25,19,7,9,6,26
2004-01-01,BE,54,76,77,0,93,0,0
2004-02-01,BE,57,75,69,43,0,66,0
2004-03-01,BE,60,82,59,100,0,100,0
