date,geo,yhat,bic,rmse,mae,acf
2022-12-01,AT,130.24347826086955,-527.6808077825674,0.10458011044582473,0.0639531214097032,-0.011617340004386467
2023-01-01,AT,130.4869565217391,-527.6808077825674,0.10458011044582473,0.0639531214097032,-0.011617340004386467
2023-02-01,AT,130.7304347826087,-527.6808077825674,0.10458011044582473,0.0639531214097032,-0.011617340004386467
2023-03-01,AT,130.97391304347826,-527.6808077825674,0.10458011044582473,0.0639531214097032,-0.011617340004386467
2022-12-01,BE,131.06752133413235,-156.28512285999068,0.17178287464443312,0.1254971971273306,-0.023798154966833185
2023-01-01,BE,130.0092018407092,-156.28512285999068,0.17178287464443312,0.1254971971273306,-0.023798154966833185
2023-02-01,BE,130.98847473196292,-156.28512285999068,0.17178287464443312,0.1254971971273306,-0.023798154966833185
2023-03-01,BE,131.09048620566097,-156.28512285999068,0.17178287464443312,0.1254971971273306,-0.023798154966833185
2022-12-01,BG,123.87551117249471,-265.7042967260503,0.14115392870599142,0.10105471572904232,-0.004798062798759677
2023-01-01,BG,123.70471546569689,-265.7042967260503,0.14115392870599142,0.10105471572904232,-0.004798062798759677
2023-02-01,BG,123.75111371062727,-265.7042967260503,0.14115392870599142,0.10105471572904232,-0.004798062798759677
2023-03-01,BG,122.81642687844588,-265.7042967260503,0.14115392870599142,0.10105471572904232,-0.004798062798759677
2022-12-01,CY,132.32066916809075,60.769893564621796,0.2616162046238812,0.15307927585698564,0.0017356067041634578
2023-01-01,CY,131.9225365727303,60.769893564621796,0.2616162046238812,0.15307927585698564,0.0017356067041634578
2023-02-01,CY,131.9225365727303,60.769893564621796,0.2616162046238812,0.15307927585698564,0.0017356067041634578
2023-03-01,CY,131.9225365727303,60.769893564621796,0.2616162046238812,0.15307927585698564,0.0017356067041634578
2022-12-01,CZ,115.97678919823795,-195.0557758224192,0.1640123402319126,0.09327416362009486,0.014502933359405007
2023-01-01,CZ,115.74755182445253,-195.0557758224192,0.1640123402319126,0.09327416362009486,0.014502933359405007
2023-02-01,CZ,116.4994901706757,-195.0557758224192,0.1640123402319126,0.09327416362009486,0.014502933359405007
2023-03-01,CZ,116.41541786966626,-195.0557758224192,0.1640123402319126,0.09327416362009486,0.014502933359405007
2022-12-01,DE,95.7,-280.79622629144,0.16603411777519722,0.09925015682750374,0.030437037711483848
2023-01-01,DE,95.7,-280.79622629144,0.16603411777519722,0.09925015682750374,0.030437037711483848
2023-02-01,DE,95.7,-280.79622629144,0.16603411777519722,0.09925015682750374,0.030437037711483848
2023-03-01,DE,95.7,-280.79622629144,0.16603411777519722,0.09925015682750374,0.030437037711483848
2022-12-01,DK,132.18488221465583,229.36696504966858,0.3483311401157665,0.2659219264331042,0.01075856706873687
2023-01-01,DK,132.45396297996928,229.36696504966858,0.3483311401157665,0.2659219264331042,0.01075856706873687
2023-02-01,DK,132.44171434975823,229.36696504966858,0.3483311401157665,0.2659219264331042,0.01075856706873687
2023-03-01,DK,131.9706293008799,229.36696504966858,0.3483311401157665,0.2659219264331042,0.01075856706873687
2022-12-01,EE,114.40363795024454,-406.25787232394,0.10900651861503714,0.07631183162899595,0.007093602322804922
2023-01-01,EE,115.09477385830205,-406.25787232394,0.10900651861503714,0.07631183162899595,0.007093602322804922
2023-02-01,EE,115.25963301926731,-406.25787232394,0.10900651861503714,0.07631183162899595,0.007093602322804922
2023-03-01,EE,115.41252132160756,-406.25787232394,0.10900651861503714,0.07631183162899595,0.007093602322804922
2022-12-01,EL,118.2244487539396,-164.0308675714583,0.1716740349781178,0.1326178985896237,-0.025175784585654407
2023-01-01,EL,118.73490320692373,-164.0308675714583,0.1716740349781178,0.1326178985896237,-0.025175784585654407
2023-02-01,EL,118.27784562416208,-164.0308675714583,0.1716740349781178,0.1326178985896237,-0.025175784585654407
2023-03-01,EL,117.16995030511681,-164.0308675714583,0.1716740349781178,0.1326178985896237,-0.025175784585654407
2022-12-01,ES,104.63851875236229,-294.3456395521982,0.15847008863242557,0.08779567849044077,-0.005995171319033191
2023-01-01,ES,104.67448873906365,-294.3456395521982,0.15847008863242557,0.08779567849044077,-0.005995171319033191
2023-02-01,ES,104.5811011525104,-294.3456395521982,0.15847008863242557,0.08779567849044077,-0.005995171319033191
2023-03-01,ES,104.77126980495815,-294.3456395521982,0.15847008863242557,0.08779567849044077,-0.005995171319033191
2022-12-01,FI,115.20612946364649,-73.74699117946885,0.20672967105559586,0.14278255117754896,-0.002847358717720119
2023-01-01,FI,115.47127868469921,-73.74699117946885,0.20672967105559586,0.14278255117754896,-0.002847358717720119
2023-02-01,FI,115.2299095931793,-73.74699117946885,0.20672967105559586,0.14278255117754896,-0.002847358717720119
2023-03-01,FI,115.6978302526392,-73.74699117946885,0.20672967105559586,0.14278255117754896,-0.002847358717720119
2022-12-01,FR,98.66986695689653,89.77748154827975,0.26059222641466917,0.15939102140470104,0.014637964348828837
2023-01-01,FR,97.89172264462269,89.77748154827975,0.26059222641466917,0.15939102140470104,0.014637964348828837
2023-02-01,FR,98.4437607584854,89.77748154827975,0.26059222641466917,0.15939102140470104,0.014637964348828837
2023-03-01,FR,98.62043400224886,89.77748154827975,0.26059222641466917,0.15939102140470104,0.014637964348828837
2022-12-01,HR,109.24811875551691,92.61867464057427,0.27147129338355824,0.2015060102600541,7.184880284944299e-4
2023-01-01,HR,109.50619753221618,92.61867464057427,0.27147129338355824,0.2015060102600541,7.184880284944299e-4
2023-02-01,HR,109.51827385816586,92.61867464057427,0.27147129338355824,0.2015060102600541,7.184880284944299e-4
