time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2014-12-01,SE,49,6,0,0,0,0,0
2015-01-01,SE,45,4,11,0,0,0,0
2015-02-01,SE,47,6,0,0,3,0,0
2015-03-01,SE,53,3,0,0,0,0,0
2015-04-01,SE,59,9,0,5,0,0,28
2015-05-01,SE,60,5,0,0,0,15,0
2015-06-01,SE,77,3,0,5,0,9,0
2015-07-01,SE,69,6,5,0,0,0,0
2015-08-01,SE,70,10,0,0,3,7,0
2015-09-01,SE,62,11,10,12,0,0,0
2015-10-01,SE,47,5,0,0,0,0,0
2015-11-01,SE,49,4,8,0,0,0,0
2015-12-01,SE,47,12,5,0,5,22,0
2016-01-01,SE,51,10,0,0,0,0,0
2016-02-01,SE,52,11,6,0,0,9,0
2016-03-01,SE,54,6,0,0,0,0,0
2016-04-01,SE,46,8,0,0,0,0,12
2016-05-01,SE,59,4,10,0,0,0,0
2016-06-01,SE,80,12,0,0,0,9,0
2016-07-01,SE,77,12,6,0,0,11,0
2016-08-01,SE,70,11,0,0,0,0,0
2016-09-01,SE,53,6,8,0,0,0,0
2016-10-01,SE,52,2,8,0,0,0,0
2016-11-01,SE,44,4,13,0,0,8,0
2016-12-01,SE,53,7,0,0,4,0,0
2017-01-01,SE,53,6,9,0,4,6,0
2017-02-01,SE,54,7,6,0,0,13,26
2017-03-01,SE,50,8,9,0,0,0,0
2017-04-01,SE,59,6,0,0,0,0,0
2017-05-01,SE,59,4,6,0,0,0,0
2017-06-01,SE,72,10,4,11,0,23,9
2017-07-01,SE,70,6,5,5,0,8,21
2017-08-01,SE,61,6,4,0,2,0,0
2017-09-01,SE,61,8,0,0,4,0,0
2017-10-01,SE,54,9,0,0,0,0,0
2017-11-01,SE,71,13,10,0,0,0,0
2017-12-01,SE,54,4,0,0,0,0,10
2018-01-01,SE,55,6,0,0,3,7,0
2018-02-01,SE,51,5,0,6,2,0,28
2018-03-01,SE,51,5,0,0,0,0,0
2018-04-01,SE,54,6,6,4,0,39,9
2018-05-01,SE,60,9,3,0,0,0,0
2018-06-01,SE,81,10,0,6,0,0,0
2018-07-01,SE,90,24,9,3,0,8,0
2018-08-01,SE,63,10,0,0,0,0,0
2018-09-01,SE,52,6,0,0,0,0,0
2018-10-01,SE,48,4,0,0,0,0,0
2018-11-01,SE,47,3,6,0,4,0,9
2018-12-01,SE,47,4,0,0,0,0,0
2019-01-01,SE,48,7,3,4,5,0,0
2019-02-01,SE,45,8,4,0,0,0,0
2019-03-01,SE,48,5,8,0,0,0,0
2019-04-01,SE,54,5,4,0,4,0,0
2019-05-01,SE,55,13,0,0,2,20,0
2019-06-01,SE,65,5,3,3,0,0,0
2019-07-01,SE,68,11,11,4,5,0,0
2019-08-01,SE,63,7,0,0,0,0,23
2019-09-01,SE,49,5,9,0,0,0,0
2019-10-01,SE,45,7,4,3,0,0,0
2019-11-01,SE,46,7,6,0,0,0,0
2019-12-01,SE,46,3,0,0,0,0,9
2020-01-01,SE,49,9,7,0,0,0,32
2020-02-01,SE,51,8,6,8,3,5,0
2020-03-01,SE,67,4,3,0,0,0,0
2020-04-01,SE,43,11,7,0,3,0,0
2020-05-01,SE,52,6,0,0,0,0,11
2020-06-01,SE,62,8,7,0,0,0,13
2020-07-01,SE,68,10,0,0,3,9,0
2020-08-01,SE,53,8,9,0,0,7,15
2020-09-01,SE,50,8,0,0,0,0,0
2020-10-01,SE,48,4,0,4,2,0,0
2020-11-01,SE,37,6,8,0,0,0,17
2020-12-01,SE,42,5,5,3,3,0,0
2021-01-01,SE,37,6,0,0,0,0,0
2021-02-01,SE,39,5,0,0,0,0,14
2021-03-01,SE,46,4,5,0,5,0,0
2021-04-01,SE,44,4,0,0,2,23,0
2021-05-01,SE,48,5,0,0,0,0,8
2021-06-01,SE,65,8,8,0,0,11,7
2021-07-01,SE,83,9,5,0,0,6,0
2021-08-01,SE,62,8,7,0,0,8,0
2021-09-01,SE,51,7,0,0,0,10,0
2021-10-01,SE,53,6,5,0,0,0,0
2021-11-01,SE,51,4,3,0,0,0,0
2021-12-01,SE,57,9,6,6,0,0,0
2022-01-01,SE,58,5,10,0,0,0,0
2022-02-01,SE,66,9,0,0,0,0,0
2022-03-01,SE,67,5,0,0,0,0,0
2022-04-01,SE,72,8,0,0,0,11,0
2022-05-01,SE,72,4,0,0,0,12,0
2022-06-01,SE,95,7,0,0,0,6,0
2022-07-01,SE,91,11,4,8,0,10,29
2022-08-01,SE,71,5,7,0,0,0,13
2022-09-01,SE,63,8,0,0,0,0,0
