time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-01-01,IT,56,19,31,0,0,0,0
2004-02-01,IT,65,45,0,0,0,0,0
2004-03-01,IT,64,31,0,100,0,0,0
2004-04-01,IT,83,40,0,0,0,0,0
2004-05-01,IT,67,70,0,0,0,0,0
2004-06-01,IT,72,100,67,0,0,0,0
2004-07-01,IT,81,36,31,0,0,59,0
2004-08-01,IT,79,54,14,0,0,0,0
2004-09-01,IT,58,57,60,0,0,78,100
2004-10-01,IT,53,26,17,0,0,0,0
2004-11-01,IT,51,24,21,0,0,0,0
2004-12-01,IT,48,18,31,0,0,0,0
2005-01-01,IT,49,31,18,0,0,0,0
2005-02-01,IT,55,48,0,51,0,0,0
2005-03-01,IT,48,49,45,0,0,0,0
2005-04-01,IT,46,54,33,49,100,0,38
2005-05-01,IT,57,46,35,0,0,0,0
2005-06-01,IT,62,56,10,0,0,0,0
2005-07-01,IT,62,50,18,0,73,41,0
2005-08-01,IT,70,47,40,0,0,0,0
2005-09-01,IT,58,32,31,0,56,0,0
2005-10-01,IT,54,29,17,0,0,39,0
2005-11-01,IT,47,26,16,0,0,0,0
2005-12-01,IT,41,28,11,0,58,0,0
2006-01-01,IT,37,14,16,0,0,0,0
2006-02-01,IT,46,37,23,0,42,21,0
2006-03-01,IT,47,35,30,16,0,0,0
2006-04-01,IT,50,41,31,0,26,0,0
2006-05-01,IT,44,43,34,0,60,0,0
2006-06-01,IT,56,51,38,13,0,0,0
2006-07-01,IT,66,57,35,27,0,0,0
2006-08-01,IT,59,56,46,33,29,0,0
2006-09-01,IT,51,19,30,0,0,0,0
2006-10-01,IT,46,45,23,0,54,100,0
2006-11-01,IT,41,20,12,0,0,0,0
2006-12-01,IT,40,29,26,18,0,0,0
2007-01-01,IT,39,38,17,31,0,0,0
2007-02-01,IT,47,31,20,9,0,0,0
2007-03-01,IT,48,44,30,0,0,0,0
2007-04-01,IT,58,48,26,0,0,0,20
2007-05-01,IT,56,50,28,0,0,16,13
2007-06-01,IT,65,45,6,24,20,0,25
2007-07-01,IT,69,61,37,0,0,92,15
2007-08-01,IT,69,35,30,0,0,0,0
2007-09-01,IT,57,41,28,0,0,41,0
2007-10-01,IT,53,38,34,0,28,0,0
2007-11-01,IT,49,21,19,0,0,0,0
2007-12-01,IT,46,17,8,11,0,0,0
2008-01-01,IT,50,30,22,9,0,0,41
2008-02-01,IT,46,29,14,0,0,0,0
2008-03-01,IT,49,49,41,17,57,14,0
2008-04-01,IT,58,32,23,0,0,22,0
2008-05-01,IT,58,34,13,0,0,0,0
2008-06-01,IT,58,40,38,0,0,0,0
2008-07-01,IT,64,53,27,0,83,0,0
2008-08-01,IT,64,32,24,0,0,14,17
2008-09-01,IT,53,34,15,0,45,18,17
2008-10-01,IT,46,38,25,0,0,0,0
2008-11-01,IT,39,19,20,0,19,0,0
2008-12-01,IT,36,24,15,0,12,0,0
2009-01-01,IT,48,27,23,0,0,9,0
2009-02-01,IT,44,28,19,0,0,53,0
2009-03-01,IT,47,29,8,0,0,0,0
2009-04-01,IT,43,40,27,0,17,0,0
2009-05-01,IT,47,44,30,0,12,30,0
2009-06-01,IT,51,48,23,0,0,12,0
2009-07-01,IT,55,56,38,0,16,21,12
2009-08-01,IT,59,39,23,0,0,0,21
2009-09-01,IT,48,29,16,0,12,0,13
2009-10-01,IT,41,29,18,0,0,16,0
2009-11-01,IT,34,19,12,0,19,0,0
2009-12-01,IT,34,18,19,0,0,0,0
2010-01-01,IT,33,26,15,0,10,0,0
2010-02-01,IT,39,31,18,0,0,0,0
2010-03-01,IT,42,37,28,0,24,0,0
2010-04-01,IT,51,47,27,0,0,0,8
2010-05-01,IT,51,37,21,8,0,0,0
2010-06-01,IT,64,37,18,8,0,11,23
2010-07-01,IT,64,51,24,0,0,21,0
2010-08-01,IT,53,35,19,0,0,0,0
2010-09-01,IT,47,26,25,11,0,0,0
2010-10-01,IT,42,26,14,0,0,0,0
2010-11-01,IT,35,16,16,0,0,0,0
