date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2018-08-01,FR,65,83,47,82
2018-09-01,FR,67,81,47,76
2018-10-01,FR,71,82,47,82
2018-11-01,FR,68,76,54,77
2018-12-01,FR,83,77,71,78
2019-01-01,FR,68,77,48,78
2019-02-01,FR,67,86,46,86
2019-03-01,FR,69,82,45,85
2019-04-01,FR,69,90,52,90
2019-05-01,FR,73,81,54,79
2019-06-01,FR,68,87,56,83
2019-07-01,FR,66,90,52,87
2019-08-01,FR,71,99,54,91
2019-09-01,FR,67,82,51,79
2019-10-01,FR,74,87,48,87
2019-11-01,FR,78,85,58,83
2019-12-01,FR,89,80,69,80
2020-01-01,FR,71,77,48,80
2020-02-01,FR,74,85,44,82
2020-03-01,FR,82,50,100,66
2020-04-01,FR,100,42,78,68
2020-05-01,FR,92,58,77,96
2020-06-01,FR,80,88,55,91
2020-07-01,FR,73,98,61,90
2020-08-01,FR,73,93,59,88
2020-09-01,FR,71,81,49,76
2020-10-01,FR,78,76,50,79
2020-11-01,FR,83,51,63,80
2020-12-01,FR,90,52,69,78
2021-01-01,FR,75,47,54,76
2021-02-01,FR,76,55,49,80
2021-03-01,FR,70,47,47,66
2021-04-01,FR,79,47,53,72
2021-05-01,FR,78,70,66,86
2021-06-01,FR,66,85,48,84
2021-07-01,FR,69,98,60,93
2021-08-01,FR,70,100,54,100
2021-09-01,FR,70,86,50,81
2021-10-01,FR,73,86,54,86
2021-11-01,FR,75,80,58,80
2021-12-01,FR,81,70,63,76
2022-01-01,FR,67,71,48,78
2022-02-01,FR,69,81,42,78
2022-03-01,FR,63,71,43,73
2022-04-01,FR,71,78,51,77
2022-05-01,FR,64,78,49,66
2022-06-01,FR,69,87,51,79
2022-07-01,FR,66,88,55,87
2022-08-01,FR,69,95,53,86
2022-09-01,FR,64,74,45,77
2022-10-01,FR,71,80,47,81
2022-11-01,FR,69,75,50,75
2022-12-01,FR,80,71,58,80
2023-01-01,FR,68,71,43,75
2023-02-01,FR,70,80,43,76
2023-03-01,FR,65,70,39,70
2023-04-01,FR,73,81,50,80
