date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-01-01,AT,11058379.665063042,1,5154.120997481068,5130.6399538366295,183.0598129845634,112.90994348806564,0.007563716125389638
2023-02-01,AT,12265804.314088749,2,5154.120997481068,5130.6399538366295,183.0598129845634,112.90994348806564,0.007563716125389638
2023-03-01,AT,8800272.190795043,3,5154.120997481068,5130.6399538366295,183.0598129845634,112.90994348806564,0.007563716125389638
2023-04-01,AT,4133850.720309796,4,5154.120997481068,5130.6399538366295,183.0598129845634,112.90994348806564,0.007563716125389638
2023-01-01,BE,1876428.03084989,1,4737.410245491533,4698.493632298095,103.76393177876427,63.111452897680415,0.0031385004538882688
2023-02-01,BE,2276010.4512502356,2,4737.410245491533,4698.493632298095,103.76393177876427,63.111452897680415,0.0031385004538882688
2023-03-01,BE,2151962.175544456,3,4737.410245491533,4698.493632298095,103.76393177876427,63.111452897680415,0.0031385004538882688
2023-04-01,BE,2206395.449432038,4,4737.410245491533,4698.493632298095,103.76393177876427,63.111452897680415,0.0031385004538882688
2022-12-01,CY,351938.30605247436,1,2990.8705246743752,2962.8602215508113,61.98320570812559,36.69293806402476,0.01241101120241284
2023-01-01,CY,295342.3358209804,2,2990.8705246743752,2962.8602215508113,61.98320570812559,36.69293806402476,0.01241101120241284
2023-02-01,CY,340525.7468934671,3,2990.8705246743752,2962.8602215508113,61.98320570812559,36.69293806402476,0.01241101120241284
2023-03-01,CY,496751.44750391116,4,2990.8705246743752,2962.8602215508113,61.98320570812559,36.69293806402476,0.01241101120241284
2023-01-01,CZ,3156552.8915439416,1,2952.822023978228,2932.2987054596356,100.54923180335133,60.64752593545394,0.03390134371584601
2023-02-01,CZ,3527166.4711302915,2,2952.822023978228,2932.2987054596356,100.54923180335133,60.64752593545394,0.03390134371584601
2023-03-01,CZ,2996443.953705682,3,2952.822023978228,2932.2987054596356,100.54923180335133,60.64752593545394,0.03390134371584601
2023-04-01,CZ,2581523.774902827,4,2952.822023978228,2932.2987054596356,100.54923180335133,60.64752593545394,0.03390134371584601
2023-01-01,DE,20981059.605525114,1,5369.701035176836,5342.344409649148,239.70441927950918,131.20259923248338,0.017148360185996876
2023-02-01,DE,23043653.660860512,2,5369.701035176836,5342.344409649148,239.70441927950918,131.20259923248338,0.017148360185996876
2023-03-01,DE,24054579.700737134,3,5369.701035176836,5342.344409649148,239.70441927950918,131.20259923248338,0.017148360185996876
2023-04-01,DE,25738212.152059663,4,5369.701035176836,5342.344409649148,239.70441927950918,131.20259923248338,0.017148360185996876
2023-01-01,DK,1240978.2332724065,1,2180.662777417719,2165.042820749475,91.4036821505567,58.73786269911869,-0.004683284432832102
2023-02-01,DK,1559956.9592138098,2,2180.662777417719,2165.042820749475,91.4036821505567,58.73786269911869,-0.004683284432832102
2023-03-01,DK,1543853.643721436,3,2180.662777417719,2165.042820749475,91.4036821505567,58.73786269911869,-0.004683284432832102
2023-04-01,DK,2295754.536582405,4,2180.662777417719,2165.042820749475,91.4036821505567,58.73786269911869,-0.004683284432832102
2023-01-01,GR,1570779.963136057,1,4445.40890934523,4422.7615615343875,166.20498456336793,93.5403762927756,0.005732009072185502
2023-02-01,GR,1568156.7668958474,2,4445.40890934523,4422.7615615343875,166.20498456336793,93.5403762927756,0.005732009072185502
2023-03-01,GR,1899970.937550095,3,4445.40890934523,4422.7615615343875,166.20498456336793,93.5403762927756,0.005732009072185502
2023-04-01,GR,4033190.1545877336,4,4445.40890934523,4422.7615615343875,166.20498456336793,93.5403762927756,0.005732009072185502
2023-01-01,ES,20957045.714556433,1,5467.723500807234,5436.502360386532,271.05792481003823,136.06744817964463,-0.004233166758433326
2023-02-01,ES,22951744.418905623,2,5467.723500807234,5436.502360386532,271.05792481003823,136.06744817964463,-0.004233166758433326
2023-03-01,ES,26141245.841057584,3,5467.723500807234,5436.502360386532,271.05792481003823,136.06744817964463,-0.004233166758433326
2023-04-01,ES,26720513.698221177,4,5467.723500807234,5436.502360386532,271.05792481003823,136.06744817964463,-0.004233166758433326
2023-01-01,FI,1395452.1904791887,1,4075.811037572861,4044.589897152159,44.470528554789986,25.37310633094211,0.00980323690560985
2023-02-01,FI,1695864.855000924,2,4075.811037572861,4044.589897152159,44.470528554789986,25.37310633094211,0.00980323690560985
2023-03-01,FI,1712492.5758189766,3,4075.811037572861,4044.589897152159,44.470528554789986,25.37310633094211,0.00980323690560985
2023-04-01,FI,1256097.174537419,4,4075.811037572861,4044.589897152159,44.470528554789986,25.37310633094211,0.00980323690560985
2023-01-01,FR,19217162.140794117,1,2178.56778674066,2164.1535028514754,397.68956681651997,198.42061672200782,0.02275977774610589
2023-02-01,FR,21716199.08160373,2,2178.56778674066,2164.1535028514754,397.68956681651997,198.42061672200782,0.02275977774610589
2023-03-01,FR,15697814.299306354,3,2178.56778674066,2164.1535028514754,397.68956681651997,198.42061672200782,0.02275977774610589
2023-04-01,FR,10429251.063509809,4,2178.56778674066,2164.1535028514754,397.68956681651997,198.42061672200782,0.02275977774610589
2023-01-01,HR,720332.8444403929,1,3011.747109148735,2991.551125872746,160.3977099905544,96.59194103801545,-7.693572086382688e-4
2023-02-01,HR,772132.2628180621,2,3011.747109148735,2991.551125872746,160.3977099905544,96.59194103801545,-7.693572086382688e-4
2023-03-01,HR,845330.8349891248,3,3011.747109148735,2991.551125872746,160.3977099905544,96.59194103801545,-7.693572086382688e-4
2023-04-01,HR,1774516.139836825,4,3011.747109148735,2991.551125872746,160.3977099905544,96.59194103801545,-7.693572086382688e-4
2023-01-01,HU,1526073.2223347374,1,2959.041474285633,2941.6382312871,77.58951129892671,45.150019562627214,-0.003617494004783266
2023-02-01,HU,1534543.6349221852,2,2959.041474285633,2941.6382312871,77.58951129892671,45.150019562627214,-0.003617494004783266
2023-03-01,HU,1551199.0945278849,3,2959.041474285633,2941.6382312871,77.58951129892671,45.150019562627214,-0.003617494004783266
2023-04-01,HU,1427538.990958656,4,2959.041474285633,2941.6382312871,77.58951129892671,45.150019562627214,-0.003617494004783266
