date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2009-09-01,CY,14,11,3,10
2009-10-01,CY,15,14,6,11
2009-11-01,CY,15,14,6,12
2009-12-01,CY,17,12,6,14
2010-01-01,CY,15,14,6,15
2010-02-01,CY,15,14,6,14
2010-03-01,CY,16,13,6,10
2010-04-01,CY,14,10,5,5
2010-05-01,CY,14,12,4,11
2010-06-01,CY,13,11,4,9
2010-07-01,CY,12,12,6,11
2010-08-01,CY,11,12,4,13
2010-09-01,CY,12,11,7,10
2010-10-01,CY,12,12,7,9
2010-11-01,CY,14,12,11,11
2010-12-01,CY,15,13,6,12
2011-01-01,CY,22,21,12,18
2011-02-01,CY,23,19,10,14
2011-03-01,CY,24,23,11,22
2011-04-01,CY,26,21,12,19
2011-05-01,CY,23,23,12,22
2011-06-01,CY,22,21,10,17
2011-07-01,CY,21,17,14,20
2011-08-01,CY,22,20,13,20
2011-09-01,CY,23,22,12,23
2011-10-01,CY,24,22,14,22
2011-11-01,CY,25,21,17,21
2011-12-01,CY,25,21,11,24
2012-01-01,CY,28,24,12,27
2012-02-01,CY,26,24,17,22
2012-03-01,CY,26,24,16,23
2012-04-01,CY,24,21,14,24
2012-05-01,CY,23,21,15,19
2012-06-01,CY,23,23,16,25
2012-07-01,CY,22,22,14,21
2012-08-01,CY,24,24,15,22
2012-09-01,CY,24,24,17,26
2012-10-01,CY,25,22,17,24
2012-11-01,CY,26,23,18,26
2012-12-01,CY,27,22,19,25
2013-01-01,CY,25,24,16,31
2013-02-01,CY,28,25,18,30
2013-03-01,CY,28,23,17,23
2013-04-01,CY,33,24,18,28
2013-05-01,CY,30,26,18,28
2013-06-01,CY,29,25,17,28
2013-07-01,CY,33,28,19,31
2013-08-01,CY,32,28,21,31
2013-09-01,CY,33,28,25,27
2013-10-01,CY,36,27,25,29
2013-11-01,CY,40,31,30,30
2013-12-01,CY,41,32,23,35
2014-01-01,CY,39,32,26,39
2014-02-01,CY,37,30,22,37
2014-03-01,CY,39,30,27,33
2014-04-01,CY,39,28,27,30
2014-05-01,CY,39,31,27,32
2014-06-01,CY,36,33,28,36
2014-07-01,CY,39,34,28,39
2014-08-01,CY,39,36,26,46
2014-09-01,CY,39,35,28,42
2014-10-01,CY,41,37,32,40
2014-11-01,CY,43,37,29,40
2014-12-01,CY,46,41,31,50
2015-01-01,CY,42,40,28,48
2015-02-01,CY,44,39,27,42
2015-03-01,CY,43,39,30,45
2015-04-01,CY,43,40,28,47
2015-05-01,CY,39,38,29,43
2015-06-01,CY,42,40,30,43
2015-07-01,CY,41,43,27,49
2015-08-01,CY,39,44,24,48
2015-09-01,CY,40,39,26,43
2015-10-01,CY,45,40,35,42
2015-11-01,CY,45,40,39,44
2015-12-01,CY,51,46,32,61
2016-01-01,CY,49,47,41,56
2016-02-01,CY,48,44,30,49
2016-03-01,CY,49,47,29,56
2016-04-01,CY,49,47,27,60
2016-05-01,CY,49,51,30,60
2016-06-01,CY,46,49,34,57
2016-07-01,CY,49,59,35,70
2016-08-01,CY,50,61,31,69
2016-09-01,CY,48,55,30,61
2016-10-01,CY,52,59,29,63
2016-11-01,CY,52,56,34,69
2016-12-01,CY,57,61,35,72
2017-01-01,CY,50,55,30,68
2017-02-01,CY,50,59,28,68
2017-03-01,CY,50,56,35,63
2017-04-01,CY,49,54,33,64
2017-05-01,CY,48,60,28,67
2017-06-01,CY,47,57,28,66
2017-07-01,CY,48,66,25,72
2017-08-01,CY,51,63,25,64
2017-09-01,CY,49,57,32,61
2017-10-01,CY,52,60,35,68
2017-11-01,CY,50,58,27,69
2017-12-01,CY,58,64,27,73
2018-01-01,CY,49,58,24,66
2018-02-01,CY,51,62,23,71
2018-03-01,CY,52,60,24,69
2018-04-01,CY,50,63,22,67
2018-05-01,CY,51,64,23,71
2018-06-01,CY,50,66,24,70
2018-07-01,CY,51,70,25,67
2018-08-01,CY,51,75,26,77
2018-09-01,CY,52,69,21,68
2018-10-01,CY,55,69,25,69
2018-11-01,CY,53,64,24,71
2018-12-01,CY,56,67,23,77
2019-01-01,CY,49,62,24,64
2019-02-01,CY,48,66,21,70
2019-03-01,CY,51,63,26,66
