date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2018-08-01,DE,66,83,64,80
2018-09-01,DE,70,83,70,89
2018-10-01,DE,70,89,71,87
2018-11-01,DE,74,86,74,82
2018-12-01,DE,88,84,82,88
2019-01-01,DE,70,85,69,89
2019-02-01,DE,69,85,72,86
2019-03-01,DE,73,89,77,94
2019-04-01,DE,72,82,74,84
2019-05-01,DE,71,84,73,83
2019-06-01,DE,68,85,73,89
2019-07-01,DE,70,90,70,91
2019-08-01,DE,73,95,69,91
2019-09-01,DE,69,86,72,89
2019-10-01,DE,73,88,72,92
2019-11-01,DE,76,90,80,90
2019-12-01,DE,91,87,85,89
2020-01-01,DE,76,89,67,91
2020-02-01,DE,74,85,71,87
2020-03-01,DE,87,70,89,81
2020-04-01,DE,91,58,100,77
2020-05-01,DE,89,78,87,93
2020-06-01,DE,85,82,80,91
2020-07-01,DE,81,92,72,97
2020-08-01,DE,80,91,71,89
2020-09-01,DE,72,87,84,84
2020-10-01,DE,85,80,74,92
2020-11-01,DE,86,62,86,81
2020-12-01,DE,100,63,98,82
2021-01-01,DE,88,65,91,93
2021-02-01,DE,87,65,90,85
2021-03-01,DE,90,68,94,88
2021-04-01,DE,88,66,87,86
2021-05-01,DE,86,79,87,97
2021-06-01,DE,77,84,77,94
2021-07-01,DE,78,100,74,100
2021-08-01,DE,76,99,74,96
2021-09-01,DE,75,92,74,91
2021-10-01,DE,78,90,79,92
2021-11-01,DE,81,79,86,82
2021-12-01,DE,87,75,83,84
2022-01-01,DE,79,79,70,93
2022-02-01,DE,76,75,65,86
2022-03-01,DE,69,70,69,75
2022-04-01,DE,75,80,72,81
2022-05-01,DE,69,78,67,81
2022-06-01,DE,69,81,70,86
2022-07-01,DE,74,86,71,92
2022-08-01,DE,72,84,67,85
2022-09-01,DE,71,74,64,76
