date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2012-01-01,LV,71,73,29,51
2012-02-01,LV,81,83,22,68
2012-03-01,LV,73,87,25,71
2012-04-01,LV,73,68,27,58
2012-05-01,LV,69,68,22,52
2012-06-01,LV,70,70,14,62
2012-07-01,LV,74,69,19,55
2012-08-01,LV,84,72,23,54
2012-09-01,LV,81,64,19,51
2012-10-01,LV,77,69,22,59
2012-11-01,LV,74,70,21,62
2012-12-01,LV,79,72,21,62
2013-01-01,LV,75,72,24,65
2013-02-01,LV,75,72,23,65
2013-03-01,LV,73,74,22,64
2013-04-01,LV,74,69,22,55
2013-05-01,LV,65,56,19,44
2013-06-01,LV,66,65,22,56
2013-07-01,LV,79,73,17,55
2013-08-01,LV,88,73,23,61
2013-09-01,LV,77,65,21,55
2013-10-01,LV,73,67,19,58
2013-11-01,LV,66,63,24,48
2013-12-01,LV,79,76,15,64
2014-01-01,LV,73,73,22,63
2014-02-01,LV,75,79,20,62
2014-03-01,LV,72,74,19,61
2014-04-01,LV,67,74,19,57
2014-05-01,LV,73,68,18,57
2014-06-01,LV,76,71,23,65
2014-07-01,LV,78,75,21,66
2014-08-01,LV,86,81,19,65
2014-09-01,LV,85,75,20,64
2014-10-01,LV,79,75,22,60
2014-11-01,LV,79,77,24,66
2014-12-01,LV,94,78,25,63
2015-01-01,LV,75,73,26,69
2015-02-01,LV,80,74,21,62
2015-03-01,LV,78,74,25,64
2015-04-01,LV,76,71,28,55
2015-05-01,LV,70,65,21,61
2015-06-01,LV,72,68,21,63
2015-07-01,LV,84,83,20,70
2015-08-01,LV,84,75,19,70
2015-09-01,LV,86,77,20,69
2015-10-01,LV,81,77,18,64
2015-11-01,LV,78,76,20,70
2015-12-01,LV,87,74,22,71
2016-01-01,LV,77,73,19,67
2016-02-01,LV,83,77,16,73
2016-03-01,LV,81,73,21,67
2016-04-01,LV,71,72,21,67
2016-05-01,LV,68,70,17,64
2016-06-01,LV,73,67,19,58
2016-07-01,LV,78,75,23,65
2016-08-01,LV,88,70,18,66
2016-09-01,LV,77,74,16,71
2016-10-01,LV,77,73,20,64
2016-11-01,LV,73,72,22,66
2016-12-01,LV,77,71,15,61
2017-01-01,LV,70,70,19,69
2017-02-01,LV,73,77,23,72
2017-03-01,LV,74,72,20,61
2017-04-01,LV,74,72,20,75
2017-05-01,LV,69,67,18,62
2017-06-01,LV,74,71,19,58
2017-07-01,LV,78,81,23,71
2017-08-01,LV,83,82,23,72
2017-09-01,LV,87,71,27,64
2017-10-01,LV,85,83,27,67
2017-11-01,LV,78,79,24,70
2017-12-01,LV,86,78,30,70
2018-01-01,LV,76,78,23,69
2018-02-01,LV,79,78,23,70
2018-03-01,LV,82,84,22,79
2018-04-01,LV,71,75,22,66
2018-05-01,LV,69,70,21,64
2018-06-01,LV,76,80,24,69
2018-07-01,LV,85,94,20,77
