date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2022-12-01,DK,1303408.0627966214,1,2173.218776551758,2148.5667489285615,88.73267212017913,56.72349063930314,0.005186879887995068
2023-01-01,DK,1028173.8247546544,2,2173.218776551758,2148.5667489285615,88.73267212017913,56.72349063930314,0.005186879887995068
2023-02-01,DK,1358396.5838602171,3,2173.218776551758,2148.5667489285615,88.73267212017913,56.72349063930314,0.005186879887995068
2023-03-01,DK,1480404.747910607,4,2173.218776551758,2148.5667489285615,88.73267212017913,56.72349063930314,0.005186879887995068
2022-12-01,GR,1664065.4357516454,1,4432.974966065641,4410.346280435666,166.36357029417954,93.54070176335009,0.006591758161571698
2023-01-01,GR,1275603.4317290955,2,4432.974966065641,4410.346280435666,166.36357029417954,93.54070176335009,0.006591758161571698
2023-02-01,GR,1287599.2400914591,3,4432.974966065641,4410.346280435666,166.36357029417954,93.54070176335009,0.006591758161571698
2023-03-01,GR,1665973.5127548652,4,4432.974966065641,4410.346280435666,166.36357029417954,93.54070176335009,0.006591758161571698
2022-12-01,ES,22160604.790979814,1,5454.531868888379,5423.332615712901,271.3687964982277,136.23749388907711,-0.004179283732306639
2023-01-01,ES,20029943.00808172,2,5454.531868888379,5423.332615712901,271.3687964982277,136.23749388907711,-0.004179283732306639
2023-02-01,ES,21986588.754929606,3,5454.531868888379,5423.332615712901,271.3687964982277,136.23749388907711,-0.004179283732306639
2023-03-01,ES,25334493.027194735,4,5454.531868888379,5423.332615712901,271.3687964982277,136.23749388907711,-0.004179283732306639
2022-12-01,FI,1667064.608652453,1,4070.6203677088756,4047.155562029111,45.74684164361588,25.64304315862647,0.0048079014421878365
2023-01-01,FI,1290642.9620825364,2,4070.6203677088756,4047.155562029111,45.74684164361588,25.64304315862647,0.0048079014421878365
2023-02-01,FI,1576448.2537478677,3,4070.6203677088756,4047.155562029111,45.74684164361588,25.64304315862647,0.0048079014421878365
2023-03-01,FI,1677571.5348103303,4,4070.6203677088756,4047.155562029111,45.74684164361588,25.64304315862647,0.0048079014421878365
2022-12-01,FR,20059656.788257234,1,2164.537926535816,2150.161659588896,398.8567891387104,198.71134133082973,0.022879636480072397
2023-01-01,FR,18003690.08814997,2,2164.537926535816,2150.161659588896,398.8567891387104,198.71134133082973,0.022879636480072397
2023-02-01,FR,20775772.71459166,3,2164.537926535816,2150.161659588896,398.8567891387104,198.71134133082973,0.022879636480072397
2023-03-01,FR,15121725.003385102,4,2164.537926535816,2150.161659588896,398.8567891387104,198.71134133082973,0.022879636480072397
2022-12-01,HR,524365.3766404982,1,2999.0231773275023,2978.855295404432,160.49416470916603,96.61884197704636,-8.839222658475053e-4
2023-01-01,HR,505638.95671744767,2,2999.0231773275023,2978.855295404432,160.49416470916603,96.61884197704636,-8.839222658475053e-4
2023-02-01,HR,562894.3192696383,3,2999.0231773275023,2978.855295404432,160.49416470916603,96.61884197704636,-8.839222658475053e-4
2023-03-01,HR,702572.8457095657,4,2999.0231773275023,2978.855295404432,160.49416470916603,96.61884197704636,-8.839222658475053e-4
2022-12-01,HU,1565047.6766874017,1,2947.429461790236,2930.0470950537606,77.59494910277056,44.97634579885894,-0.003865141584788902
2023-01-01,HU,1294507.8709706718,2,2947.429461790236,2930.0470950537606,77.59494910277056,44.97634579885894,-0.003865141584788902
2023-02-01,HU,1310535.4156868914,3,2947.429461790236,2930.0470950537606,77.59494910277056,44.97634579885894,-0.003865141584788902
2023-03-01,HU,1364400.8227701748,4,2947.429461790236,2930.0470950537606,77.59494910277056,44.97634579885894,-0.003865141584788902
2022-12-01,IT,15795927.132396428,1,5298.126201335343,5259.237249292999,217.3557883610507,124.20962618684923,-0.008560527310627002
2023-01-01,IT,14723651.386378003,2,5298.126201335343,5259.237249292999,217.3557883610507,124.20962618684923,-0.008560527310627002
