date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2022-11-01,FI,1179672.81359575,4,-2527.803044253602,-2574.5692189161896,0.11669202501406652,0.06222018050987464,0.008966736795472456
2022-08-01,FR,46793638.56525325,1,-747.9387564705469,-789.5161963297519,0.24357987125550878,0.1255828636800324,-0.003127566574234053
2022-09-01,FR,24275383.672470495,2,-747.9387564705469,-789.5161963297519,0.24357987125550878,0.1255828636800324,-0.003127566574234053
2022-10-01,FR,17523395.63404107,3,-747.9387564705469,-789.5161963297519,0.24357987125550878,0.1255828636800324,-0.003127566574234053
2022-11-01,FR,11737880.05616651,4,-747.9387564705469,-789.5161963297519,0.24357987125550878,0.1255828636800324,-0.003127566574234053
2022-08-01,HR,25915942.55066473,1,-1059.7287406421544,-1109.3567225101347,0.26995973466071127,0.14499521888385672,-0.010142653863219978
2022-09-01,HR,9689784.40170235,2,-1059.7287406421544,-1109.3567225101347,0.26995973466071127,0.14499521888385672,-0.010142653863219978
2022-10-01,HR,2473023.8300849493,3,-1059.7287406421544,-1109.3567225101347,0.26995973466071127,0.14499521888385672,-0.010142653863219978
2022-11-01,HR,690546.8933109982,4,-1059.7287406421544,-1109.3567225101347,0.26995973466071127,0.14499521888385672,-0.010142653863219978
2022-08-01,HU,4030584.8703562347,1,-1351.6626756415844,-1399.6757147687586,0.19795664080976969,0.1014543108598764,0.030963069657510764
2022-09-01,HU,2134217.1911059143,2,-1351.6626756415844,-1399.6757147687586,0.19795664080976969,0.1014543108598764,0.030963069657510764
2022-10-01,HU,1844559.3192240829,3,-1351.6626756415844,-1399.6757147687586,0.19795664080976969,0.1014543108598764,0.030963069657510764
2022-11-01,HU,1374132.8783789158,4,-1351.6626756415844,-1399.6757147687586,0.19795664080976969,0.1014543108598764,0.030963069657510764
2022-08-01,IT,74267445.53097185,1,-2523.9950092441336,-2582.2037878710958,0.13746436492714476,0.08090310320105118,-0.05018344476873337
2022-09-01,IT,35061397.48351562,2,-2523.9950092441336,-2582.2037878710958,0.13746436492714476,0.08090310320105118,-0.05018344476873337
2022-10-01,IT,18703077.131531693,3,-2523.9950092441336,-2582.2037878710958,0.13746436492714476,0.08090310320105118,-0.05018344476873337
2022-11-01,IT,10676628.368787032,4,-2523.9950092441336,-2582.2037878710958,0.13746436492714476,0.08090310320105118,-0.05018344476873337
2022-08-01,LT,1094133.5533746372,1,-1278.9777713249364,-1324.5862691639018,0.13960905745961102,0.08163406697234322,0.017247938911831302
2022-09-01,LT,656018.0558653252,2,-1278.9777713249364,-1324.5862691639018,0.13960905745961102,0.08163406697234322,0.017247938911831302
2022-10-01,LT,529094.0919405678,3,-1278.9777713249364,-1324.5862691639018,0.13960905745961102,0.08163406697234322,0.017247938911831302
2022-11-01,LT,441302.11445143877,4,-1278.9777713249364,-1324.5862691639018,0.13960905745961102,0.08163406697234322,0.017247938911831302
2022-08-01,LU,412627.80093175214,1,-1955.5222947987493,-2013.7729081985299,0.19502945769112282,0.1118431510879176,0.007329251429698893
2022-09-01,LU,191703.3468535991,2,-1955.5222947987493,-2013.7729081985299,0.19502945769112282,0.1118431510879176,0.007329251429698893
2022-10-01,LU,167993.28875561125,3,-1955.5222947987493,-2013.7729081985299,0.19502945769112282,0.1118431510879176,0.007329251429698893
2022-11-01,LU,121156.02510084987,4,-1955.5222947987493,-2013.7729081985299,0.19502945769112282,0.1118431510879176,0.007329251429698893
2022-08-01,LV,550877.0318202806,1,-1388.9670378093404,-1441.7452632126674,0.12295019428486653,0.07205134756832454,0.023641635697993425
2022-09-01,LV,331548.48002412764,2,-1388.9670378093404,-1441.7452632126674,0.12295019428486653,0.07205134756832454,0.023641635697993425
2022-10-01,LV,287665.5891161506,3,-1388.9670378093404,-1441.7452632126674,0.12295019428486653,0.07205134756832454,0.023641635697993425
2022-11-01,LV,246873.53119638053,4,-1388.9670378093404,-1441.7452632126674,0.12295019428486653,0.07205134756832454,0.023641635697993425
2022-08-01,MT,1040153.9826022416,1,-622.091030296131,-639.5674294732959,0.311483756419059,0.15944949180149917,0.021687982735375595
2022-09-01,MT,958103.8956679481,2,-622.091030296131,-639.5674294732959,0.311483756419059,0.15944949180149917,0.021687982735375595
2022-10-01,MT,796070.4821303859,3,-622.091030296131,-639.5674294732959,0.311483756419059,0.15944949180149917,0.021687982735375595
2022-11-01,MT,628608.9005298952,4,-622.091030296131,-639.5674294732959,0.311483756419059,0.15944949180149917,0.021687982735375595
2022-08-01,NL,20884431.565330986,1,-2473.432425257655,-2535.4323280434196,0.13752646091208745,0.08472818215850174,-0.047491795181121794
2022-09-01,NL,10368148.268831223,2,-2473.432425257655,-2535.4323280434196,0.13752646091208745,0.08472818215850174,-0.047491795181121794
2022-10-01,NL,9451757.897463897,3,-2473.432425257655,-2535.4323280434196,0.13752646091208745,0.08472818215850174,-0.047491795181121794
2022-11-01,NL,5901665.9261536235,4,-2473.432425257655,-2535.4323280434196,0.13752646091208745,0.08472818215850174,-0.047491795181121794
2022-08-01,PL,12188218.206743037,1,-1298.599343268061,-1345.0560306638906,0.18100246969128042,0.08813390118196615,0.035834788224632166
2022-09-01,PL,7450737.580057214,2,-1298.599343268061,-1345.0560306638906,0.18100246969128042,0.08813390118196615,0.035834788224632166
2022-10-01,PL,6099286.444398561,3,-1298.599343268061,-1345.0560306638906,0.18100246969128042,0.08813390118196615,0.035834788224632166
2022-11-01,PL,4705469.337596902,4,-1298.599343268061,-1345.0560306638906,0.18100246969128042,0.08813390118196615,0.035834788224632166
2022-08-01,PT,11776450.040772628,1,-2220.376657387761,-2278.585436014723,0.1706811666732591,0.07616882765699357,0.023888036585492267
2022-09-01,PT,6530353.8089814,2,-2220.376657387761,-2278.585436014723,0.1706811666732591,0.07616882765699357,0.023888036585492267
2022-10-01,PT,4448280.362814484,3,-2220.376657387761,-2278.585436014723,0.1706811666732591,0.07616882765699357,0.023888036585492267
2022-11-01,PT,2615754.6552833524,4,-2220.376657387761,-2278.585436014723,0.1706811666732591,0.07616882765699357,0.023888036585492267
2022-08-01,RO,3924590.3233276126,1,-1317.9614724900007,-1371.746468484744,0.17737107529600668,0.10200648405833239,0.012645638893986741
2022-09-01,RO,2050537.5171948168,2,-1317.9614724900007,-1371.746468484744,0.17737107529600668,0.10200648405833239,0.012645638893986741
2022-10-01,RO,1560336.589537095,3,-1317.9614724900007,-1371.746468484744,0.17737107529600668,0.10200648405833239,0.012645638893986741
2022-11-01,RO,1317037.7684851107,4,-1317.9614724900007,-1371.746468484744,0.17737107529600668,0.10200648405833239,0.012645638893986741
2022-07-01,SE,10904584.33092747,1,-2629.186563957701,-2702.434950890245,0.10532062438510977,0.07401599714824789,0.0297215782897834
2022-08-01,SE,6213020.788353058,2,-2629.186563957701,-2702.434950890245,0.10532062438510977,0.07401599714824789,0.0297215782897834
2022-09-01,SE,3445753.992058704,3,-2629.186563957701,-2702.434950890245,0.10532062438510977,0.07401599714824789,0.0297215782897834
2022-10-01,SE,3375820.433949785,4,-2629.186563957701,-2702.434950890245,0.10532062438510977,0.07401599714824789,0.0297215782897834
2022-08-01,SI,2184355.639564351,1,-1224.2888257196419,-1276.3753913250898,0.2477765363005619,0.12609677839334804,0.045782008559882424
2022-09-01,SI,1076332.8111973195,2,-1224.2888257196419,-1276.3753913250898,0.2477765363005619,0.12609677839334804,0.045782008559882424
2022-10-01,SI,729259.9946844139,3,-1224.2888257196419,-1276.3753913250898,0.2477765363005619,0.12609677839334804,0.045782008559882424
2022-11-01,SI,470159.6631424877,4,-1224.2888257196419,-1276.3753913250898,0.2477765363005619,0.12609677839334804,0.045782008559882424
2022-08-01,SK,1757471.26571375,1,-1132.564928192186,-1179.0900344811132,0.22334690761658735,0.10362764180130263,0.06469098304878719
2022-09-01,SK,1066508.5907892745,2,-1132.564928192186,-1179.0900344811132,0.22334690761658735,0.10362764180130263,0.06469098304878719
2022-10-01,SK,910017.9932659649,3,-1132.564928192186,-1179.0900344811132,0.22334690761658735,0.10362764180130263,0.06469098304878719
2022-11-01,SK,684990.774892934,4,-1132.564928192186,-1179.0900344811132,0.22334690761658735,0.10362764180130263,0.06469098304878719
