date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2022-10-01,AT,6050879.141243744,1,-2112.07205690944,-2170.4059915384078,0.20968707126888253,0.11648516031795698,0.012193173977758117
2022-11-01,AT,3111962.2480881405,2,-2112.07205690944,-2170.4059915384078,0.20968707126888253,0.11648516031795698,0.012193173977758117
2022-12-01,AT,6673378.419343595,3,-2112.07205690944,-2170.4059915384078,0.20968707126888253,0.11648516031795698,0.012193173977758117
2023-01-01,AT,9562391.429599816,4,-2112.07205690944,-2170.4059915384078,0.20968707126888253,0.11648516031795698,0.012193173977758117
2022-10-01,BE,2998828.8220748873,1,-2020.8430587931418,-2079.135390645318,0.2145644264218558,0.11291029025650158,0.005879412527072834
2022-11-01,BE,1827356.3305942647,2,-2020.8430587931418,-2079.135390645318,0.2145644264218558,0.11291029025650158,0.005879412527072834
2022-12-01,BE,1620506.8280860772,3,-2020.8430587931418,-2079.135390645318,0.2145644264218558,0.11291029025650158,0.005879412527072834
2023-01-01,BE,1197610.3891111966,4,-2020.8430587931418,-2079.135390645318,0.2145644264218558,0.11291029025650158,0.005879412527072834
2022-09-01,CY,1585391.0020372071,1,-901.9297753582523,-923.2243064653486,0.4570432099666838,0.218582719770217,-0.06294440424477764
2022-10-01,CY,782432.7320192994,2,-901.9297753582523,-923.2243064653486,0.4570432099666838,0.218582719770217,-0.06294440424477764
2022-11-01,CY,426667.5730627082,3,-901.9297753582523,-923.2243064653486,0.4570432099666838,0.218582719770217,-0.06294440424477764
2022-12-01,CY,265991.3102107609,4,-901.9297753582523,-923.2243064653486,0.4570432099666838,0.218582719770217,-0.06294440424477764
2022-10-01,CZ,3620352.2493402655,1,-1201.6131454425886,-1249.0626141982227,0.24283256607968928,0.10624407351209735,0.0580841465972971
2022-11-01,CZ,2434448.7960975203,2,-1201.6131454425886,-1249.0626141982227,0.24283256607968928,0.10624407351209735,0.0580841465972971
2022-12-01,CZ,2297424.6338320384,3,-1201.6131454425886,-1249.0626141982227,0.24283256607968928,0.10624407351209735,0.0580841465972971
2023-01-01,CZ,2301951.5989168747,4,-1201.6131454425886,-1249.0626141982227,0.24283256607968928,0.10624407351209735,0.0580841465972971
2022-10-01,DE,36296177.74185028,1,-2537.931583142803,-2607.5805160981736,0.1342839704056664,0.06765906217137763,-0.006956252264343843
2022-11-01,DE,21086591.399378475,2,-2537.931583142803,-2607.5805160981736,0.1342839704056664,0.06765906217137763,-0.006956252264343843
2022-12-01,DE,20012578.09870147,3,-2537.931583142803,-2607.5805160981736,0.1342839704056664,0.06765906217137763,-0.006956252264343843
2023-01-01,DE,18533168.699537743,4,-2537.931583142803,-2607.5805160981736,0.1342839704056664,0.06765906217137763,-0.006956252264343843
