date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2018-08-01,IT,60,82,51,73
2018-09-01,IT,63,78,51,78
2018-10-01,IT,69,74,52,72
2018-11-01,IT,69,73,57,73
2018-12-01,IT,77,78,60,81
2019-01-01,IT,67,72,54,78
2019-02-01,IT,66,73,50,83
2019-03-01,IT,66,77,52,73
2019-04-01,IT,70,77,61,77
2019-05-01,IT,63,72,56,79
2019-06-01,IT,59,78,56,78
2019-07-01,IT,64,80,60,85
2019-08-01,IT,66,92,59,78
2019-09-01,IT,66,80,63,86
2019-10-01,IT,72,78,58,82
2019-11-01,IT,74,78,62,84
2019-12-01,IT,80,78,66,81
2020-01-01,IT,67,74,53,91
2020-02-01,IT,71,72,54,79
2020-03-01,IT,89,41,100,94
2020-04-01,IT,100,38,96,96
2020-05-01,IT,75,47,85,100
2020-06-01,IT,69,69,69,85
2020-07-01,IT,67,79,66,82
2020-08-01,IT,70,95,65,84
2020-09-01,IT,66,79,64,85
2020-10-01,IT,69,65,70,84
2020-11-01,IT,71,43,78,81
2020-12-01,IT,83,47,81,81
2021-01-01,IT,73,41,72,83
2021-02-01,IT,64,54,64,75
2021-03-01,IT,70,38,70,69
2021-04-01,IT,64,44,68,75
2021-05-01,IT,66,73,64,77
2021-06-01,IT,62,81,63,78
2021-07-01,IT,62,88,61,93
2021-08-01,IT,65,100,64,99
2021-09-01,IT,64,82,60,90
2021-10-01,IT,64,78,60,80
2021-11-01,IT,66,69,63,79
2021-12-01,IT,66,59,57,78
2022-01-01,IT,74,65,64,96
2022-02-01,IT,72,82,61,82
2022-03-01,IT,70,70,69,81
2022-04-01,IT,78,84,73,88
2022-05-01,IT,65,80,66,81
2022-06-01,IT,66,87,70,98
2022-07-01,IT,69,88,70,97
2022-08-01,IT,70,96,70,99
2022-09-01,IT,70,77,63,89
2022-10-01,IT,74,77,67,81
2022-11-01,IT,74,74,65,84
2022-12-01,IT,82,77,68,93
2023-01-01,IT,72,77,63,91
2023-02-01,IT,69,78,60,80
2023-03-01,IT,68,74,61,79
2023-04-01,IT,73,82,67,89
