date,country_code,resid_TOTAL_STD,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2004-01-01,AT,0.43168746395958996,1.6387260206010663,2.164865475287521,3.8421427311754,-1.0755807838022937,1.1171074853054186,2.4561481420342646,2.8296309210176416,0.45530278287158144,0.4164233478315648,-0.24901133994435953,0.5563043652676251
2004-02-01,AT,0.9392698980880264,2.408847112123889,2.109120489824648,3.498750244037927,0.4776056346540243,-0.019948347951882467,-0.9283152643799519,0.39439306587852097,0.23649833656470096,0.6330268230534587,-0.29964642177919915,-0.14668798768245672
2004-03-01,AT,0.21572204074738835,2.544750834157328,1.3844356788072973,2.2968765390567714,-1.0755807838022937,2.958055024864859,2.7269052145474015,3.7705182741395746,0.6741072291784619,0.5788759542479852,0.10543423289951791,0.27510742408759237
2004-04-01,AT,-0.7246823651469428,2.816558278224207,1.1057107514929316,3.155357756900454,0.7549603522355096,0.5215068107420704,-0.9283152643799519,0.4497393807680465,0.23649833656470096,0.795479429469879,-0.14774117627468025,-0.14668798768245672
2004-05-01,AT,-0.7911658260162622,1.8652322239901318,1.1057107514929316,3.098125675710875,0.31119280410513306,1.008816453566628,2.0500125332645585,2.497553031680489,0.45530278287158144,0.5247250854425117,-0.1983762581095199,-0.4747510857258282
2004-06-01,AT,-0.2653771055933123,2.318244630768263,1.2729457078815511,4.128303137123294,4.471513567827414,-0.29067592729885894,0.8992949750837248,3.383094069912896,0.7288083407551821,0.5788759542479852,0.20670439656919717,0.22824126722425356
2004-07-01,AT,0.7212912329269336,2.27294339009045,1.4959256497330435,4.185535218312873,1.3651407309147774,4.257547405730346,5.84061154844848,2.165475142343336,0.1270961134112607,0.5247250854425117,-0.046471012605001,-0.05295567395577915
2004-08-01,AT,1.3979637265438254,2.544750834157328,1.1057107514929316,3.212589838090033,0.1447799735562418,0.30492474726448926,3.5391764320868138,1.9440898827852342,0.017693890257820477,0.199819872609671,-0.24901133994435953,-0.006089517092440366
2004-09-01,AT,-0.16847237330661796,2.001135946023571,1.161455736955805,3.3270540004691904,-0.2989875745741348,0.7380888742196516,0.8316057069554406,1.4459730487795048,0.4006016712948613,0.4164233478315648,-0.14774117627468025,-0.38101877199915063
2004-10-01,AT,-0.9717074862391619,2.0917384273791972,0.7712408387156929,2.468572782625508,0.03383808652364767,0.35907026313388457,-0.9283152643799519,1.3906267338899794,0.5647050060250217,0.6330268230534587,-0.24901133994435953,-0.38101877199915063
2004-11-01,AT,-1.519207994143829,1.8199309833123187,1.4959256497330435,2.1251802954880348,-0.07710380050894648,0.250779231395094,-0.048354778712255735,0.8371635849947248,0.8382105639086223,1.2286863799136667,0.05479915106467827,0.32197358095093115
2004-12-01,AT,-0.5706729739922606,1.8199309833123187,1.3286906933444242,3.155357756900454,0.03383808652364767,0.1966337155256987,0.7639164388271562,1.113895159442352,1.0023138986387827,0.4705742166370383,0.20670439656919717,-0.28728645827247307
2005-01-01,AT,0.6573845770347754,1.457521057889814,1.7189055915845362,2.9836615133317173,0.3666637476214301,0.9546709376972328,1.170052047596862,0.6157783254366228,0.8382105639086223,0.36227247902609133,0.0041640692298386345,0.04077663977089842
2005-02-01,AT,0.8473275817801375,1.6387260206010663,1.5516706351959166,2.640269026194244,-0.24351663105783772,0.5756523266114657,1.170052047596862,4.43467405281388,0.5100038944483015,0.5247250854425117,-0.14774117627468025,-0.09982183081911794
2005-03-01,AT,0.8312903869633207,1.6840272612788796,0.9384757951043123,2.2396444578671924,0.6994894087192126,-1.1570041812091836,-0.25142258309710874,2.054782512564285,0.5100038944483015,0.36227247902609133,0.4598798057433953,-0.4278849288624894
2005-04-01,AT,-1.1333448769206838,1.6840272612788796,0.6040058823270736,1.552859483592246,-0.13257474402524355,-0.23653041142946363,0.6285379025705875,2.995669865686218,0.4006016712948613,0.795479429469879,0.10543423289951791,0.134508953497576
2005-05-01,AT,-0.716086707027859,2.046437186701384,0.8827308096414392,2.8119652697629807,-0.18804568754154063,0.5756523266114657,1.3731198519817152,0.7818172701051993,0.18179722498798084,0.6330268230534587,0.0041640692298386345,0.22824126722425356
2005-06-01,AT,-0.37158744626334544,1.5934247799232533,0.8269858241785661,2.1824123766776133,1.0877860133332922,0.08834268378690811,3.606865700215098,1.833397253006183,0.5100038944483015,0.795479429469879,-0.29964642177919915,-0.006089517092440366
2005-07-01,AT,0.7776536584139854,1.910533464667945,0.9942207805671854,2.640269026194244,0.8659022392681038,1.2795440329136045,4.825272526524215,1.2799341041109285,0.29119944814142107,0.4164233478315648,-0.09710609443984063,-0.33415261513581185
2005-08-01,AT,1.3398351919321312,1.8652322239901318,1.3286906933444242,3.8993748123649787,1.8643792225614513,-0.3989669590376495,1.7115661926231367,1.833397253006183,0.29119944814142107,0.8496302982753525,-0.1983762581095199,0.0876427966342372
2005-09-01,AT,-0.17276853254977978,1.6840272612788796,0.7712408387156929,1.8390198895401404,0.42213469113772717,-0.23653041142946363,0.5608486344423032,1.335280419000454,0.3459005597181412,0.0373672661932506,0.15606931473435753,-0.521617242589167
2005-10-01,AT,-0.8990980256768661,1.5028222985676272,0.8269858241785661,2.2396444578671924,0.25572186058883595,0.03419716791751282,0.8316057069554406,0.9478562147737757,0.3459005597181412,0.2539707414151444,0.05479915106467827,-0.4747510857258282
2005-11-01,AT,-1.5086425093017357,2.001135946023571,0.9384757951043123,2.1251802954880348,-0.465400405123026,1.9834357392157436,0.01933448941602859,0.28370043609947004,0.8382105639086223,0.795479429469879,0.7130552149175935,-0.28728645827247307
2005-12-01,AT,-0.46682737161912097,1.3216173358563748,0.9942207805671854,2.0679482142984558,-1.0755807838022937,-1.1570041812091836,0.6285379025705875,0.17300780632041912,0.8382105639086223,0.6330268230534587,0.8649604604221124,-0.4278849288624894
2006-01-01,AT,0.6419880351024414,1.5028222985676272,1.5516706351959166,2.0679482142984558,0.31119280410513306,0.9546709376972328,-0.048354778712255735,1.4459730487795048,0.29119944814142107,0.3081216102206179,0.5105148875782349,-0.05295567395577915
2006-02-01,AT,0.9019906907977491,1.457521057889814,1.3286906933444242,1.8390198895401404,0.03383808652364767,0.1966337155256987,0.5608486344423032,1.7227046232271321,0.18179722498798084,0.4705742166370383,0.15606931473435753,-0.05295567395577915
2006-03-01,AT,0.46066267439183384,1.3216173358563748,0.8269858241785661,1.3811632400235094,0.03383808652364767,-0.18238489556006834,0.15471302567259723,1.3906267338899794,0.4006016712948613,0.5788759542479852,0.3079745602388764,0.18137511036091478
2006-04-01,AT,-0.6216076613359305,1.1404123731451223,0.325280955012708,1.9534840519192982,0.3666637476214301,0.4132157790032799,-0.31911185122539304,1.0585488445528266,0.1270961134112607,0.1456690038041975,-0.09710609443984063,-0.4747510857258282
2006-05-01,AT,-0.8475301996224239,1.3669185765341878,0.6040058823270736,2.010716133108877,0.8659022392681038,0.08834268378690811,0.9669842432120092,0.8371635849947248,0.3459005597181412,0.8496302982753525,0.05479915106467827,-0.24042030140913428
2006-06-01,AT,-0.23278479457913057,1.7293285019566926,0.43677092593845424,2.1824123766776133,1.032315069816995,0.1966337155256987,1.5761876563665682,1.7780509381166576,0.1270961134112607,0.4705742166370383,0.0041640692298386345,-0.4278849288624894
2006-07-01,AT,0.8348292844781258,1.910533464667945,0.7712408387156929,3.0408935945212963,0.42213469113772717,-1.1570041812091836,2.320769605777696,3.2724014401338453,-0.03700722131889964,0.4164233478315648,0.0041640692298386345,-0.521617242589167
2006-08-01,AT,1.103024894242193,1.8652322239901318,0.6597508677899467,2.754733188573402,0.4776056346540243,0.1424881996563034,0.8316057069554406,2.663591976349065,0.1270961134112607,0.6330268230534587,-0.1983762581095199,-0.38101877199915063
2006-09-01,AT,-0.0668465135080368,1.3669185765341878,0.5482608968642004,2.35410862024635,0.1447799735562418,0.03419716791751282,0.8992949750837248,0.7818172701051993,0.18179722498798084,0.3081216102206179,0.0041640692298386345,-0.4278849288624894
2006-10-01,AT,-0.8343411549445279,1.2310148545007484,0.6040058823270736,1.7817878083505614,-0.465400405123026,0.46736129487267514,-0.9283152643799519,0.8925098998842502,0.3459005597181412,0.5247250854425117,-0.24901133994435953,-0.28728645827247307
2006-11-01,AT,-1.4676646587296276,1.2763160951785617,0.7712408387156929,1.6673236459714038,-0.5763422921556202,-1.1570041812091836,-0.4544903874819617,1.335280419000454,0.45530278287158144,0.8496302982753525,0.20670439656919717,-0.05295567395577915
2006-12-01,AT,-0.3807419362642889,1.3216173358563748,0.9384757951043123,1.7817878083505614,-0.13257474402524355,0.30492474726448926,-0.1837333149688244,0.7264709552156738,0.7835094523319022,0.4164233478315648,0.3079745602388764,-0.24042030140913428
2007-01-01,AT,0.5785297249083289,1.4122198172120008,1.1057107514929316,1.9534840519192982,0.3666637476214301,-0.6155490225152307,0.5608486344423032,0.28370043609947004,0.18179722498798084,0.199819872609671,0.0041640692298386345,-0.33415261513581185
2007-02-01,AT,0.946049074288336,1.4122198172120008,1.0499657660300585,1.8390198895401404,0.25572186058883595,0.30492474726448926,-0.3868011193536774,0.4497393807680465,0.23649833656470096,0.3081216102206179,0.10543423289951791,-0.33415261513581185
2007-03-01,AT,0.36266504728439086,1.3669185765341878,0.43677092593845424,1.152234915265194,0.25572186058883595,-0.6155490225152307,0.15471302567259723,0.9478562147737757,0.29119944814142107,0.4705742166370383,0.05479915106467827,-0.1935541445457955
2007-04-01,AT,-0.6224367251686297,1.1404123731451223,0.04655602769834234,1.3811632400235094,-0.24351663105783772,0.4132157790032799,0.49315936631401885,1.0585488445528266,-0.09170833289561976,0.36227247902609133,-0.046471012605001,-0.28728645827247307
2007-05-01,AT,-0.7849844440800137,1.3216173358563748,0.21379098408696173,1.4956274024026672,0.6440184652029155,-0.07409386382127775,0.5608486344423032,1.5013193636690303,0.23649833656470096,0.3081216102206179,-0.046471012605001,-0.14668798768245672
2007-06-01,AT,-0.15730436305405332,1.5481235392454402,0.26953596954983483,2.1824123766776133,-0.021632856992649406,0.30492474726448926,0.8992949750837248,1.6120119934480812,-0.03700722131889964,0.199819872609671,-0.14774117627468025,-0.1935541445457955
2007-07-01,AT,1.0514896296071619,1.4122198172120008,0.7712408387156929,2.1251802954880348,0.3666637476214301,0.03419716791751282,2.794594482675686,2.165475142343336,-0.31051277920250026,0.199819872609671,-0.1983762581095199,-0.1935541445457955
