date,country_code,country_cc_trav_lag0,country_cc_trav_lag1,country_cc_trav_lag2,country_cc_trav_lag3,country_cc_trav_lag4,country_cc_trav_lag5,country_cc_trav_lag6,country_cc_trav_lag7,country_cc_trav_lag8,country_cc_trav_lag9,country_cc_trav_lag10,country_cc_trav_lag11,country_trav_lag0,country_trav_lag1,country_trav_lag2,country_trav_lag3,country_trav_lag4,country_trav_lag5,country_trav_lag6,country_trav_lag7,country_trav_lag8,country_trav_lag9,country_trav_lag10,country_trav_lag11,country_hotels_lag0,country_hotels_lag1,country_hotels_lag2,country_hotels_lag3,country_hotels_lag4,country_hotels_lag5,country_hotels_lag6,country_hotels_lag7,country_hotels_lag8,country_hotels_lag9,country_hotels_lag10,country_hotels_lag11,country_car_rent_lag0,country_car_rent_lag1,country_car_rent_lag2,country_car_rent_lag3,country_car_rent_lag4,country_car_rent_lag5,country_car_rent_lag6,country_car_rent_lag7,country_car_rent_lag8,country_car_rent_lag9,country_car_rent_lag10,country_car_rent_lag11,country_appart_lag0,country_appart_lag1,country_appart_lag2,country_appart_lag3,country_appart_lag4,country_appart_lag5,country_appart_lag6,country_appart_lag7,country_appart_lag8,country_appart_lag9,country_appart_lag10,country_appart_lag11,country_hike_lag0,country_hike_lag1,country_hike_lag2,country_hike_lag3,country_hike_lag4,country_hike_lag5,country_hike_lag6,country_hike_lag7,country_hike_lag8,country_hike_lag9,country_hike_lag10,country_hike_lag11,country_trav_gui_lag0,country_trav_gui_lag1,country_trav_gui_lag2,country_trav_gui_lag3,country_trav_gui_lag4,country_trav_gui_lag5,country_trav_gui_lag6,country_trav_gui_lag7,country_trav_gui_lag8,country_trav_gui_lag9,country_trav_gui_lag10,country_trav_gui_lag11,cc_fooddrink_lag0,cc_fooddrink_lag1,cc_fooddrink_lag2,cc_fooddrink_lag3,cc_fooddrink_lag4,cc_fooddrink_lag5,cc_fooddrink_lag6,cc_fooddrink_lag7,cc_fooddrink_lag8,cc_fooddrink_lag9,cc_fooddrink_lag10,cc_fooddrink_lag11,cc_restaurant_lag0,cc_restaurant_lag1,cc_restaurant_lag2,cc_restaurant_lag3,cc_restaurant_lag4,cc_restaurant_lag5,cc_restaurant_lag6,cc_restaurant_lag7,cc_restaurant_lag8,cc_restaurant_lag9,cc_restaurant_lag10,cc_restaurant_lag11,cc_groc_lag0,cc_groc_lag1,cc_groc_lag2,cc_groc_lag3,cc_groc_lag4,cc_groc_lag5,cc_groc_lag6,cc_groc_lag7,cc_groc_lag8,cc_groc_lag9,cc_groc_lag10,cc_groc_lag11,cc_fastfood_lag0,cc_fastfood_lag1,cc_fastfood_lag2,cc_fastfood_lag3,cc_fastfood_lag4,cc_fastfood_lag5,cc_fastfood_lag6,cc_fastfood_lag7,cc_fastfood_lag8,cc_fastfood_lag9,cc_fastfood_lag10,cc_fastfood_lag11
2023-03-01,AT,1.2989326284742115,1.3888824064787562,1.3439075174764838,1.1640079614673946,1.1640079614673946,1.5687819624878452,1.2989326284742115,1.7037066294946621,1.8836061855037514,1.4338572954810285,1.208982850469667,1.1190330724651223,-0.5227312284309252,-0.4730806342768953,-0.3241288518148053,-0.4730806342768953,-0.026225286890625307,-0.27447825766077527,-0.27447825766077527,-0.3737794459688353,0.27167827803355465,0.07307590141743468,-0.6716830108930153,-0.5723818225849553,-0.6002150845593792,-0.5436592463608647,-0.4871034081623501,-0.4305475699638355,-0.5436592463608647,-0.4305475699638355,-0.3739917317653209,-0.20432421716977717,-0.20432421716977717,-0.3739917317653209,-0.4871034081623501,-0.6002150845593792,-0.6235070331572625,-0.5683273147927823,-0.6235070331572625,-0.6786867515217427,-0.6786867515217427,-0.6235070331572625,-0.6786867515217427,-0.5131475964283021,-0.45796787806382183,-0.733866469886223,-0.5683273147927823,-0.6235070331572625,-0.3866927059583738,-0.43906312375265355,-0.22958145257553442,-0.3866927059583738,-0.334322288164094,-0.3866927059583738,-0.334322288164094,-0.28195187036981423,-0.12484061698697484,-0.43906312375265355,-0.49143354154693336,-0.22958145257553442,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,0.1432066551353873,0.48856491217451403,0.5461246216810351,0.48856491217451403,0.4310052026679929,1.524639683291894,0.6612440406940774,0.949042588226683,0.7763634597071196,0.48856491217451403,0.4310052026679929,0.3158857836549507,0.9519441407426394,0.8965756567182478,1.228786560864598,1.5609974650109482,0.8965756567182478,1.0073126247670312,0.7304702046450727,1.062681108791423,1.1180495928158145,0.7858386886694644,0.9519441407426394,1.1180495928158145,0.8939527766188993,0.9484825151210413,0.8939527766188993,1.0575419921253255,0.7848932996146151,1.1666014691296096,0.7848932996146151,1.548309638644604,1.43925016164032,1.0575419921253255,0.9484825151210413,1.0575419921253255,0.5018480091788965,0.5523402249882982,0.5018480091788965,1.7641534044139378,0.6028324407976998,0.703816872416503,0.6028324407976998,0.855293519844708,1.1077545988917163,1.0572623830823147,0.703816872416503,0.8048013040353064,0.8546951838002081,1.0375275163292934,1.0832355994615646,1.2660679319906498,0.7632790175356655,0.9004032669324794,0.8089871006679368,1.1746517657261073,1.448900264519735,1.0375275163292934,0.991819433197022,1.0375275163292934
2023-04-01,AT,1.7037066294946621,1.2989326284742115,1.3888824064787562,1.3439075174764838,1.1640079614673946,1.1640079614673946,1.5687819624878452,1.2989326284742115,1.7037066294946621,1.8836061855037514,1.4338572954810285,1.208982850469667,-0.5723818225849553,-0.5227312284309252,-0.4730806342768953,-0.3241288518148053,-0.4730806342768953,-0.026225286890625307,-0.27447825766077527,-0.27447825766077527,-0.3737794459688353,0.27167827803355465,0.07307590141743468,-0.6716830108930153,-0.5436592463608647,-0.6002150845593792,-0.5436592463608647,-0.4871034081623501,-0.4305475699638355,-0.5436592463608647,-0.4305475699638355,-0.3739917317653209,-0.20432421716977717,-0.20432421716977717,-0.3739917317653209,-0.4871034081623501,-0.6786867515217427,-0.6235070331572625,-0.5683273147927823,-0.6235070331572625,-0.6786867515217427,-0.6786867515217427,-0.6235070331572625,-0.6786867515217427,-0.5131475964283021,-0.45796787806382183,-0.733866469886223,-0.5683273147927823,-0.28195187036981423,-0.3866927059583738,-0.43906312375265355,-0.22958145257553442,-0.3866927059583738,-0.334322288164094,-0.3866927059583738,-0.334322288164094,-0.28195187036981423,-0.12484061698697484,-0.43906312375265355,-0.49143354154693336,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,-0.8304200841431836,0.4310052026679929,0.1432066551353873,0.48856491217451403,0.5461246216810351,0.48856491217451403,0.4310052026679929,1.524639683291894,0.6612440406940774,0.949042588226683,0.7763634597071196,0.48856491217451403,0.4310052026679929,1.228786560864598,0.9519441407426394,0.8965756567182478,1.228786560864598,1.5609974650109482,0.8965756567182478,1.0073126247670312,0.7304702046450727,1.062681108791423,1.1180495928158145,0.7858386886694644,0.9519441407426394,1.0030122536231834,0.8939527766188993,0.9484825151210413,0.8939527766188993,1.0575419921253255,0.7848932996146151,1.1666014691296096,0.7848932996146151,1.548309638644604,1.43925016164032,1.0575419921253255,0.9484825151210413,0.855293519844708,0.5018480091788965,0.5523402249882982,0.5018480091788965,1.7641534044139378,0.6028324407976998,0.703816872416503,0.6028324407976998,0.855293519844708,1.1077545988917163,1.0572623830823147,0.703816872416503,1.0832355994615646,0.8546951838002081,1.0375275163292934,1.0832355994615646,1.2660679319906498,0.7632790175356655,0.9004032669324794,0.8089871006679368,1.1746517657261073,1.448900264519735,1.0375275163292934,0.991819433197022
2023-03-01,BE,-0.23021359760304633,-0.14026381959850173,-0.18523870860077402,-0.3201633756075909,0.3094850704242212,0.39943484842876575,0.03963573641058742,0.7142590714446718,1.029083294460578,0.8042088494492163,0.3094850704242212,0.4893846264333103,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-0.26088005536829173,-0.31743589356680635,-0.31743589356680635,-0.4305475699638355,-0.31743589356680635,-0.4305475699638355,-0.4305475699638355,-0.26088005536829173,-0.14776837897126258,-0.20432421716977717,-0.26088005536829173,-0.31743589356680635,-0.5683273147927823,-0.9545853433441438,-0.5131475964283021,-0.5683273147927823,-0.45796787806382183,-0.5131475964283021,-0.5683273147927823,-0.3476084413348614,-0.2924287229703812,-0.23724900460590098,-0.4027881596993416,-0.5683273147927823,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-0.3856793289551446,-0.004472967365396908,0.05906142623289438,-0.32214493535685335,-0.06800736096368819,-0.258610541758562,0.05906142623289438,0.5038021814209334,0.6308709686175159,0.3131990006260595,-0.004472967365396908,-0.06800736096368819,0.48856491217451403,-0.2597113114102605,0.5461246216810351,0.20076636464190842,1.064162007239725,0.4310052026679929,0.48856491217451403,0.8914828787201619,1.3519605547723308,1.2944008452658096,0.8914828787201619,1.5821993927984153,0.5643647525718977,0.7858386886694644,0.7304702046450727,1.394892012937773,0.7304702046450727,0.5643647525718977,0.3982593004987226,0.6751017206206811,0.3428908164743309,0.6197332365962893,0.4536277845231143,0.7858386886694644,0.40318513009962054,0.6213040841081888,0.3486553915974785,0.40318513009962054,0.45771486860176264,0.6213040841081888,0.13053643758891018,0.675833822610331,0.7848932996146151,0.5667743456060468,0.675833822610331,0.5667743456060468,0.703816872416503,0.45135579336949483,0.6028324407976998,1.4612001095575278,0.6533246566071015,0.703816872416503,0.5018480091788965,0.703816872416503,0.9057857356541097,0.703816872416503,0.5523402249882982,0.703816872416503,1.0832355994615646,1.3574840982551923,1.3574840982551923,1.448900264519735,1.128943682593836,1.4031921813874637,1.0832355994615646,1.6317325970488203,1.6317325970488203,1.4031921813874637,1.2203598488583784,1.5403164307842776
2023-04-01,BE,0.35445995942649344,-0.23021359760304633,-0.14026381959850173,-0.18523870860077402,-0.3201633756075909,0.3094850704242212,0.39943484842876575,0.03963573641058742,0.7142590714446718,1.029083294460578,0.8042088494492163,0.3094850704242212,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-1.813646676435705,-0.26088005536829173,-0.26088005536829173,-0.31743589356680635,-0.31743589356680635,-0.4305475699638355,-0.31743589356680635,-0.4305475699638355,-0.4305475699638355,-0.26088005536829173,-0.14776837897126258,-0.20432421716977717,-0.26088005536829173,-0.5683273147927823,-0.5683273147927823,-0.9545853433441438,-0.5131475964283021,-0.5683273147927823,-0.45796787806382183,-0.5131475964283021,-0.5683273147927823,-0.3476084413348614,-0.2924287229703812,-0.23724900460590098,-0.4027881596993416,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,0.05906142623289438,-0.3856793289551446,-0.004472967365396908,0.05906142623289438,-0.32214493535685335,-0.06800736096368819,-0.258610541758562,0.05906142623289438,0.5038021814209334,0.6308709686175159,0.3131990006260595,-0.004472967365396908,1.064162007239725,0.48856491217451403,-0.2597113114102605,0.5461246216810351,0.20076636464190842,1.064162007239725,0.4310052026679929,0.48856491217451403,0.8914828787201619,1.3519605547723308,1.2944008452658096,0.8914828787201619,0.8965756567182478,0.5643647525718977,0.7858386886694644,0.7304702046450727,1.394892012937773,0.7304702046450727,0.5643647525718977,0.3982593004987226,0.6751017206206811,0.3428908164743309,0.6197332365962893,0.4536277845231143,0.6213040841081888,0.40318513009962054,0.6213040841081888,0.3486553915974785,0.40318513009962054,0.45771486860176264,0.6213040841081888,0.13053643758891018,0.675833822610331,0.7848932996146151,0.5667743456060468,0.675833822610331,0.9562779514635114,0.703816872416503,0.45135579336949483,0.6028324407976998,1.4612001095575278,0.6533246566071015,0.703816872416503,0.5018480091788965,0.703816872416503,0.9057857356541097,0.703816872416503,0.5523402249882982,1.586024513916549,1.0832355994615646,1.3574840982551923,1.3574840982551923,1.448900264519735,1.128943682593836,1.4031921813874637,1.0832355994615646,1.6317325970488203,1.6317325970488203,1.4031921813874637,1.2203598488583784
2023-03-01,CY,-0.6799624876257692,-0.7699122656303138,-0.634987598623497,-0.8598620436348584,-0.7249373766280415,-0.634987598623497,-0.4550880426144078,-0.2751884866053186,-0.23021359760304633,-0.3201633756075909,-0.41011315361213546,-0.5450378206189523,-0.8206347933551053,-0.9695865758171952,-0.7709841992010753,-1.1681889524333153,-1.1681889524333153,-1.0192371699712253,-0.8702853875091353,-0.6716830108930153,-0.6716830108930153,-0.5723818225849553,-0.6220324167389852,-0.5723818225849553,-0.8264384373534376,-0.8829942755519522,-0.8264384373534376,-1.052661790147496,-0.9961059519489813,-0.8829942755519522,-0.8264384373534376,-0.6002150845593792,-0.6002150845593792,-0.6002150845593792,-0.7133267609564085,-0.769882599154923,0.259368460674421,0.20418874230994077,0.3145481790389012,-0.18206928624142074,-0.18206928624142074,0.09382930558098034,0.14900902394546056,0.3697278974033814,0.535267052496822,0.8663453626837034,0.8111656443192231,0.535267052496822,-0.020099781398415256,-0.020099781398415256,0.032270636395864534,-0.020099781398415256,-0.17721103478125463,-0.334322288164094,-0.28195187036981423,-0.07247019919269505,-0.12484061698697484,-0.07247019919269505,-0.17721103478125463,-0.22958145257553442,-0.4492137225534359,-0.6398169033483098,-0.7668856905448923,-0.703351296946601,-0.703351296946601,-0.5762825097500185,-0.5762825097500185,-0.4492137225534359,-0.3856793289551446,-0.5127481161517272,-0.4492137225534359,-0.5762825097500185,-0.6050695684493872,-0.5475098589428661,-0.5475098589428661,-0.8353084064754717,-0.8353084064754717,-0.7201889874624294,-0.3172710209167816,-0.3172710209167816,-0.2597113114102605,-0.3172710209167816,-0.2021516019037394,0.0856469456288662,-0.32153099181836936,-0.32153099181836936,-0.15542553974519427,0.12141688037676417,-0.21079402376958595,-0.26616250779397765,-0.32153099181836936,-0.10005705572080259,-0.15542553974519427,-0.26616250779397765,-0.26616250779397765,-0.26616250779397765,0.5667743456060468,0.9484825151210413,0.8939527766188993,1.2211312076317518,0.5667743456060468,1.0030122536231834,1.2211312076317518,1.6028393771467462,1.7664285926531724,1.0030122536231834,0.8394230381167571,0.675833822610331,-1.3158717599595628,-1.3158717599595628,-1.2653795441501612,-1.1643951125313579,-1.3158717599595628,-1.1139028967219562,-1.1643951125313579,-1.1643951125313579,-1.1139028967219562,-1.2653795441501612,-1.2653795441501612,-1.2148873283407595,0.534738601874309,0.534738601874309,0.6718628512711229,1.0832355994615646,0.4890305187420377,0.5804466850065803,0.5804466850065803,1.3574840982551923,1.2203598488583784,0.6261547681388515,0.6718628512711229,0.44332243560976636
2023-04-01,CY,-0.50006293161668,-0.6799624876257692,-0.7699122656303138,-0.634987598623497,-0.8598620436348584,-0.7249373766280415,-0.634987598623497,-0.4550880426144078,-0.2751884866053186,-0.23021359760304633,-0.3201633756075909,-0.41011315361213546,-0.8206347933551053,-0.8206347933551053,-0.9695865758171952,-0.7709841992010753,-1.1681889524333153,-1.1681889524333153,-1.0192371699712253,-0.8702853875091353,-0.6716830108930153,-0.6716830108930153,-0.5723818225849553,-0.6220324167389852,-0.769882599154923,-0.8264384373534376,-0.8829942755519522,-0.8264384373534376,-1.052661790147496,-0.9961059519489813,-0.8829942755519522,-0.8264384373534376,-0.6002150845593792,-0.6002150845593792,-0.6002150845593792,-0.7133267609564085,0.4249076157678616,0.259368460674421,0.20418874230994077,0.3145481790389012,-0.18206928624142074,-0.18206928624142074,0.09382930558098034,0.14900902394546056,0.3697278974033814,0.535267052496822,0.8663453626837034,0.8111656443192231,-0.22958145257553442,-0.020099781398415256,-0.020099781398415256,0.032270636395864534,-0.020099781398415256,-0.17721103478125463,-0.334322288164094,-0.28195187036981423,-0.07247019919269505,-0.12484061698697484,-0.07247019919269505,-0.17721103478125463,-0.5762825097500185,-0.4492137225534359,-0.6398169033483098,-0.7668856905448923,-0.703351296946601,-0.703351296946601,-0.5762825097500185,-0.5762825097500185,-0.4492137225534359,-0.3856793289551446,-0.5127481161517272,-0.4492137225534359,-0.43239043992982384,-0.6050695684493872,-0.5475098589428661,-0.5475098589428661,-0.8353084064754717,-0.8353084064754717,-0.7201889874624294,-0.3172710209167816,-0.3172710209167816,-0.2597113114102605,-0.3172710209167816,-0.2021516019037394,-0.0446885716964109,-0.32153099181836936,-0.32153099181836936,-0.15542553974519427,0.12141688037676417,-0.21079402376958595,-0.26616250779397765,-0.32153099181836936,-0.10005705572080259,-0.15542553974519427,-0.26616250779397765,-0.26616250779397765,1.3301906846360358,0.5667743456060468,0.9484825151210413,0.8939527766188993,1.2211312076317518,0.5667743456060468,1.0030122536231834,1.2211312076317518,1.6028393771467462,1.7664285926531724,1.0030122536231834,0.8394230381167571,-1.1139028967219562,-1.3158717599595628,-1.3158717599595628,-1.2653795441501612,-1.1643951125313579,-1.3158717599595628,-1.1139028967219562,-1.1643951125313579,-1.1643951125313579,-1.1139028967219562,-1.2653795441501612,-1.2653795441501612,0.991819433197022,0.534738601874309,0.534738601874309,0.6718628512711229,1.0832355994615646,0.4890305187420377,0.5804466850065803,0.5804466850065803,1.3574840982551923,1.2203598488583784,0.6261547681388515,0.6718628512711229
2023-03-01,CZ,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-0.5227312284309252,-0.4730806342768953,-0.3737794459688353,-0.5723818225849553,-0.5227312284309252,-0.5723818225849553,-0.3737794459688353,-0.3737794459688353,-0.27447825766077527,-0.1255264751986853,-0.1255264751986853,-0.1751770693527153,-1.052661790147496,-0.769882599154923,-0.8264384373534376,-0.9395501137504667,-0.8829942755519522,-0.8264384373534376,-0.9961059519489813,-0.8264384373534376,-0.8264384373534376,-0.8264384373534376,-0.8264384373534376,-0.8829942755519522,-0.8994056249796636,-0.9545853433441438,-0.8994056249796636,-0.8994056249796636,-0.8994056249796636,-0.8442259066151834,-0.6786867515217427,-0.8994056249796636,-0.8994056249796636,-0.733866469886223,-0.8994056249796636,-0.8994056249796636,-0.9103968839011717,-0.9103968839011717,-0.9103968839011717,-0.8580264661068919,-0.8056560483126121,-0.9103968839011717,-0.8056560483126121,-0.7532856305183323,-0.8580264661068919,-0.7009152127240525,-0.9103968839011717,-0.8056560483126121,-0.703351296946601,-0.8304200841431836,-0.5762825097500185,-0.7668856905448923,-0.703351296946601,-0.6398169033483098,-0.6398169033483098,-0.703351296946601,-0.5127481161517272,-0.7668856905448923,-0.5762825097500185,-0.703351296946601,-0.8928681159819928,-0.8928681159819928,-0.7201889874624294,-0.7777486969689505,-0.7201889874624294,-0.8353084064754717,-1.0079875349950351,-0.7777486969689505,-0.7201889874624294,-0.7777486969689505,-0.7201889874624294,-0.8353084064754717,1.1180495928158145,1.4502604969621646,1.394892012937773,2.114682305254865,1.5056289809865564,1.3395235289133813,1.1734180768402063,1.2841550448889896,1.2841550448889896,1.1734180768402063,0.8965756567182478,1.228786560864598,1.8209583311553146,2.202666500670309,1.8754880696574565,1.8209583311553146,1.7118988541510303,1.8754880696574565,1.548309638644604,2.039077285163883,1.8754880696574565,1.9300178081595987,1.8754880696574565,1.493779900142462,0.8048013040353064,1.1077545988917163,0.7543090882259047,1.562184541176331,1.4612001095575278,0.9057857356541097,1.006770167272913,1.1077545988917163,1.158246814701118,0.9562779514635114,1.006770167272913,1.158246814701118,1.2203598488583784,1.3574840982551923,0.9004032669324794,1.9973972621069906,1.4031921813874637,1.2203598488583784,1.3117760151229212,1.8145649295779056,1.5403164307842776,1.5403164307842776,1.448900264519735,1.4031921813874637
2023-04-01,CZ,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-1.6694100456757597,-0.4234300401228653,-0.5227312284309252,-0.4730806342768953,-0.3737794459688353,-0.5723818225849553,-0.5227312284309252,-0.5723818225849553,-0.3737794459688353,-0.3737794459688353,-0.27447825766077527,-0.1255264751986853,-0.1255264751986853,-0.769882599154923,-1.052661790147496,-0.769882599154923,-0.8264384373534376,-0.9395501137504667,-0.8829942755519522,-0.8264384373534376,-0.9961059519489813,-0.8264384373534376,-0.8264384373534376,-0.8264384373534376,-0.8264384373534376,-0.6786867515217427,-0.8994056249796636,-0.9545853433441438,-0.8994056249796636,-0.8994056249796636,-0.8994056249796636,-0.8442259066151834,-0.6786867515217427,-0.8994056249796636,-0.8994056249796636,-0.733866469886223,-0.8994056249796636,-0.8580264661068919,-0.9103968839011717,-0.9103968839011717,-0.9103968839011717,-0.8580264661068919,-0.8056560483126121,-0.9103968839011717,-0.8056560483126121,-0.7532856305183323,-0.8580264661068919,-0.7009152127240525,-0.9103968839011717,-0.8304200841431836,-0.703351296946601,-0.8304200841431836,-0.5762825097500185,-0.7668856905448923,-0.703351296946601,-0.6398169033483098,-0.6398169033483098,-0.703351296946601,-0.5127481161517272,-0.7668856905448923,-0.5762825097500185,-0.8928681159819928,-0.8928681159819928,-0.8928681159819928,-0.7201889874624294,-0.7777486969689505,-0.7201889874624294,-0.8353084064754717,-1.0079875349950351,-0.7777486969689505,-0.7201889874624294,-0.7777486969689505,-0.7201889874624294,1.5056289809865564,1.1180495928158145,1.4502604969621646,1.394892012937773,2.114682305254865,1.5056289809865564,1.3395235289133813,1.1734180768402063,1.2841550448889896,1.2841550448889896,1.1734180768402063,0.8965756567182478,2.039077285163883,1.8209583311553146,2.202666500670309,1.8754880696574565,1.8209583311553146,1.7118988541510303,1.8754880696574565,1.548309638644604,2.039077285163883,1.8754880696574565,1.9300178081595987,1.8754880696574565,1.158246814701118,0.8048013040353064,1.1077545988917163,0.7543090882259047,1.562184541176331,1.4612001095575278,0.9057857356541097,1.006770167272913,1.1077545988917163,1.158246814701118,0.9562779514635114,1.006770167272913,1.7231487633133629,1.2203598488583784,1.3574840982551923,0.9004032669324794,1.9973972621069906,1.4031921813874637,1.2203598488583784,1.3117760151229212,1.8145649295779056,1.5403164307842776,1.5403164307842776,1.448900264519735
2023-03-01,DE,1.029083294460578,0.4893846264333103,0.5793344044378549,0.5793344044378549,0.5343595154355826,1.208982850469667,1.1190330724651223,1.7486815184969344,1.6587317404923898,1.973555963508296,1.2989326284742115,1.208982850469667,-0.1255264751986853,-0.27447825766077527,-0.2248276635067453,-0.27447825766077527,-0.1255264751986853,-0.1255264751986853,-0.0758758810446553,0.12272649557146469,0.32132887218758466,0.32132887218758466,0.02342530726340469,0.02342530726340469,-0.8264384373534376,-0.8264384373534376,-0.769882599154923,-0.8264384373534376,-0.769882599154923,-0.769882599154923,-0.6567709227578938,-0.6567709227578938,-0.6002150845593792,-0.6567709227578938,-0.7133267609564085,-0.769882599154923,-0.18206928624142074,-0.3476084413348614,-0.2924287229703812,-0.2924287229703812,-0.3476084413348614,-0.23724900460590098,-0.23724900460590098,-0.07170984951246032,-0.07170984951246032,-0.0165301311479801,0.038649587216500116,-0.12688956787694053,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,1.6474212661901764,0.8850085430106811,1.4568180853953026,1.1391461174038462,0.9485429366089724,1.3932836917970113,1.774490053386759,2.7910403509594195,2.7275059573611284,2.663971563762837,2.1556964149765068,1.9015588405833417,0.0856469456288662,-0.2597113114102605,0.25832607414842956,0.1432066551353873,0.8339231692136407,0.028087236122345077,0.3158857836549507,0.48856491217451403,0.5461246216810351,0.4310052026679929,0.7763634597071196,0.5461246216810351,0.28752233244993924,0.3428908164743309,0.508996268547506,1.062681108791423,0.6751017206206811,0.6197332365962893,0.3428908164743309,0.6197332365962893,0.6197332365962893,0.4536277845231143,0.4536277845231143,0.8412071726938561,0.675833822610331,0.8939527766188993,1.0030122536231834,0.8394230381167571,0.675833822610331,1.3301906846360358,0.8394230381167571,1.3301906846360358,1.493779900142462,1.2211312076317518,1.2211312076317518,1.2756609461338937,0.8048013040353064,0.9057857356541097,0.9057857356541097,1.7641534044139378,1.158246814701118,1.0572623830823147,0.703816872416503,1.006770167272913,1.2592312463199211,1.2592312463199211,1.3602156779387244,1.2592312463199211,0.8089871006679368,1.128943682593836,1.4946083476520065,1.2660679319906498,1.0375275163292934,1.3574840982551923,0.991819433197022,1.448900264519735,1.6774406801810915,1.586024513916549,1.2660679319906498,1.3117760151229212
2023-04-01,DE,1.2539577394719392,1.029083294460578,0.4893846264333103,0.5793344044378549,0.5793344044378549,0.5343595154355826,1.208982850469667,1.1190330724651223,1.7486815184969344,1.6587317404923898,1.973555963508296,1.2989326284742115,-0.0758758810446553,-0.1255264751986853,-0.27447825766077527,-0.2248276635067453,-0.27447825766077527,-0.1255264751986853,-0.1255264751986853,-0.0758758810446553,0.12272649557146469,0.32132887218758466,0.32132887218758466,0.02342530726340469,-0.6567709227578938,-0.8264384373534376,-0.8264384373534376,-0.769882599154923,-0.8264384373534376,-0.769882599154923,-0.769882599154923,-0.6567709227578938,-0.6567709227578938,-0.6002150845593792,-0.6567709227578938,-0.7133267609564085,-0.0165301311479801,-0.18206928624142074,-0.3476084413348614,-0.2924287229703812,-0.2924287229703812,-0.3476084413348614,-0.23724900460590098,-0.23724900460590098,-0.07170984951246032,-0.07170984951246032,-0.0165301311479801,0.038649587216500116,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,-1.0151377194897313,1.9015588405833417,1.6474212661901764,0.8850085430106811,1.4568180853953026,1.1391461174038462,0.9485429366089724,1.3932836917970113,1.774490053386759,2.7910403509594195,2.7275059573611284,2.663971563762837,2.1556964149765068,0.028087236122345077,0.0856469456288662,-0.2597113114102605,0.25832607414842956,0.1432066551353873,0.8339231692136407,0.028087236122345077,0.3158857836549507,0.48856491217451403,0.5461246216810351,0.4310052026679929,0.7763634597071196,0.7304702046450727,0.28752233244993924,0.3428908164743309,0.508996268547506,1.062681108791423,0.6751017206206811,0.6197332365962893,0.3428908164743309,0.6197332365962893,0.6197332365962893,0.4536277845231143,0.4536277845231143,0.9484825151210413,0.675833822610331,0.8939527766188993,1.0030122536231834,0.8394230381167571,0.675833822610331,1.3301906846360358,0.8394230381167571,1.3301906846360358,1.493779900142462,1.2211312076317518,1.2211312076317518,1.0572623830823147,0.8048013040353064,0.9057857356541097,0.9057857356541097,1.7641534044139378,1.158246814701118,1.0572623830823147,0.703816872416503,1.006770167272913,1.2592312463199211,1.2592312463199211,1.3602156779387244,1.0375275163292934,0.8089871006679368,1.128943682593836,1.4946083476520065,1.2660679319906498,1.0375275163292934,1.3574840982551923,0.991819433197022,1.448900264519735,1.6774406801810915,1.586024513916549,1.2660679319906498
