date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2022-10-01,HR,2954927.774425666,3,-164.36849692873471,-181.12785809018277,0.15256100738784747,0.07859456673486478,-0.00227297420354355
2022-11-01,HR,1129128.9842425482,4,-164.36849692873471,-181.12785809018277,0.15256100738784747,0.07859456673486478,-0.00227297420354355
2022-08-01,HU,4602837.797331898,1,-128.38921489991714,-145.68719392745535,0.1703702357184138,0.10270625696574893,0.0013749516084252227
2022-09-01,HU,2374717.2807755386,2,-128.38921489991714,-145.68719392745535,0.1703702357184138,0.10270625696574893,0.0013749516084252227
2022-10-01,HU,2146856.531475982,3,-128.38921489991714,-145.68719392745535,0.1703702357184138,0.10270625696574893,0.0013749516084252227
2022-11-01,HU,1576534.2555775482,4,-128.38921489991714,-145.68719392745535,0.1703702357184138,0.10270625696574893,0.0013749516084252227
2022-08-01,IT,80246120.43392715,1,-577.4630643658719,-616.2406003297397,0.10096833798260325,0.0639283836940432,0.008026998519438193
2022-09-01,IT,40072756.619827576,2,-577.4630643658719,-616.2406003297397,0.10096833798260325,0.0639283836940432,0.008026998519438193
2022-10-01,IT,20957525.28951312,3,-577.4630643658719,-616.2406003297397,0.10096833798260325,0.0639283836940432,0.008026998519438193
2022-11-01,IT,11546183.804875007,4,-577.4630643658719,-616.2406003297397,0.10096833798260325,0.0639283836940432,0.008026998519438193
2022-08-01,LT,1080416.9985708732,1,-133.21767313481078,-149.68428087536185,0.15927529268970614,0.100432500723863,0.0032523793757032195
2022-09-01,LT,627681.2256081325,2,-133.21767313481078,-149.68428087536185,0.15927529268970614,0.100432500723863,0.0032523793757032195
2022-10-01,LT,502749.0589726215,3,-133.21767313481078,-149.68428087536185,0.15927529268970614,0.100432500723863,0.0032523793757032195
2022-11-01,LT,409426.02193877066,4,-133.21767313481078,-149.68428087536185,0.15927529268970614,0.100432500723863,0.0032523793757032195
2022-08-01,LU,470828.74223244376,1,-115.72554416305724,-135.25236727962218,0.19566271482144762,0.11575063251008987,0.0025482970075682465
2022-09-01,LU,285739.8365174666,2,-115.72554416305724,-135.25236727962218,0.19566271482144762,0.11575063251008987,0.0025482970075682465
2022-10-01,LU,257557.87363228525,3,-115.72554416305724,-135.25236727962218,0.19566271482144762,0.11575063251008987,0.0025482970075682465
2022-11-01,LU,199299.86412227925,4,-115.72554416305724,-135.25236727962218,0.19566271482144762,0.11575063251008987,0.0025482970075682465
2022-08-01,LV,580662.5977037153,1,-50.29999794803164,-63.74519879534,0.1974034533828224,0.13213005411172357,0.012479320602030676
2022-09-01,LV,332559.8083490669,2,-50.29999794803164,-63.74519879534,0.1974034533828224,0.13213005411172357,0.012479320602030676
2022-10-01,LV,281610.20983547287,3,-50.29999794803164,-63.74519879534,0.1974034533828224,0.13213005411172357,0.012479320602030676
2022-11-01,LV,214794.7371618436,4,-50.29999794803164,-63.74519879534,0.1974034533828224,0.13213005411172357,0.012479320602030676
2022-08-01,MT,1043062.6979494251,1,5.797035502843393,-5.642352766992806,0.20875181127155829,0.12159276190843651,0.04769287155307547
2022-09-01,MT,854575.6471507743,2,5.797035502843393,-5.642352766992806,0.20875181127155829,0.12159276190843651,0.04769287155307547
2022-10-01,MT,801281.716123087,3,5.797035502843393,-5.642352766992806,0.20875181127155829,0.12159276190843651,0.04769287155307547
2022-11-01,MT,549948.7850822803,4,5.797035502843393,-5.642352766992806,0.20875181127155829,0.12159276190843651,0.04769287155307547
2022-08-01,NL,19540965.50864912,1,-36.66592520163372,-67.77702565310393,0.20905057964120313,0.12970815916381107,-0.005096060221661634
2022-09-01,NL,12021578.634037275,2,-36.66592520163372,-67.77702565310393,0.20905057964120313,0.12970815916381107,-0.005096060221661634
2022-10-01,NL,10598173.407425862,3,-36.66592520163372,-67.77702565310393,0.20905057964120313,0.12970815916381107,-0.005096060221661634
2022-11-01,NL,6852383.62741494,4,-36.66592520163372,-67.77702565310393,0.20905057964120313,0.12970815916381107,-0.005096060221661634
2022-08-01,PL,12811582.003363553,1,-157.87153678452916,-181.20080895219186,0.14921051201767527,0.08803244203200744,0.009646162107999753
2022-09-01,PL,7716202.936618203,2,-157.87153678452916,-181.20080895219186,0.14921051201767527,0.08803244203200744,0.009646162107999753
2022-10-01,PL,5938587.801803316,3,-157.87153678452916,-181.20080895219186,0.14921051201767527,0.08803244203200744,0.009646162107999753
2022-11-01,PL,4397436.362980946,4,-157.87153678452916,-181.20080895219186,0.14921051201767527,0.08803244203200744,0.009646162107999753
2022-08-01,PT,12238227.936808813,1,-277.9766127587522,-305.2374794018764,0.153363434694808,0.08908854752228561,0.001239635362406635
2022-09-01,PT,9017466.852707036,2,-277.9766127587522,-305.2374794018764,0.153363434694808,0.08908854752228561,0.001239635362406635
2022-10-01,PT,7493088.0672015315,3,-277.9766127587522,-305.2374794018764,0.153363434694808,0.08908854752228561,0.001239635362406635
2022-11-01,PT,5156796.068611004,4,-277.9766127587522,-305.2374794018764,0.153363434694808,0.08908854752228561,0.001239635362406635
2022-08-01,RO,4265298.321888178,1,-150.56140384814572,-164.2258328612441,0.16166701255645094,0.10681088137289402,-0.010872226439183782
2022-09-01,RO,2356187.387516434,2,-150.56140384814572,-164.2258328612441,0.16166701255645094,0.10681088137289402,-0.010872226439183782
2022-10-01,RO,1481487.107048812,3,-150.56140384814572,-164.2258328612441,0.16166701255645094,0.10681088137289402,-0.010872226439183782
2022-11-01,RO,1149293.94838311,4,-150.56140384814572,-164.2258328612441,0.16166701255645094,0.10681088137289402,-0.010872226439183782
2022-07-01,SE,12576446.139221346,1,-218.38306591449873,-237.89624657001602,0.17130394273302682,0.07946323753668151,0.006186351048449666
2022-08-01,SE,9028403.057978481,2,-218.38306591449873,-237.89624657001602,0.17130394273302682,0.07946323753668151,0.006186351048449666
2022-09-01,SE,4932225.201748931,3,-218.38306591449873,-237.89624657001602,0.17130394273302682,0.07946323753668151,0.006186351048449666
2022-10-01,SE,4586242.41392505,4,-218.38306591449873,-237.89624657001602,0.17130394273302682,0.07946323753668151,0.006186351048449666
2022-08-01,SI,3160989.8419140936,1,-101.75230178056353,-119.29928793886359,0.18288615425238988,0.11027405039694776,-0.007848187520577348
2022-09-01,SI,1628885.260421379,2,-101.75230178056353,-119.29928793886359,0.18288615425238988,0.11027405039694776,-0.007848187520577348
2022-10-01,SI,1067826.7955943216,3,-101.75230178056353,-119.29928793886359,0.18288615425238988,0.11027405039694776,-0.007848187520577348
2022-11-01,SI,609023.5138423672,4,-101.75230178056353,-119.29928793886359,0.18288615425238988,0.11027405039694776,-0.007848187520577348
2022-08-01,SK,1810016.362383935,1,63.861983960338264,47.1026227988902,0.2510898673734989,0.1494504874383334,0.006437653289935618
2022-09-01,SK,1029730.8062136236,2,63.861983960338264,47.1026227988902,0.2510898673734989,0.1494504874383334,0.006437653289935618
2022-10-01,SK,859378.5491892939,3,63.861983960338264,47.1026227988902,0.2510898673734989,0.1494504874383334,0.006437653289935618
2022-11-01,SK,584193.5814800602,4,63.861983960338264,47.1026227988902,0.2510898673734989,0.1494504874383334,0.006437653289935618
